Date,SN,Symbol ,Close Price* (Rs) ,Open Price (Rs) ,High Price (Rs) ,Low Price (Rs) ,Total Traded Quantity ,Total Traded Value ,Total Trades ,LTP ,Previous Day Close Price (Rs) ,Average Traded Price (Rs) ,52 Week High (Rs) ,52 Week Low (Rs) ,MarketCapitalization (Rs) (Amt in millions) 
2024-03-14,21,BNL,"20,648.60","20,648.60","20,648.60","20,648.60",10,"206,486",1,"20,648.60(-421.4) ","21,070.00","20,648.60","23,765.60","2,222.20","40,241.79"
2024-03-14,22,BNT,"13,700.00","13,920.00","13,983.00","13,679.00",363,"5,009,858",25,"13,700.00(-498) ","14,198.00","13,801.26","17,508.00","10,500.00","16,577.00"
2024-03-14,23,BOKD86,920.00,903.00,920.00,903.00,70,"63,935",3,920.00(17) ,903.00,913.35,920.00,745.00,"1,472.00"
2024-03-14,24,BPCL,311.10,314.00,316.10,311.10,"6,799","2,121,103",67,311.10(-3.4) ,314.50,311.97,365.00,292.10,"10,605.60"
2024-03-14,25,C30MF,8.73,8.55,8.73,8.55,"2,400","20,728",6,8.73(0.18) ,8.55,8.63,10.00,7.61,655.38
2024-03-14,26,CBBL,864.90,881.00,888.00,852.60,"12,626","10,967,322.5",240,864.90(-16.1) ,881.00,868.63,"1,052.50",727.00,"25,749.56"
2024-03-14,27,CCBD88,"1,016.00","1,016.00","1,016.00","1,016.00",25,"25,400",1,"1,016.00(19.9) ",996.10,"1,016.00","1,022.90",831.00,-
2024-03-14,28,CFCL,349.00,359.00,362.00,346.10,"14,155","4,983,079.9",109,349.00(-7) ,356.00,352.03,423.00,275.50,"3,311.58"
2024-03-14,29,CGH,830.00,859.80,859.80,830.00,"20,354","17,097,817.3",238,830.00(-13) ,843.00,840.02,"1,520.00",796.20,"12,732.96"
2024-03-14,30,CHCL,475.00,471.00,479.40,469.00,"17,615","8,306,600.3",169,475.00(0) ,475.00,471.56,594.00,452.10,"37,923.99"
2024-03-14,31,CHDC,971.00,961.00,977.90,961.00,"4,607","4,465,422",93,971.00(-3) ,974.00,969.26,"1,217.20",681.20,"8,150.67"
2024-03-14,32,CHL,298.00,302.00,307.90,298.00,"5,444","1,643,868.7",53,298.00(-4.3) ,302.30,301.95,337.00,194.10,"1,153.19"
2024-03-14,33,CIT,"2,152.00","2,177.00","2,177.00","2,140.00","8,838","19,038,467.2",217,"2,152.00(-20.5) ","2,172.50","2,154.16","2,704.00","1,850.00","114,351.91"
2024-03-14,34,CITY,608.00,624.00,631.00,607.00,"11,793","7,264,618.3",170,608.00(-16) ,624.00,616.01,782.50,111.10,"10,177.92"
2024-03-14,35,CKHL,611.00,600.10,620.00,588.10,"23,160","13,912,767.3",231,611.00(-0.9) ,611.90,600.72,686.80,300.00,"2,444.00"
2024-03-14,36,CLI,466.00,481.00,482.00,465.00,"74,640","35,188,014.5","1,017",466.00(-15) ,481.00,471.43,567.00,375.00,"18,348.75"
2024-03-14,37,CMF1,8.87,8.78,8.87,8.64,"25,937","228,857.19",9,8.87(-0.08) ,8.95,8.82,9.40,6.96,727.34
2024-03-14,38,CMF2,8.10,7.95,8.10,7.95,"6,883","55,696.3",3,8.10(0) ,8.10,8.09,10.39,6.81,453.60
2024-03-14,39,CORBL,439.00,427.00,445.00,427.00,"12,749","5,596,943.3",82,439.00(4.1) ,434.90,439.01,475.00,277.80,"2,304.75"
2024-03-14,40,CYCL,"1,379.00","1,391.60","1,420.00","1,336.60","13,806","18,939,927.3",245,"1,379.00(-41) ","1,420.00","1,371.86","1,560.00",882.00,"3,673.99"
2024-03-14,41,CZBIL,165.40,167.00,168.30,165.00,"17,970","2,995,609",108,165.40(-1.7) ,167.10,166.70,207.80,156.80,"23,488.41"
2024-03-14,42,DDBL,780.00,777.20,790.00,774.70,"11,061","8,628,727.4",113,780.00(-10.1) ,790.10,780.10,913.00,606.70,"12,098.49"
2024-03-14,43,DHPL,202.00,204.00,209.00,202.00,"19,899","4,059,401.8",88,202.00(-4) ,206.00,204.00,242.00,134.00,533.28
2024-03-14,44,DLBS,990.00,"1,024.60","1,024.60",961.00,"4,390","4,296,918.1",154,990.00(-55.5) ,"1,045.50",978.79,"1,045.50",579.00,"1,317.69"
2024-03-14,45,DOLTI,403.00,410.70,419.70,402.50,"28,829","11,832,508.9",220,403.00(-16) ,419.00,410.43,450.00,177.40,"2,162.04"
2024-03-14,46,DORDI,432.00,424.00,450.00,418.50,"38,627","16,649,783.7",312,432.00(7.8) ,424.20,431.04,576.00,191.60,"4,554.40"
2024-03-14,47,EBL,517.00,515.00,520.00,514.10,"13,637","7,038,977",143,517.00(-5) ,522.00,516.16,633.00,448.00,"60,840.06"
2024-03-14,48,EBLD85,"1,030.00","1,030.00","1,030.00","1,030.00",25,"25,750",1,"1,030.00(0) ","1,030.00","1,030.00","1,053.60",976.10,-
2024-03-14,49,EBLD86,894.00,894.00,894.00,894.00,25,"22,350",1,894.00(-7.8) ,901.80,894.00,920.00,750.00,-
2024-03-14,50,EDBL,358.80,360.00,388.00,355.70,"7,134","2,551,058.1",39,358.80(-4.2) ,363.00,357.59,399.70,266.40,"4,483.90"
2024-03-14,51,EHPL,442.00,453.90,472.00,439.00,"4,697","2,085,132.5",69,442.00(-3) ,445.00,443.92,500.00,273.00,"2,740.40"
2024-03-14,52,ENL,789.00,800.00,804.00,780.10,"1,754","1,384,647",51,789.00(-15.7) ,804.70,789.42,"1,060.00",572.00,"4,383.68"
2024-03-14,53,FMDBL,612.00,630.00,633.50,610.00,"11,272","6,946,935.9",152,612.00(-22) ,634.00,616.30,781.00,497.20,"7,551.02"
2024-03-14,54,FOWAD,"1,097.00","1,101.00","1,128.00","1,087.90","6,102","6,749,739.9",98,"1,097.00(-23) ","1,120.00","1,106.15","1,493.00",974.00,"11,579.54"
2024-03-14,55,GBBD85,915.00,906.20,915.00,906.20,470,"429,464",13,915.00(5) ,910.00,913.75,"1,000.00",768.10,-
2024-03-14,56,GBBL,370.00,381.00,381.00,364.40,"45,078","16,705,313",280,370.00(-6.1) ,376.10,370.58,432.40,336.00,"21,017.91"
2024-03-14,57,GBILD86/87,900.20,900.20,900.20,900.20,25,"22,505",1,900.20(-2.8) ,903.00,900.20,917.50,743.90,-
2024-03-14,58,GBIME,193.50,192.00,194.80,192.00,"73,019","14,092,376.1",317,193.50(-0.5) ,194.00,192.99,241.90,176.00,"69,909.17"
2024-03-14,59,GBLBS,590.00,590.00,606.90,581.00,"14,015","8,361,013.6",158,590.00(-10) ,600.00,596.57,673.00,427.00,"5,796.75"
2024-03-14,60,GCIL,557.00,547.20,561.10,546.00,"173,106","95,747,782.7","1,126",557.00(3) ,554.00,553.11,614.00,363.10,"25,442.01"
2024-03-14,61,GFCL,464.00,470.90,473.20,456.10,"24,787","11,543,327.6",136,464.00(0) ,464.00,465.70,530.00,375.00,"4,389.97"
2024-03-14,62,GHL,168.70,163.00,178.00,163.00,"443,832","75,182,529.5","1,620",168.70(4.2) ,164.50,169.39,286.00,120.00,"2,783.55"
2024-03-14,63,GIBF1,8.45,8.25,8.45,8.13,"4,010","33,438.5",16,8.45(0.04) ,8.41,8.33,9.70,7.20,866.77
2024-03-14,64,GILB,869.00,868.00,884.00,853.00,"2,153","1,871,426.6",54,869.00(-15.9) ,884.90,869.21,"1,110.70",665.10,"5,378.24"
2024-03-14,65,GLBSL,"1,224.00","1,100.00","1,224.80","1,080.00","5,047","5,596,595.1",110,"1,224.00(110.5) ","1,113.50","1,108.89","1,224.80",589.10,"1,241.14"
2024-03-14,66,GLH,234.00,232.00,240.00,229.20,"66,742","15,591,378.4",365,234.00(2) ,232.00,233.60,318.00,194.60,"4,212.00"
2024-03-14,67,GMFBS,940.00,940.80,957.00,903.60,"1,302","1,217,412",26,940.00(-20) ,960.00,935.03,960.00,641.00,"1,424.61"
2024-03-14,68,GMFIL,370.90,373.00,380.00,361.20,"15,513","5,767,557.2",88,370.90(2.8) ,368.10,371.78,427.00,277.00,"3,754.16"
2024-03-14,69,GRDBL,367.10,366.00,374.00,366.00,"10,569","3,914,056.8",71,367.10(-3.9) ,371.00,370.33,393.60,235.50,"1,905.25"
2024-03-14,70,GUFL,750.00,755.00,830.00,728.00,"168,293","127,665,689.7","1,025",750.00(-5) ,755.00,758.59,830.00,454.00,"6,509.95"
2024-03-14,71,GVL,443.50,439.00,447.60,434.00,"4,334","1,917,989.2",138,443.50(-4.4) ,447.90,442.54,498.00,299.90,"13,859.38"
2024-03-14,72,H8020,9.03,8.80,9.21,8.80,"2,000","17,889",18,9.03(0.17) ,8.86,8.94,10.10,8.30,90.30
2024-03-14,73,HATHY,897.50,926.10,926.10,895.00,"48,771","44,079,236.7",566,897.50(-10.5) ,908.00,903.80,"1,123.00",279.50,"23,101.65"
2024-03-14,74,HBL,193.70,197.00,198.90,193.00,"9,785","1,901,357.1",120,193.70(-2.6) ,196.30,194.31,243.10,184.00,"41,948.86"
2024-03-14,75,HBLD86,"1,017.90","1,017.90","1,017.90","1,017.90",25,"25,447.5",1,"1,017.90(19.9) ",998.00,"1,017.90","1,017.90",938.00,-
2024-03-14,76,HDHPC,144.30,145.00,147.90,143.00,"91,044","13,203,652.2",306,144.30(-1.5) ,145.80,145.02,233.40,116.00,"4,040.40"
2024-03-14,77,HDL,"1,617.00","1,675.00","1,678.00","1,616.20","41,612","67,899,127.8",980,"1,617.00(-40) ","1,657.00","1,631.71","2,510.00","1,441.00","43,214.70"
2024-03-14,78,HEI,595.00,610.00,610.10,590.00,"27,261","16,327,102.4",165,595.00(-14) ,609.00,598.91,705.00,400.60,"14,875.94"
2024-03-14,79,HEIP,365.00,352.20,365.00,351.10,"1,186","418,364.7",9,365.00(6.8) ,358.20,352.75,486.90,245.50,976.39
2024-03-14,80,HHL,327.00,328.00,335.00,325.40,"12,029","3,949,263.4",129,327.00(-7.5) ,334.50,328.31,387.00,170.30,"3,580.65"
2024-03-14,81,HIDCL,179.00,181.60,183.50,179.00,"73,327","13,245,304.7",306,179.00(-3.1) ,182.10,180.63,212.00,154.00,"40,768.68"
2024-03-14,82,HIDCLP,102.70,102.00,104.20,102.00,"56,956","5,875,625.7",69,102.70(-1.2) ,103.90,103.16,118.00,96.60,10.27
2024-03-14,83,HLBSL,633.00,626.00,642.00,613.50,"15,121","9,516,558",153,633.00(-4) ,637.00,629.36,846.00,519.10,"2,024.45"
2024-03-14,84,HLI,419.00,431.00,431.00,417.60,"232,454","97,840,934.4",952,419.00(-8) ,427.00,420.90,574.00,340.00,"33,605.41"
2024-03-14,85,HPPL,278.30,285.00,289.30,278.30,"11,205","3,164,558.3",62,278.30(-11.5) ,289.80,282.42,322.00,199.00,"2,965.06"
2024-03-14,86,HRL,630.50,638.60,644.00,628.00,"155,008","98,412,718.7","2,413",630.50(-11.5) ,642.00,634.88,731.00,309.20,"65,572.00"
2024-03-14,87,HURJA,298.00,303.00,304.00,298.00,"42,527","12,788,381.5",143,298.00(-1) ,299.00,300.71,365.00,205.00,"2,950.20"
2024-03-14,88,ICFC,502.00,511.00,522.00,500.00,"37,294","19,020,950.8",319,502.00(-11) ,513.00,510.02,552.00,391.00,"5,941.02"
2024-03-14,89,IGI,551.00,561.00,566.00,545.00,"46,184","25,553,244.2",214,551.00(-10) ,561.00,553.29,615.00,366.20,"16,691.63"
2024-03-14,90,IHL,377.70,382.30,382.30,370.10,"15,655","5,830,926.7",155,377.70(2.8) ,374.90,372.46,395.00,200.20,"2,266.20"
2024-03-14,91,ILBS,760.00,750.00,765.00,745.00,"10,787","8,124,973.5",137,760.00(10) ,750.00,753.21,827.00,537.00,"3,780.36"
2024-03-14,92,ILI,545.00,554.00,560.00,544.00,"48,617","26,736,123.1",819,545.00(-10.8) ,555.80,549.93,640.60,444.00,"21,800.00"
2024-03-14,93,JALPA,"1,250.00","1,320.00","1,320.00","1,235.00","6,460","8,194,111.9",184,"1,250.00(-75) ","1,325.00","1,268.43","2,415.30",920.00,"2,285.00"
2024-03-14,94,JBBL,298.10,305.90,306.00,298.00,"29,728","8,926,951",178,298.10(-5.9) ,304.00,300.28,357.00,249.10,"13,103.84"
2024-03-14,95,JBLB,"1,370.00","1,450.00","1,450.00","1,367.00","9,827","13,631,759.8",355,"1,370.00(-60) ","1,430.00","1,387.17","1,935.00","1,205.00","18,461.01"
2024-03-14,96,JFL,385.00,385.00,396.70,378.00,"17,290","6,680,011.4",126,385.00(-3.1) ,388.10,386.35,441.00,316.70,"2,658.32"
2024-03-14,97,JOSHI,338.00,326.00,342.60,326.00,"100,689","33,962,297.7",551,338.00(9) ,329.00,337.29,412.00,182.10,"1,255.33"
2024-03-14,98,JSLBB,"1,020.00","1,074.00","1,080.00",998.90,"4,771","4,864,996.3",121,"1,020.00(-54) ","1,074.00","1,019.70","1,190.00",785.00,"1,734.94"
2024-03-14,99,KBL,145.40,150.80,150.80,145.00,"74,938","10,961,205.7",275,145.40(-2.5) ,147.90,146.27,195.80,138.30,"38,132.40"
2024-03-14,100,KBSH,"1,045.00","1,029.50","1,049.00","1,000.00","1,265","1,303,082",50,"1,045.00(15.1) ","1,029.90","1,030.10","1,210.00",479.00,"1,273.52"
2024-03-14,101,KDBY,8.64,8.60,8.65,8.60,"5,200","44,847",22,8.64(-0.13) ,8.77,8.62,10.07,7.24,34.56
2024-03-14,102,KDL,802.00,797.00,828.80,785.30,"5,195","4,176,068.5",125,802.00(-11) ,813.00,803.86,"1,102.00",134.40,"4,812.00"
2024-03-14,103,KEF,8.23,8.04,8.23,8.04,"10,215","83,280.75",17,8.23(0.03) ,8.20,8.15,10.35,6.91,823.00
2024-03-14,104,KKHC,246.70,253.50,255.00,245.20,"11,686","2,912,541.8",67,246.70(-6.8) ,253.50,249.23,280.50,158.00,"1,148.92"
2024-03-14,105,KLBSL,917.70,940.00,940.00,852.60,855,"750,291.8",26,917.70(-7.2) ,924.90,877.53,"1,054.10",539.00,"4,628.57"
2024-03-14,106,KMCDB,748.00,755.00,783.30,748.00,"9,237","7,009,926.2",115,748.00(-11.5) ,759.50,758.89,809.00,526.00,"2,784.97"
2024-03-14,107,KPCL,410.90,405.50,413.00,405.50,"1,286","525,745.8",27,410.90(-2.8) ,413.70,408.82,476.00,272.40,"3,586.54"
2024-03-14,108,KRBL,403.90,368.00,403.90,368.00,"176,844","68,998,392",572,403.90(28.9) ,375.00,390.16,418.00,241.10,"2,030.93"
2024-03-14,109,KSBBL,355.00,361.70,361.70,354.90,"26,235","9,360,120.1",144,355.00(-3) ,358.00,356.77,382.00,275.00,"11,648.14"
2024-03-14,110,KSBBLD87,912.40,913.00,913.00,912.20,125,"114,070",3,912.40(-12.6) ,925.00,912.56,"1,000.00",880.00,-
2024-03-14,111,LBBL,390.10,403.90,403.90,390.10,"17,662","6,947,583.4",126,390.10(-6.9) ,397.00,393.36,454.00,305.00,"13,724.24"
2024-03-14,112,LBBLPO,216.00,216.00,216.00,216.00,"146,748","31,697,568",2,216.00(0) ,216.00,216.00,248.00,182.00,"1,468.80"
2024-03-14,113,LBLD88,921.00,903.00,921.00,903.00,55,"50,115",2,921.00(21) ,900.00,911.18,921.00,735.40,-
2024-03-14,114,LEC,193.00,194.00,199.90,193.00,"29,095","5,679,168.2",175,193.00(-4) ,197.00,195.19,299.80,138.00,"2,895.00"
2024-03-14,115,LEMF,9.42,9.42,9.42,9.42,500,"4,710",1,9.42(-0.18) ,9.60,9.42,10.00,7.87,"1,177.50"
2024-03-14,116,LICN,"1,362.30","1,411.00","1,411.10","1,362.00","3,369","4,630,037.4",81,"1,362.30(-74.7) ","1,437.00","1,374.30","1,800.00","1,238.00","36,144.54"
2024-03-14,117,LLBS,828.00,862.90,862.90,807.10,"1,969","1,616,534.5",23,828.00(-21) ,849.00,820.99,932.00,580.00,"3,656.96"
2024-03-14,118,LSL,166.60,169.50,169.50,163.00,"92,378","15,426,850.9",153,166.60(0.4) ,166.20,166.99,208.00,157.00,"38,629.80"
2024-03-14,119,LUK,8.24,8.25,8.40,8.24,"11,200","92,326",6,8.24(-0.15) ,8.39,8.24,9.61,7.49,537.76
2024-03-14,120,LVF2,7.80,7.76,7.80,7.76,900,"7,003",8,7.80(-0.11) ,7.91,7.78,10.00,7.09,624.00
2024-03-14,121,MAKAR,390.00,392.00,400.90,386.10,"7,439","2,926,181.4",128,390.00(-9.8) ,399.80,393.35,454.00,213.10,"2,964.00"
2024-03-14,122,MANDU,713.70,700.00,713.70,690.00,"12,900","9,038,030.5",202,713.70(10.7) ,703.00,700.62,805.80,373.20,"9,732.28"
2024-03-14,123,MBJC,322.40,320.00,327.00,319.50,"30,544","9,868,862.1",324,322.40(-2.8) ,325.20,323.10,376.30,246.00,"19,344.00"
2024-03-14,124,MBL,187.00,190.00,190.00,185.20,"30,995","5,804,781.7",136,187.00(-1.6) ,188.60,187.28,283.00,174.60,"21,731.94"
2024-03-14,125,MBLD87,902.10,902.10,902.10,902.10,25,"22,552.5",1,902.10(-0.9) ,903.00,902.10,"1,000.00",900.00,-
2024-03-14,126,MCHL,337.40,337.20,347.80,337.00,"5,070","1,724,694",88,337.40(-6) ,343.40,340.17,389.00,165.20,"1,830.68"
2024-03-14,127,MDB,418.50,428.00,428.00,412.10,"24,147","10,079,373.6",139,418.50(-1.5) ,420.00,417.41,449.80,350.30,"4,651.32"
2024-03-14,128,MEHL,297.80,296.10,306.10,296.00,"21,695","6,525,291.1",281,297.80(-3.2) ,301.00,300.77,338.00,175.00,"2,382.40"
2024-03-14,129,MEL,225.50,223.50,231.00,222.00,"72,869","16,611,775.2",677,225.50(1.5) ,224.00,227.96,275.40,149.00,"6,539.50"
2024-03-14,130,MEN,574.00,567.00,614.40,565.00,"79,361","45,636,707.2",372,574.00(7) ,567.00,575.05,"1,092.00",429.90,"12,990.95"
2024-03-14,131,MERO,572.00,579.00,590.40,568.00,"7,609","4,379,823",104,572.00(-18) ,590.00,575.61,728.00,463.30,"7,550.40"
2024-03-14,132,MFIL,524.00,532.00,537.80,519.10,"32,686","17,257,436.2",219,524.00(-6.2) ,530.20,527.97,587.00,410.00,"7,082.14"
2024-03-14,133,MHCL,451.10,445.00,463.90,445.00,"56,595","25,778,698.3",518,451.10(0.1) ,451.00,455.49,637.00,141.00,"3,620.08"
2024-03-14,134,MHL,400.00,401.00,409.00,396.00,"7,804","3,121,202",89,400.00(-2) ,402.00,399.94,478.00,242.10,"2,463.87"
2024-03-14,135,MHNL,251.00,260.60,260.60,251.00,"7,085","1,793,897",45,251.00(-4.5) ,255.50,253.19,315.00,169.00,"3,137.50"
2024-03-14,136,MKCL,954.00,967.20,984.00,953.00,"8,661","8,383,615.3",222,954.00(-21) ,975.00,967.97,"1,319.50",178.80,"6,678.00"
2024-03-14,137,MKHC,303.00,296.00,307.00,295.50,"28,000","8,415,521.1",284,303.00(4.2) ,298.80,300.55,367.50,174.40,"3,030.00"
2024-03-14,138,MKHL,385.20,390.00,391.00,378.00,"8,778","3,369,073.5",152,385.20(1.2) ,384.00,383.80,420.90,224.00,"1,510.59"
2024-03-14,139,MKJC,500.00,490.00,507.00,483.00,"5,964","2,925,641.7",50,500.00(0.1) ,499.90,490.55,592.00,293.20,"1,840.71"
2024-03-14,140,MKLB,789.90,745.00,789.90,740.00,"6,909","5,274,116.4",162,789.90(45.9) ,744.00,763.36,847.00,526.20,"1,172.83"
2024-03-14,141,MLBBL,875.00,867.30,902.40,833.10,"3,590","3,132,873.2",57,875.00(-10) ,885.00,872.66,"1,090.00",657.00,"1,715.02"
2024-03-14,142,MLBL,330.00,339.00,339.50,328.40,"19,790","6,581,109.3",121,330.00(-9) ,339.00,332.54,379.00,281.00,"13,765.35"
2024-03-14,143,MLBS,874.50,804.90,874.50,790.10,"18,814","16,143,357.8",256,874.50(79.5) ,795.00,858.05,931.70,570.10,956.48
2024-03-14,144,MLBSL,"1,727.90","1,805.00","1,805.00","1,705.00","1,424","2,456,664.4",56,"1,727.90(-48.1) ","1,776.00","1,725.18","2,268.00","1,535.00","3,759.26"
2024-03-14,145,MMF1,7.25,7.35,7.50,7.21,"8,520","61,921.8",33,7.25(-0.18) ,7.43,7.26,8.29,6.65,906.25
2024-03-14,146,MMKJL,429.00,420.10,436.40,420.10,"48,521","20,761,416.7",347,429.00(4.5) ,424.50,427.88,478.00,225.00,"4,290.00"
2024-03-14,147,MNBBL,364.00,365.00,372.00,361.80,"29,877","10,933,607.5",301,364.00(-5.1) ,369.10,365.95,446.00,343.60,"25,650.86"
2024-03-14,148,MPFL,380.00,389.00,389.80,374.00,"42,446","16,122,371.6",222,380.00(-5) ,385.00,379.83,430.00,261.00,"2,318.76"
2024-03-14,149,MPFLPO,202.00,202.00,202.00,202.00,"56,000","11,312,000",5,202.00(0) ,202.00,202.00,202.00,150.00,50.50
2024-03-14,150,MSHL,625.00,618.20,654.00,618.20,"2,806","1,763,886",88,625.00(-5) ,630.00,628.61,832.50,294.20,"4,677.50"
2024-03-14,151,MSLB,973.00,960.40,974.00,940.00,"1,356","1,288,087.4",36,973.00(-7) ,980.00,949.91,"1,023.00",658.60,"3,136.74"
2024-03-14,152,NABBC,403.00,401.60,416.00,401.60,"3,560","1,446,413.1",37,403.00(-5.2) ,408.20,406.29,460.00,342.10,"1,057.74"
2024-03-14,153,NABIL,471.90,480.00,480.00,468.30,"48,287","22,778,295.1",714,471.90(-1.1) ,473.00,471.72,653.00,422.00,"127,681.98"
2024-03-14,154,NADEP,603.00,590.00,650.70,590.00,"23,618","14,423,558.4",254,603.00(7.6) ,595.40,610.70,693.00,455.00,"2,929.13"
2024-03-14,155,NBF2,8.02,8.01,8.33,8.01,"9,800","80,670",7,8.02(-0.08) ,8.10,8.23,9.55,7.03,898.24
2024-03-14,156,NBF3,7.34,7.30,7.44,7.30,"26,010","192,506.4",20,7.34(-0.06) ,7.40,7.40,8.04,6.74,917.50
2024-03-14,157,NBL,223.50,225.00,225.00,220.80,"26,504","5,929,942.5",169,223.50(-1.8) ,225.30,223.73,280.00,213.00,"32,841.14"
2024-03-14,158,NBLD87,920.00,904.20,920.00,904.20,50,"45,605",2,920.00(-1) ,921.00,912.10,921.00,732.00,-
2024-03-14,159,NESDO,"1,755.00","1,781.70","1,810.00","1,755.00","2,991","5,320,439.5",110,"1,755.00(-63) ","1,818.00","1,778.81","2,589.20","1,418.00","4,475.25"
2024-03-14,160,NFS,377.00,386.50,390.90,376.00,"101,615","38,862,545.1",523,377.00(-2) ,379.00,382.44,390.90,255.50,"3,162.82"
2024-03-14,161,NGPL,316.00,321.00,325.00,314.00,"102,015","32,493,516.7",461,316.00(-4.2) ,320.20,318.51,365.00,185.80,"5,850.04"
2024-03-14,162,NHDL,430.00,431.00,439.00,428.00,"3,633","1,571,872.8",36,430.00(-1) ,431.00,432.66,483.00,303.00,"1,545.60"
2024-03-14,163,NHPC,163.00,165.00,165.00,161.00,"50,890","8,254,292.4",253,163.00(-0.2) ,163.20,162.19,252.00,126.00,"4,020.29"
2024-03-14,164,NIBD84,921.00,903.10,921.00,903.10,75,"68,602.5",3,921.00(16.9) ,904.10,914.70,930.00,776.30,-
2024-03-14,165,NIBLGF,7.91,8.23,8.23,7.91,"2,200","17,626",4,7.91(-0.16) ,8.07,8.01,10.64,7.19,"1,044.12"
2024-03-14,166,NIBSF2,7.72,7.57,8.02,7.57,"281,335","2,186,034.8",32,7.72(0) ,7.72,7.77,9.49,6.60,"1,158.00"
2024-03-14,167,NICA,425.10,432.00,432.90,425.10,"67,871","29,042,120.5",417,425.10(-6.9) ,432.00,427.90,852.00,405.10,"63,414.58"
2024-03-14,168,NICBF,8.80,8.80,8.80,8.80,200,"1,760",2,8.80(0.17) ,8.63,8.80,10.31,7.99,664.40
2024-03-14,169,NICFC,8.68,8.60,8.68,8.60,"2,400","20,748",13,8.68(-0.04) ,8.72,8.64,10.17,7.45,88.54
2024-03-14,170,NICGF,9.65,9.63,9.82,9.63,800,"7,733",4,9.65(-0.16) ,9.81,9.66,10.62,8.30,805.97
2024-03-14,171,NICGF2,8.20,8.14,8.20,8.10,"3,100","25,244",20,8.20(-0.1) ,8.30,8.14,10.00,7.43,742.10
2024-03-14,172,NICL,865.00,865.00,877.50,860.00,"24,467","21,168,465.7",189,865.00(-10) ,875.00,865.18,"1,023.00",494.00,"14,222.69"
