Date,SN,Symbol ,Close Price* (Rs) ,Open Price (Rs) ,High Price (Rs) ,Low Price (Rs) ,Total Traded Quantity ,Total Traded Value ,Total Trades ,LTP ,Previous Day Close Price (Rs) ,Average Traded Price (Rs) ,52 Week High (Rs) ,52 Week Low (Rs) ,MarketCapitalization (Rs) (Amt in millions) 
2024-03-25,26,CBBL,845.10,883.30,883.30,845.00,"8,538","7,269,195.8",151,845.10(-20.9) ,866.00,851.39,"1,052.50",727.00,"25,160.08"
2024-03-25,27,CBLD88,"1,010.70","1,005.00","1,010.70","1,005.00",50,"50,392.5",2,"1,010.70(-3.8) ","1,014.50","1,007.85","1,024.00",824.30,-
2024-03-25,28,CCBD88,"1,010.10","1,010.10","1,010.10","1,010.10",25,"25,252.5",1,"1,010.10(-1.4) ","1,011.50","1,010.10","1,022.90",832.30,-
2024-03-25,29,CFCL,350.30,366.10,366.10,350.00,"24,844","8,740,145.3",149,350.30(-8.7) ,359.00,351.80,423.00,275.50,"3,323.91"
2024-03-25,30,CGH,817.50,830.00,830.00,815.00,"6,786","5,562,468.8",137,817.50(-4.5) ,822.00,819.69,"1,520.00",796.20,"12,541.19"
2024-03-25,31,CHCL,460.20,467.00,468.00,457.00,"16,306","7,504,823.2",163,460.20(-5.8) ,466.00,460.24,594.00,452.10,"36,742.36"
2024-03-25,32,CHDC,938.00,940.00,947.00,927.00,"2,415","2,251,931.5",65,938.00(-2) ,940.00,932.47,"1,217.20",681.20,"7,873.67"
2024-03-25,33,CHL,285.50,283.20,291.00,283.20,"5,218","1,499,028.4",32,285.50(-2.6) ,288.10,287.28,337.00,194.10,"1,104.82"
2024-03-25,34,CIT,"2,104.00","2,139.90","2,139.90","2,103.00","6,007","12,678,126.1",174,"2,104.00(-10) ","2,114.00","2,110.55","2,704.00","1,850.00","111,801.31"
2024-03-25,35,CITY,593.00,593.10,599.90,590.00,"7,054","4,172,272",112,593.00(-12) ,605.00,591.47,782.50,111.10,"9,926.82"
2024-03-25,36,CKHL,607.00,601.10,637.50,591.00,"13,613","8,153,475.5",142,607.00(-6.3) ,613.30,598.94,686.80,300.00,"2,428.00"
2024-03-25,37,CLI,452.00,450.10,458.00,450.10,"23,967","10,850,829.3",585,452.00(-6.2) ,458.20,452.74,567.00,375.00,"17,797.50"
2024-03-25,38,CMF1,8.97,8.96,8.97,8.96,"77,840","698,216.4",18,8.97(0.17) ,8.80,8.96,9.40,6.96,735.54
2024-03-25,39,CMF2,7.82,7.82,7.82,7.81,"31,503","246,348.46",3,7.82(-0.11) ,7.93,7.81,10.39,6.81,437.92
2024-03-25,40,CORBL,431.20,418.50,469.70,418.50,"6,686","2,900,219.8",56,431.20(4.2) ,427.00,433.77,475.00,277.80,"2,263.80"
2024-03-25,41,CYCL,"1,450.00","1,350.10","1,458.00","1,303.50","10,705","14,708,730.6",201,"1,450.00(100.1) ","1,349.90","1,374.00","1,560.00",882.00,"3,863.15"
2024-03-25,42,CZBIL,162.00,162.00,163.20,161.00,"14,428","2,331,535.3",94,162.00(-1.8) ,163.80,161.59,207.80,156.80,"23,005.58"
2024-03-25,43,DDBL,786.20,805.00,805.00,786.10,"19,155","15,178,569",171,786.20(-12.8) ,799.00,792.40,913.00,606.70,"12,194.66"
2024-03-25,44,DHPL,194.00,196.00,199.00,194.00,"4,722","919,584",45,194.00(-4) ,198.00,194.74,242.00,134.00,512.16
2024-03-25,45,DLBS,"1,544.00","1,379.90","1,544.00","1,271.10","14,437","19,216,120.6",290,"1,544.00(136) ","1,408.00","1,331.03","1,544.00",579.00,"2,055.06"
2024-03-25,46,DOLTI,391.00,366.00,395.90,366.00,"14,931","5,620,509.3",144,391.00(18) ,373.00,376.43,450.00,177.40,"2,097.66"
2024-03-25,47,DORDI,448.00,450.00,450.00,435.10,"31,784","14,112,933.7",289,448.00(-4.8) ,452.80,444.02,576.00,191.60,"4,723.09"
2024-03-25,48,EBL,503.00,510.00,511.00,502.30,"29,900","15,124,697.1",258,503.00(-10.1) ,513.10,505.84,633.00,448.00,"59,192.56"
2024-03-25,49,EDBL,358.50,353.80,360.60,350.00,"5,138","1,830,546.8",49,358.50(-2.5) ,361.00,356.27,399.70,266.40,"4,480.15"
2024-03-25,50,EHPL,434.00,448.40,448.40,425.00,"1,362","585,537.6",36,434.00(-5.9) ,439.90,429.91,500.00,273.00,"2,690.80"
2024-03-25,51,ENL,770.00,777.00,787.00,760.10,"1,418","1,089,989.6",34,770.00(7.8) ,762.20,768.68,"1,060.00",572.00,"4,278.12"
2024-03-25,52,FMDBL,614.00,625.00,625.00,608.00,"18,627","11,471,067.4",180,614.00(-13.4) ,627.40,615.83,781.00,497.20,"7,575.70"
2024-03-25,53,FOWAD,"1,100.00","1,115.10","1,119.00","1,090.00","6,482","7,159,468.1",85,"1,100.00(-30.1) ","1,130.10","1,104.51","1,493.00",974.00,"11,611.20"
2024-03-25,54,GBBD85,934.30,916.00,934.30,916.00,85,"78,493",3,934.30(18.3) ,916.00,923.44,"1,000.00",768.10,-
2024-03-25,55,GBBL,367.10,372.90,373.00,367.10,"18,304","6,740,736.1",134,367.10(-5.9) ,373.00,368.26,432.40,336.00,"20,853.18"
2024-03-25,56,GBIME,184.30,185.00,187.00,183.60,"81,711","15,073,846.2",365,184.30(-3) ,187.30,184.47,241.90,176.00,"66,585.32"
2024-03-25,57,GBLBS,623.00,630.00,636.50,615.00,"22,374","13,940,733.6",205,623.00(-18) ,641.00,623.07,673.00,427.00,"6,120.98"
2024-03-25,58,GCIL,508.20,532.00,532.00,508.10,"113,325","58,664,073.7","1,234",508.20(-22) ,530.20,517.66,614.00,363.10,"23,212.98"
2024-03-25,59,GFCL,472.00,476.00,476.00,461.20,"6,355","2,972,696.3",73,472.00(-4) ,476.00,467.77,530.00,375.00,"4,465.66"
2024-03-25,60,GHL,151.90,153.00,155.20,151.00,"102,415","15,637,162.2",354,151.90(-3.2) ,155.10,152.68,286.00,120.00,"2,506.35"
2024-03-25,61,GIBF1,8.34,8.17,8.34,8.10,"2,205","18,055.7",16,8.34(0.02) ,8.32,8.18,9.70,7.20,855.49
2024-03-25,62,GILB,908.90,915.10,934.90,902.00,"16,461","14,993,172.2",130,908.90(-19.3) ,928.20,910.82,"1,110.70",665.10,"5,625.18"
2024-03-25,63,GLBSL,"1,325.00","1,396.50","1,397.00","1,320.00","7,310","9,840,793.6",91,"1,325.00(-99.9) ","1,424.90","1,346.20","1,536.00",589.10,"1,343.55"
2024-03-25,64,GLH,219.00,225.00,225.00,217.00,"19,989","4,393,359.3",134,219.00(-6) ,225.00,219.78,318.00,194.60,"3,942.00"
2024-03-25,65,GMFBS,"1,048.30","1,012.40","1,069.00","1,005.00","4,891","5,022,948.3",54,"1,048.30(15.3) ","1,033.00","1,026.97","1,100.00",641.00,"1,588.75"
2024-03-25,66,GMFIL,360.00,361.00,364.00,356.00,"4,653","1,673,241.8",36,360.00(-6) ,366.00,359.60,427.00,277.00,"3,643.83"
2024-03-25,67,GRDBL,364.10,368.00,369.00,362.50,"7,779","2,836,642",36,364.10(1.58) ,362.52,364.65,402.00,235.50,"1,961.49"
2024-03-25,68,GUFL,872.00,837.90,922.70,790.00,"343,485","289,025,856.9","1,904",872.00(17) ,855.00,841.45,946.00,454.00,"7,568.91"
2024-03-25,69,GVL,420.00,419.10,427.40,419.10,"5,695","2,401,241",89,420.00(-7.5) ,427.50,421.64,498.00,299.90,"13,125.00"
2024-03-25,70,GWFD83,"1,125.00","1,125.00","1,125.00","1,125.00",11,"12,375",1,"1,125.00(-10) ","1,135.00","1,125.00","1,147.50","1,005.00",-
2024-03-25,71,H8020,8.74,8.92,9.09,8.74,500,"4,440",5,8.74(-0.01) ,8.75,8.88,10.10,8.30,87.40
2024-03-25,72,HATHY,880.00,852.00,892.50,847.00,"29,946","26,039,498.5",333,880.00(20) ,860.00,869.54,"1,123.00",279.50,"22,651.20"
2024-03-25,73,HBL,191.00,191.00,192.00,190.10,"13,808","2,636,230.1",105,191.00(-2) ,193.00,190.92,243.10,184.00,"41,364.14"
2024-03-25,74,HDHPC,137.70,141.50,141.50,137.40,"57,724","7,968,202.1",250,137.70(-1.1) ,138.80,138.03,229.40,116.00,"3,855.60"
2024-03-25,75,HDL,"1,527.00","1,540.00","1,560.00","1,518.00","14,108","21,576,137.5",370,"1,527.00(-12) ","1,539.00","1,529.35","2,510.00","1,441.00","40,809.43"
2024-03-25,76,HEI,588.80,603.00,603.00,582.10,"15,049","8,830,637.8",103,588.80(-3.2) ,592.00,586.79,705.00,404.90,"14,720.93"
2024-03-25,77,HEIP,355.00,355.00,355.00,355.00,10,"3,550",1,355.00(-7) ,362.00,355.00,486.90,245.50,949.64
2024-03-25,78,HHL,355.00,340.00,367.10,330.00,"79,379","27,792,813.4",521,355.00(21) ,334.00,350.12,387.00,170.30,"3,887.25"
2024-03-25,79,HIDCL,171.00,173.10,174.00,169.70,"47,443","8,110,665.7",229,171.00(-2.1) ,173.10,170.95,212.00,154.00,"38,946.62"
2024-03-25,80,HIDCLP,102.70,103.50,103.50,102.00,"20,045","2,061,701",28,102.70(-0.8) ,103.50,102.85,118.00,96.60,10.27
2024-03-25,81,HLBSL,678.00,695.00,695.00,672.50,"23,812","16,222,265.5",108,678.00(-20) ,698.00,681.26,846.00,519.10,"2,168.37"
2024-03-25,82,HLI,403.90,405.10,408.00,401.00,"41,264","16,661,760.9",389,403.90(-6.1) ,410.00,403.78,574.00,340.00,"32,394.33"
2024-03-25,83,HPPL,263.00,266.00,275.00,260.70,"31,255","8,219,339.2",91,263.00(-7.8) ,270.80,262.97,322.00,199.00,"2,802.05"
2024-03-25,84,HRL,608.90,607.00,613.80,602.00,"103,522","62,900,981.5","1,739",608.90(2.4) ,606.50,607.60,731.00,309.20,"63,325.60"
2024-03-25,85,HURJA,288.00,285.10,291.00,285.00,"15,117","4,357,821.3",63,288.00(-2) ,290.00,288.27,349.60,205.00,"2,851.20"
2024-03-25,86,ICFC,514.30,520.50,524.90,512.00,"15,951","8,237,238.5",150,514.30(-4.7) ,519.00,516.40,552.00,391.00,"6,086.59"
2024-03-25,87,ICFCD83,"1,158.00","1,160.00","1,160.00","1,158.00",155,"179,740",3,"1,158.00(13) ","1,145.00","1,159.61","1,186.00","1,005.00",-
2024-03-25,88,IGI,544.00,535.00,545.00,535.00,"22,079","11,914,662.2",106,544.00(0.2) ,543.80,539.63,615.00,366.20,"16,479.58"
2024-03-25,89,IHL,355.00,345.00,356.90,345.00,"15,173","5,347,034",113,355.00(5) ,350.00,352.40,395.00,200.20,"2,130.00"
2024-03-25,90,ILBS,870.00,902.70,902.70,868.00,"22,413","19,588,507.6",173,870.00(-15) ,885.00,873.97,958.80,537.00,"4,327.52"
2024-03-25,91,ILI,532.40,538.00,539.00,532.10,"22,327","11,932,609",506,532.40(-6.2) ,538.60,534.44,640.60,444.00,"21,296.00"
2024-03-25,92,JALPA,"1,192.00","1,220.00","1,230.00","1,192.00","2,054","2,471,614",71,"1,192.00(-49) ","1,241.00","1,203.31","2,014.50",920.00,"2,178.98"
2024-03-25,93,JBBL,293.00,300.00,300.00,293.00,"19,163","5,668,436.4",123,293.00(-7) ,300.00,295.80,357.00,249.10,"12,879.65"
2024-03-25,94,JBLB,"1,350.00","1,376.00","1,377.00","1,342.00","2,683","3,629,714.3",111,"1,350.00(-26) ","1,376.00","1,352.85","1,879.00","1,205.00","18,191.51"
2024-03-25,95,JFL,390.00,387.10,399.80,381.10,"10,402","4,045,021",90,390.00(-4) ,394.00,388.86,441.00,316.70,"2,692.84"
2024-03-25,96,JOSHI,335.00,340.90,340.90,326.50,"67,256","22,380,273.2",353,335.00(0) ,335.00,332.76,412.00,182.10,"1,244.19"
2024-03-25,97,JSLBB,"1,002.10","1,040.00","1,040.00",995.10,"2,636","2,694,117.1",45,"1,002.10(-57.9) ","1,060.00","1,022.04","1,190.00",785.00,"1,704.49"
2024-03-25,98,KBL,139.90,143.40,143.40,138.80,"85,122","11,879,011.7",383,139.90(-0.7) ,140.60,139.55,195.80,138.30,"36,689.98"
2024-03-25,99,KBLD86,"1,015.00","1,018.00","1,018.00","1,015.00",75,"76,275",2,"1,015.00(5) ","1,010.00","1,017.00","1,106.50",884.30,-
2024-03-25,100,KBLPO,106.00,106.00,106.00,106.00,"290,138","30,754,628",1,106.00(0) ,106.00,106.00,116.60,106.00,556.50
2024-03-25,101,KBSH,"1,049.00","1,059.70","1,079.00","1,016.20",360,"372,547",17,"1,049.00(10) ","1,039.00","1,034.85","1,210.00",479.00,"1,278.39"
2024-03-25,102,KDBY,8.95,8.54,8.95,8.37,"7,150","61,855.5",25,8.95(0.24) ,8.71,8.65,10.07,7.24,35.80
2024-03-25,103,KDL,775.00,790.00,790.00,775.00,"3,535","2,759,020.8",87,775.00(-15) ,790.00,780.48,"1,102.00",148.10,"4,650.00"
2024-03-25,104,KEF,8.10,8.17,8.17,7.91,"14,675","119,222.75",25,8.10(0.09) ,8.01,8.12,10.35,6.91,810.00
2024-03-25,105,KKHC,238.00,242.00,242.00,235.90,"4,698","1,117,880.1",32,238.00(-4.9) ,242.90,237.94,280.50,158.00,"1,108.40"
2024-03-25,106,KLBSL,918.00,999.60,999.60,918.00,"2,425","2,249,516.1",55,918.00(-102) ,"1,020.00",927.63,"1,054.10",539.00,"4,630.08"
2024-03-25,107,KMCDB,790.00,800.00,802.00,787.00,"12,833","10,205,156.7",70,790.00(-22) ,812.00,795.22,855.00,526.00,"2,941.34"
2024-03-25,108,KPCL,408.90,410.00,410.00,402.00,"1,783","723,363.2",29,408.90(-1.1) ,410.00,405.70,476.00,272.40,"3,569.08"
2024-03-25,109,KRBL,417.00,433.60,433.60,411.90,"39,033","16,246,489.6",233,417.00(-25.4) ,442.40,416.22,442.40,241.10,"2,096.80"
2024-03-25,110,KSBBL,355.90,365.00,368.00,355.00,"34,377","12,298,600.7",116,355.90(-6.1) ,362.00,357.75,382.00,275.00,"11,677.67"
2024-03-25,111,LBBL,384.10,385.10,387.00,381.00,"9,165","3,510,473.8",71,384.10(-4.9) ,389.00,383.03,454.00,305.00,"13,513.15"
2024-03-25,112,LEC,181.30,185.00,188.00,181.00,"26,295","4,779,030.8",176,181.30(-3.7) ,185.00,181.74,293.70,138.00,"2,719.50"
2024-03-25,113,LEMF,9.43,9.46,9.46,9.43,"57,850","546,565.5",7,9.43(-0.07) ,9.50,9.44,10.00,7.87,"1,178.75"
2024-03-25,114,LICN,"1,357.50","1,373.00","1,373.00","1,345.60",783,"1,064,927.4",21,"1,357.50(1.3) ","1,356.20","1,360.06","1,800.00","1,238.00","36,017.19"
2024-03-25,115,LLBS,856.00,865.00,865.00,800.00,"1,262","1,049,335.8",29,856.00(7) ,849.00,831.48,932.00,580.00,"3,780.63"
2024-03-25,116,LSL,158.80,160.00,161.00,158.80,"25,144","4,016,665.5",149,158.80(-2.7) ,161.50,159.74,208.00,157.00,"36,821.20"
2024-03-25,117,LUK,8.15,8.10,8.15,8.07,"42,850","347,935",6,8.15(0.05) ,8.10,8.11,9.61,7.49,531.89
2024-03-25,118,MAKAR,370.30,368.50,375.00,368.50,"1,945","721,411.5",73,370.30(-5.7) ,376.00,370.90,454.00,213.10,"2,814.28"
2024-03-25,119,MANDU,680.00,677.00,699.80,675.20,"3,435","2,331,489.8",90,680.00(-10) ,690.00,678.74,805.80,373.20,"9,272.73"
2024-03-25,120,MBJC,312.00,312.00,313.90,309.00,"6,253","1,941,805.5",190,312.00(-3) ,315.00,310.53,376.30,246.00,"18,720.00"
2024-03-25,121,MBL,179.30,179.00,181.00,179.00,"18,570","3,337,136.8",128,179.30(-2.7) ,182.00,179.70,283.00,174.60,"20,837.09"
2024-03-25,122,MCHL,324.00,319.50,330.00,319.50,"5,080","1,651,358",77,324.00(-2) ,326.00,325.07,389.00,165.20,"1,757.97"
2024-03-25,123,MDB,426.80,414.10,430.00,414.10,"37,292","15,802,798.4",157,426.80(4.8) ,422.00,423.75,449.80,350.30,"4,743.57"
2024-03-25,124,MEHL,284.00,287.00,288.00,283.50,"6,733","1,917,861",135,284.00(-4) ,288.00,284.84,338.00,175.00,"2,272.00"
2024-03-25,125,MEL,212.00,218.00,218.00,211.30,"15,746","3,343,154.1",270,212.00(-3.2) ,215.20,212.31,275.40,149.00,"6,148.00"
2024-03-25,126,MEN,538.00,560.00,560.00,538.00,"34,060","18,508,259.4",210,538.00(-17) ,555.00,543.40,"1,092.00",429.90,"12,176.18"
2024-03-25,127,MERO,610.00,606.00,616.90,604.20,"19,840","12,078,635.7",180,610.00(-6) ,616.00,608.80,728.00,463.30,"8,052.00"
2024-03-25,128,MFIL,523.80,524.00,526.50,515.10,"7,290","3,782,611.4",75,523.80(-0.2) ,524.00,518.87,587.00,410.00,"7,079.43"
2024-03-25,129,MHCL,423.00,433.00,438.00,422.90,"30,309","13,045,655.1",342,423.00(-17) ,440.00,430.42,637.00,141.00,"3,394.57"
2024-03-25,130,MHL,389.00,383.00,389.00,381.10,"1,930","740,431",55,389.00(-1) ,390.00,383.64,478.00,242.10,"2,396.12"
2024-03-25,131,MHNL,240.00,236.20,242.80,236.20,"5,501","1,319,451.8",35,240.00(-1) ,241.00,239.85,315.00,169.00,"3,000.00"
2024-03-25,132,MKCL,938.70,941.00,947.00,925.00,"9,002","8,410,953.7",167,938.70(-1.4) ,940.10,934.34,"1,319.50",178.80,"6,570.90"
2024-03-25,133,MKHC,290.00,280.40,290.00,280.00,"8,679","2,460,293.5",155,290.00(4) ,286.00,283.47,367.50,174.40,"2,900.00"
2024-03-25,134,MKHL,362.00,363.00,370.00,356.40,"5,848","2,139,991.8",85,362.00(-8) ,370.00,365.93,420.90,224.00,"1,419.61"
2024-03-25,135,MKLB,828.00,832.50,846.60,815.00,"2,762","2,286,431.1",54,828.00(-21) ,849.00,827.81,920.00,526.20,"1,229.40"
2024-03-25,136,MLBBL,900.00,910.00,920.00,890.00,"1,714","1,538,039",39,900.00(-28) ,928.00,897.33,"1,090.00",657.00,"1,764.03"
2024-03-25,137,MLBL,325.10,331.00,331.00,325.00,"13,158","4,295,418.3",77,325.10(-5.9) ,331.00,326.44,379.00,281.00,"13,560.96"
2024-03-25,138,MLBS,915.00,937.00,955.70,883.00,"3,726","3,419,997.3",74,915.00(-39) ,954.00,917.87,"1,020.00",570.10,"1,000.78"
2024-03-25,139,MLBSL,"1,680.00","1,730.00","1,730.00","1,640.00",912,"1,529,867.5",45,"1,680.00(-50) ","1,730.00","1,677.48","2,268.00","1,535.00","3,655.05"
2024-03-25,140,MMF1,7.20,7.23,7.24,7.16,"20,650","148,390",25,7.20(-0.03) ,7.23,7.18,8.29,6.65,900.00
2024-03-25,141,MMKJL,414.90,419.50,419.50,407.00,"14,117","5,842,318",147,414.90(-4.6) ,419.50,413.84,478.00,225.00,"4,149.00"
2024-03-25,142,MNBBL,355.00,368.20,368.20,354.00,"15,938","5,669,777.1",188,355.00(-6) ,361.00,355.73,446.00,343.60,"25,016.63"
2024-03-25,143,MPFL,370.20,371.10,377.00,368.10,"32,196","11,967,651.6",138,370.20(-7.8) ,378.00,371.71,430.00,261.00,"2,258.96"
2024-03-25,144,MSHL,616.00,603.10,625.00,592.00,611,"373,901",38,616.00(1) ,615.00,611.94,832.50,294.20,"4,610.14"
2024-03-25,145,MSLB,"1,029.00","1,048.00","1,048.00","1,011.10",541,"553,982.1",10,"1,029.00(-40) ","1,069.00","1,023.99","1,101.00",658.60,"3,317.28"
2024-03-25,146,NABBC,423.00,426.50,434.00,418.00,"7,996","3,377,794.7",58,423.00(-12) ,435.00,422.43,460.00,342.10,"1,110.24"
2024-03-25,147,NABIL,445.00,458.00,458.00,444.40,"33,441","14,908,542",457,445.00(-6) ,451.00,445.81,653.00,422.00,"120,403.64"
2024-03-25,148,NADEP,641.00,662.00,662.00,641.00,"13,935","9,078,448.7",139,641.00(-33.9) ,674.90,651.48,700.00,455.00,"3,113.72"
2024-03-25,149,NBF2,8.13,7.82,8.28,7.82,"29,072","234,106.29",19,8.13(0.2) ,7.93,8.05,9.55,7.03,910.56
2024-03-25,150,NBF3,7.34,7.34,7.36,7.34,"8,270","60,705.8",19,7.34(-0.03) ,7.37,7.34,8.04,6.74,917.50
2024-03-25,151,NBL,220.90,224.00,224.00,220.00,"39,754","8,768,408.5",149,220.90(-2.6) ,223.50,220.56,280.00,213.00,"32,459.10"
2024-03-25,152,NBLD87,901.10,901.10,901.10,901.10,80,"72,088",3,901.10(0) ,901.10,901.10,921.00,740.00,-
2024-03-25,153,NCCD86,960.90,960.90,960.90,960.90,10,"9,609",1,960.90(18.8) ,942.10,960.90,"1,084.00",823.20,-
2024-03-25,154,NESDO,"1,700.00","1,733.00","1,760.00","1,690.00","1,720","2,959,109.5",57,"1,700.00(-66) ","1,766.00","1,720.41","2,361.00","1,418.00","4,335.00"
2024-03-25,155,NFS,390.00,397.00,400.00,387.00,"59,548","23,333,668.9",362,390.00(-8) ,398.00,391.84,408.00,255.50,"3,271.88"
2024-03-25,156,NGPL,296.00,300.00,304.00,295.00,"54,361","16,163,475.8",243,296.00(-4) ,300.00,297.33,365.00,185.80,"5,479.79"
2024-03-25,157,NHDL,421.10,420.00,429.90,420.00,"1,837","775,450.7",26,421.10(-1.4) ,422.50,422.12,483.00,303.00,"1,513.61"
2024-03-25,158,NHPC,154.00,157.00,157.00,153.00,"36,999","5,703,031.6",192,154.00(-1.4) ,155.40,154.14,250.00,126.00,"3,798.31"
2024-03-25,159,NIBD2082,"1,045.00","1,045.00","1,045.00","1,045.00",100,"104,500",1,"1,045.00(0) ","1,045.00","1,045.00","1,055.00",907.90,-
2024-03-25,160,NIBD84,925.00,915.10,925.00,915.10,65,"59,877.5",2,925.00(10) ,915.00,921.19,930.00,776.30,-
2024-03-25,161,NIBLGF,8.10,7.94,8.10,7.94,"3,320","26,536.8",15,8.10(0.12) ,7.98,7.99,10.64,7.19,"1,069.20"
2024-03-25,162,NIBSF2,7.91,8.00,8.00,7.75,"85,273","668,001.32",16,7.91(0.06) ,7.85,7.83,9.49,6.60,"1,186.50"
2024-03-25,163,NICA,410.10,410.10,413.00,409.00,"71,062","29,127,859.4",430,410.10(-4) ,414.10,409.89,852.00,405.10,"61,176.94"
2024-03-25,164,NICAD8283,"1,078.00","1,095.90","1,105.00","1,078.00",380,"415,927",7,"1,078.00(3) ","1,075.00","1,094.54","1,170.00",970.00,-
2024-03-25,165,NICBF,8.43,8.60,8.60,8.43,"7,000","60,030",2,8.43(-0.04) ,8.47,8.57,10.31,7.99,636.47
2024-03-25,166,NICFC,8.77,8.72,8.77,8.72,"2,800","24,465",24,8.77(0.01) ,8.76,8.73,10.17,7.45,89.45
2024-03-25,167,NICGF,9.60,9.60,9.60,9.60,100,960,1,9.60(-0.18) ,9.78,9.60,10.62,8.30,801.79
2024-03-25,168,NICGF2,8.06,8.22,8.22,7.84,"5,530","44,328",18,8.06(-0.32) ,8.38,8.01,10.00,7.43,729.43
2024-03-25,169,NICL,839.00,838.10,840.00,826.30,"14,903","12,389,538.6",137,839.00(-3) ,842.00,831.34,"1,023.00",494.00,"13,795.19"
2024-03-25,170,NICLBSL,607.00,607.00,616.00,603.10,"18,274","11,127,574.8",202,607.00(-10) ,617.00,608.92,788.70,516.00,"10,558.40"
2024-03-25,171,NICSF,8.87,8.67,8.87,8.66,"52,655","465,868.5",15,8.87(0.04) ,8.83,8.84,9.49,7.52,"1,108.75"
