Date,SN,Symbol ,Close Price* (Rs) ,Open Price (Rs) ,High Price (Rs) ,Low Price (Rs) ,Total Traded Quantity ,Total Traded Value ,Total Trades ,LTP ,Previous Day Close Price (Rs) ,Average Traded Price (Rs) ,52 Week High (Rs) ,52 Week Low (Rs) ,MarketCapitalization (Rs) (Amt in millions) 
2024-03-21,114,KSBBL,362.00,358.00,369.90,358.00,"67,791","24,762,410.5",222,362.00(-2) ,364.00,365.27,382.00,275.00,"11,877.82"
2024-03-21,115,KSBBLD87,925.00,925.00,925.00,925.00,50,"46,250",1,925.00(11.8) ,913.20,925.00,"1,000.00",880.00,-
2024-03-21,116,LBBL,389.00,394.00,395.00,385.50,"21,349","8,275,578.4",95,389.00(1) ,388.00,387.63,454.00,305.00,"13,685.54"
2024-03-21,117,LEC,185.00,190.10,190.10,184.50,"18,585","3,460,869.5",168,185.00(-3) ,188.00,186.21,299.80,138.00,"2,775.00"
2024-03-21,118,LEMF,9.50,9.50,9.50,9.50,"3,300","31,350",2,9.50(0.04) ,9.46,9.50,10.00,7.87,"1,187.50"
2024-03-21,119,LICN,"1,356.20","1,382.10","1,382.10","1,350.00","1,003","1,358,485.9",33,"1,356.20(1.2) ","1,355.00","1,354.42","1,800.00","1,238.00","35,982.70"
2024-03-21,120,LLBS,849.00,880.00,880.00,825.70,"4,253","3,586,235.1",62,849.00(-46) ,895.00,843.22,932.00,580.00,"3,749.71"
2024-03-21,121,LSL,161.50,160.10,162.00,160.10,"34,621","5,576,026.2",100,161.50(-0.5) ,162.00,161.05,208.00,157.00,"37,447.25"
2024-03-21,122,LUK,8.10,8.10,8.25,8.10,"2,600","21,280",4,8.10(0) ,8.10,8.18,9.61,7.49,528.63
2024-03-21,123,LVF2,8.16,7.96,8.16,7.96,"1,300","10,453",8,8.16(0.24) ,7.92,8.04,10.00,7.09,652.80
2024-03-21,124,MAKAR,376.00,372.00,391.00,372.00,"4,225","1,600,592",74,376.00(0) ,376.00,378.83,454.00,213.10,"2,857.60"
2024-03-21,125,MANDU,690.00,720.10,720.10,683.40,"3,545","2,447,492.1",100,690.00(-16) ,706.00,690.40,805.80,373.20,"9,409.10"
2024-03-21,126,MBJC,315.00,320.00,320.00,311.30,"12,866","4,046,969.4",249,315.00(-5) ,320.00,314.54,376.30,246.00,"18,900.00"
2024-03-21,127,MBL,182.00,183.90,183.90,180.10,"44,208","8,040,029.3",99,182.00(-0.7) ,182.70,181.86,283.00,174.60,"21,150.87"
2024-03-21,128,MBLD2085,"1,018.90","1,018.90","1,018.90","1,018.90",50,"50,945",1,"1,018.90(19.9) ",999.00,"1,018.90","1,116.00",900.10,-
2024-03-21,129,MBLPO,113.00,131.00,131.00,131.00,"10,737,000","1,213,281,000",11,113.00(-18) ,131.00,113.00,136.00,131.00,649.93
2024-03-21,130,MCHL,326.00,335.00,336.60,325.00,"9,869","3,239,970",108,326.00(-4) ,330.00,328.29,389.00,165.20,"1,768.82"
2024-03-21,131,MDB,422.00,410.90,427.50,402.70,"25,685","10,843,894.5",120,422.00(2.8) ,419.20,422.18,449.80,350.30,"4,690.22"
2024-03-21,132,MEHL,288.00,290.00,295.00,286.50,"22,598","6,541,800.8",240,288.00(-6.3) ,294.30,289.48,338.00,175.00,"2,304.00"
2024-03-21,133,MEL,215.20,217.00,221.00,215.00,"41,291","8,928,302.4",393,215.20(-1.9) ,217.10,216.22,275.40,149.00,"6,240.80"
2024-03-21,134,MEN,555.00,571.20,571.20,552.00,"17,949","9,946,739.7",170,555.00(-5) ,560.00,554.16,"1,092.00",429.90,"12,560.93"
2024-03-21,135,MERO,616.00,630.00,640.00,615.00,"13,582","8,514,794.1",168,616.00(-14) ,630.00,626.91,728.00,463.30,"8,131.20"
2024-03-21,136,MFIL,524.00,525.00,535.00,518.30,"46,533","24,498,986.8",278,524.00(0) ,524.00,526.48,587.00,410.00,"7,082.14"
2024-03-21,137,MFLD85,960.00,960.00,960.00,960.00,50,"48,000",1,960.00(5) ,955.00,960.00,"1,015.00",838.00,-
2024-03-21,138,MHCL,440.00,446.00,455.00,439.30,"35,584","15,812,100.9",394,440.00(-9.5) ,449.50,444.35,637.00,141.00,"3,531.00"
2024-03-21,139,MHL,390.00,387.30,392.00,382.30,"3,370","1,306,950.7",48,390.00(-2) ,392.00,387.81,478.00,242.10,"2,402.28"
2024-03-21,140,MHNL,241.00,244.20,249.00,239.60,"20,536","5,012,322",54,241.00(-7.4) ,248.40,244.07,315.00,169.00,"3,012.50"
2024-03-21,141,MKCL,940.10,930.00,951.00,922.00,"6,766","6,354,839",188,940.10(3.1) ,937.00,939.23,"1,319.50",178.80,"6,580.70"
2024-03-21,142,MKHC,286.00,285.10,289.00,282.30,"16,403","4,674,334.3",182,286.00(0.6) ,285.40,284.96,367.50,174.40,"2,860.00"
2024-03-21,143,MKHL,370.00,372.20,378.00,365.50,"8,416","3,129,057",117,370.00(-8.7) ,378.70,371.79,420.90,224.00,"1,450.98"
2024-03-21,144,MKLB,849.00,870.00,870.00,827.20,"4,424","3,726,364.4",83,849.00(-21) ,870.00,842.30,920.00,526.20,"1,260.58"
2024-03-21,145,MLBBL,928.00,940.00,955.00,914.00,"3,238","2,984,314.5",39,928.00(-16) ,944.00,921.65,"1,090.00",657.00,"1,818.91"
2024-03-21,146,MLBL,331.00,331.50,340.60,327.40,"31,975","10,595,443.1",126,331.00(-3) ,334.00,331.36,379.00,281.00,"13,807.06"
2024-03-21,147,MLBS,954.00,980.00,980.00,933.00,"5,262","4,970,134.8",85,954.00(-44.5) ,998.50,944.53,"1,020.00",570.10,"1,043.44"
2024-03-21,148,MLBSL,"1,730.00","1,785.00","1,786.00","1,684.00","1,810","3,098,974.5",66,"1,730.00(-21.3) ","1,751.30","1,712.14","2,268.00","1,535.00","3,763.83"
2024-03-21,149,MMF1,7.23,7.23,7.30,7.23,"26,057","188,561.11",28,7.23(-0.02) ,7.25,7.23,8.29,6.65,903.75
2024-03-21,150,MMKJL,419.50,428.00,428.00,419.00,"12,615","5,315,037",178,419.50(-7.5) ,427.00,421.32,478.00,225.00,"4,195.00"
2024-03-21,151,MNBBL,361.00,366.00,366.00,360.10,"27,921","10,113,697.8",223,361.00(-7) ,368.00,362.22,446.00,343.60,"25,439.45"
2024-03-21,152,MPFL,378.00,373.00,392.00,373.00,"46,216","17,732,245.3",217,378.00(-2) ,380.00,383.68,430.00,261.00,"2,306.56"
2024-03-21,153,MSHL,615.00,632.00,632.00,609.00,"4,564","2,806,373.8",89,615.00(-25) ,640.00,614.89,832.50,294.20,"4,602.66"
2024-03-21,154,MSLB,"1,069.00","1,101.00","1,101.00","1,019.00","1,660","1,737,060.3",32,"1,069.00(-11) ","1,080.00","1,046.42","1,101.00",658.60,"3,446.23"
2024-03-21,155,NABBC,435.00,429.10,447.00,429.00,"16,473","7,205,968.5",104,435.00(-2.3) ,437.30,437.44,460.00,342.10,"1,141.73"
2024-03-21,156,NABIL,451.00,459.90,459.90,449.00,"46,500","20,947,008.4",590,451.00(-6) ,457.00,450.47,653.00,422.00,"122,027.06"
2024-03-21,157,NADEP,674.90,700.00,700.00,665.20,"26,045","17,603,227",238,674.90(-13.1) ,688.00,675.87,700.00,455.00,"3,278.39"
2024-03-21,158,NBF2,7.93,7.87,7.99,7.84,"14,450","113,819",11,7.93(-0.07) ,8.00,7.87,9.55,7.03,888.16
2024-03-21,159,NBF3,7.37,7.34,7.54,7.34,"9,550","71,095",21,7.37(-0.03) ,7.40,7.44,8.04,6.74,921.25
2024-03-21,160,NBL,223.50,227.90,227.90,222.00,"34,704","7,776,644.6",134,223.50(-1.5) ,225.00,224.08,280.00,213.00,"32,841.14"
2024-03-21,161,NBLD85,903.10,903.10,903.10,903.10,25,"22,577.5",1,903.10(-1.9) ,905.00,903.10,920.00,740.50,-
2024-03-21,162,NBLD87,901.10,903.00,903.00,901.10,75,"67,630",3,901.10(1.1) ,900.00,901.73,921.00,740.00,-
2024-03-21,163,NESDO,"1,766.00","1,790.00","1,805.20","1,765.20",825,"1,464,451",32,"1,766.00(-51) ","1,817.00","1,775.09","2,589.20","1,418.00","4,503.30"
2024-03-21,164,NFS,398.00,385.00,408.00,380.00,"154,768","61,532,768.2",885,398.00(17) ,381.00,397.58,408.00,255.50,"3,339.00"
2024-03-21,165,NGPL,300.00,306.00,309.00,299.00,"74,809","22,638,439.3",375,300.00(-4.9) ,304.90,302.61,365.00,185.80,"5,553.84"
2024-03-21,166,NHDL,422.50,421.60,429.90,421.60,"4,262","1,803,614.2",42,422.50(-7.5) ,430.00,423.18,483.00,303.00,"1,518.64"
2024-03-21,167,NHPC,155.40,156.00,158.00,154.60,"81,783","12,752,715.4",260,155.40(-1.5) ,156.90,155.93,250.00,126.00,"3,832.84"
2024-03-21,168,NIBD2082,"1,045.00","1,035.00","1,045.00","1,035.00",250,"260,810",6,"1,045.00(5) ","1,040.00","1,043.24","1,055.00",907.90,-
2024-03-21,169,NIBD84,915.00,915.00,915.00,915.00,25,"22,875",1,915.00(0) ,915.00,915.00,930.00,776.30,-
2024-03-21,170,NIBLGF,7.98,7.95,7.98,7.95,"1,700","13,537",9,7.98(-0.01) ,7.99,7.96,10.64,7.19,"1,053.36"
2024-03-21,171,NIBSF2,7.85,7.57,7.87,7.57,"26,000","201,062.5",19,7.85(0.13) ,7.72,7.73,9.49,6.60,"1,177.50"
