Date,SN,Symbol ,Close Price* (Rs) ,Open Price (Rs) ,High Price (Rs) ,Low Price (Rs) ,Total Traded Quantity ,Total Traded Value ,Total Trades ,LTP ,Previous Day Close Price (Rs) ,Average Traded Price (Rs) ,52 Week High (Rs) ,52 Week Low (Rs) ,MarketCapitalization (Rs) (Amt in millions) 
2024-03-07,26,C30MF,8.31,8.12,8.31,8.12,800,"6,589",7,8.31(0.04) ,8.27,8.23,10.00,7.61,623.85
2024-03-07,27,CBBL,821.00,829.90,830.00,821.00,"8,123","6,701,451",125,821.00(4) ,817.00,824.99,"1,052.50",727.00,"24,442.58"
2024-03-07,28,CBLD88,"1,002.50","1,004.00","1,004.00","1,002.50",125,"125,387.5",4,"1,002.50(-0.5) ","1,003.00","1,003.10","1,024.00",824.10,-
2024-03-07,29,CCBD88,"1,005.00","1,005.00","1,005.00","1,005.00",25,"25,125",1,"1,005.00(2.8) ","1,002.20","1,005.00","1,022.90",819.10,-
2024-03-07,30,CFCL,337.00,340.60,340.60,334.50,"11,957","4,024,367.1",47,337.00(3) ,334.00,336.56,423.00,275.50,"3,197.71"
2024-03-07,31,CGH,818.00,842.40,842.40,810.00,"15,450","12,715,538.2",212,818.00(-7.9) ,825.90,823.01,"1,520.00",796.20,"12,548.86"
2024-03-07,32,CHCL,471.00,472.40,478.30,461.00,"16,560","7,826,652.4",168,471.00(2) ,469.00,472.62,594.00,452.10,"37,604.63"
2024-03-07,33,CHDC,950.20,954.00,977.90,950.20,"5,739","5,530,984.9",95,950.20(-7.8) ,958.00,963.75,"1,217.20",681.20,"7,976.07"
2024-03-07,34,CHL,300.00,295.10,304.90,295.10,"10,238","3,080,555.5",59,300.00(0.2) ,299.80,300.89,343.00,194.10,"1,160.93"
2024-03-07,35,CIT,"2,101.00","2,115.00","2,125.00","2,101.00","5,202","11,009,559.9",154,"2,101.00(-8) ","2,109.00","2,116.40","2,704.00","1,850.00","111,641.90"
2024-03-07,36,CITY,597.00,605.90,606.00,585.00,"8,354","4,937,209",128,597.00(2) ,595.00,590.99,782.50,111.10,"9,993.78"
2024-03-07,37,CIZBD86,"1,002.00","1,000.00","1,002.00","1,000.00",75,"75,100",2,"1,002.00(-16.9) ","1,018.90","1,001.33","1,040.00",950.00,-
2024-03-07,38,CKHL,680.00,611.60,680.00,605.00,"23,216","14,513,871.9",247,680.00(56) ,624.00,625.16,686.80,300.00,"2,720.00"
2024-03-07,39,CLI,447.90,437.00,449.80,437.00,"42,963","19,122,551.2",846,447.90(10.9) ,437.00,445.09,567.00,375.00,"17,636.06"
2024-03-07,40,CMF1,8.51,8.48,8.51,8.47,"30,800","261,696",8,8.51(-0.1) ,8.61,8.49,9.40,6.96,697.82
2024-03-07,41,CMF2,7.70,7.64,7.71,7.64,"10,600","81,664",5,7.70(-0.03) ,7.73,7.70,10.39,6.81,431.20
2024-03-07,42,CORBL,427.10,421.30,444.90,421.30,"4,620","1,991,652",31,427.10(14) ,413.10,431.09,475.00,277.80,"2,242.28"
2024-03-07,43,CYCL,"1,341.00","1,323.00","1,430.00","1,246.00","14,935","20,170,166.6",448,"1,341.00(-9) ","1,350.00","1,350.53","1,560.00",882.00,"3,572.75"
2024-03-07,44,CZBIL,164.00,165.00,168.20,163.00,"13,372","2,204,343",74,164.00(0) ,164.00,164.84,207.80,156.80,"23,289.60"
2024-03-07,45,DDBL,749.00,744.00,758.80,735.00,"5,771","4,298,766.8",71,749.00(6.8) ,742.20,744.89,913.00,606.70,"11,617.65"
2024-03-07,46,DHPL,202.40,204.00,205.00,200.10,"10,654","2,161,207.8",69,202.40(0.5) ,201.90,202.85,242.00,134.00,534.34
2024-03-07,47,DLBS,856.00,835.10,856.00,810.00,"2,619","2,187,629.5",77,856.00(9.2) ,846.80,835.29,"1,035.00",579.00,"1,139.34"
2024-03-07,48,DOLTI,410.00,409.50,410.00,388.10,"42,935","17,101,066",345,410.00(8.5) ,401.50,398.30,450.00,177.40,"2,199.59"
2024-03-07,49,DORDI,440.10,455.00,481.00,434.30,"52,033","23,088,736.2",401,440.10(-14.9) ,455.00,443.73,576.00,191.60,"4,639.80"
2024-03-07,50,EBL,508.00,519.10,520.00,507.30,"14,957","7,667,599.7",109,508.00(-1) ,509.00,512.64,633.00,448.00,"59,780.95"
2024-03-07,51,EBLD85,"1,015.60","1,020.00","1,020.00","1,012.10",60,"60,958.5",3,"1,015.60(7.6) ","1,008.00","1,015.97","1,053.60",976.10,-
2024-03-07,52,EBLD86,901.60,919.00,920.00,901.60,75,"68,515",3,901.60(-4.7) ,906.30,913.53,920.00,745.10,-
2024-03-07,53,EDBL,356.50,354.90,358.00,348.00,"9,371","3,285,861.7",46,356.50(8.5) ,348.00,350.64,399.70,266.40,"4,455.16"
2024-03-07,54,EHPL,455.90,456.00,465.00,436.00,"4,620","2,090,635",79,455.90(7.9) ,448.00,452.51,500.00,273.00,"2,826.58"
2024-03-07,55,ENL,763.10,784.90,784.90,763.10,"1,348","1,042,896.9",22,763.10(-6.9) ,770.00,773.66,"1,060.00",572.00,"4,239.78"
2024-03-07,56,FMDBL,590.00,607.00,607.00,587.00,"4,781","2,823,900.1",68,590.00(-7.9) ,597.90,590.65,781.00,497.20,"7,279.58"
2024-03-07,57,FOWAD,"1,025.00","1,018.00","1,030.00","1,010.00",860,"875,800.2",32,"1,025.00(7) ","1,018.00","1,018.37","1,493.00",974.00,"10,819.53"
2024-03-07,58,GBBD85,903.00,903.00,903.00,903.00,30,"27,090",1,903.00(0) ,903.00,903.00,"1,000.00",751.00,-
2024-03-07,59,GBBL,367.00,367.00,368.00,365.00,"24,712","9,047,479.8",170,367.00(5.8) ,361.20,366.11,432.40,336.00,"20,847.50"
2024-03-07,60,GBILD86/87,917.50,917.50,917.50,917.50,25,"22,937.5",1,917.50(17.5) ,900.00,917.50,917.50,743.90,-
2024-03-07,61,GBIME,188.00,189.70,193.10,186.00,"48,510","9,097,623.4",270,188.00(2) ,186.00,187.54,241.90,176.00,"67,922.09"
2024-03-07,62,GBLBS,538.00,543.70,553.00,532.00,"1,525","818,287.5",34,538.00(4.9) ,533.10,536.58,673.00,427.00,"5,285.85"
2024-03-07,63,GCIL,540.00,555.00,555.00,536.00,"73,893","39,992,226.3",801,540.00(-4.9) ,544.90,541.21,614.00,363.10,"24,665.50"
2024-03-07,64,GFCL,442.00,440.00,451.50,438.10,"9,143","4,051,319.2",45,442.00(-2) ,444.00,443.10,530.00,375.00,"4,181.83"
2024-03-07,65,GHL,153.50,154.90,155.90,152.60,"136,719","21,056,081.2",410,153.50(1.5) ,152.00,154.00,286.00,120.00,"2,532.75"
2024-03-07,66,GIBF1,8.20,8.04,8.20,8.03,"4,400","35,562",20,8.20(0.02) ,8.18,8.08,9.70,7.20,841.13
2024-03-07,67,GILB,804.00,812.00,828.00,781.00,"1,835","1,456,746.5",38,804.00(7.9) ,796.10,793.86,"1,110.70",665.10,"4,975.96"
2024-03-07,68,GLBSL,951.60,969.00,969.00,933.00,900,"857,057.9",10,951.60(1.6) ,950.00,952.28,"1,105.00",589.10,964.92
2024-03-07,69,GLH,211.00,217.00,220.00,211.00,"17,802","3,799,773.8",166,211.00(-2) ,213.00,213.44,319.00,194.60,"3,798.00"
2024-03-07,70,GMFBS,846.00,842.80,846.00,813.50,"1,924","1,583,747.6",38,846.00(-14) ,860.00,823.15,922.00,641.00,"1,282.15"
2024-03-07,71,GMFIL,350.50,361.00,361.00,349.00,"5,242","1,844,204",36,350.50(-4.3) ,354.80,351.81,427.00,277.00,"3,547.68"
2024-03-07,72,GRDBL,361.00,358.00,367.20,358.00,"8,524","3,092,650",52,361.00(-4) ,365.00,362.81,393.60,235.50,"1,873.59"
2024-03-07,73,GUFL,654.00,670.00,670.00,643.00,"120,326","78,619,509.8",584,654.00(-14) ,668.00,653.38,670.00,454.00,"5,676.68"
2024-03-07,74,GVL,435.00,441.00,443.50,433.00,"6,490","2,837,089",140,435.00(0) ,435.00,437.14,498.00,299.90,"13,593.75"
2024-03-07,75,H8020,8.99,9.17,9.17,8.99,300,"2,715",2,8.99(-0.36) ,9.35,9.05,10.10,8.30,89.90
2024-03-07,76,HATHY,918.00,869.00,928.20,866.00,"107,536","97,956,356.8","1,222",918.00(49) ,869.00,910.91,"1,123.00",279.50,"23,629.32"
2024-03-07,77,HBL,190.00,192.00,193.00,189.00,"26,590","5,049,803.5",128,190.00(-1) ,191.00,189.91,270.20,184.00,"41,147.57"
2024-03-07,78,HBLD86,983.20,983.20,983.20,983.20,25,"24,580",1,983.20(-12.3) ,995.50,983.20,"1,000.00",938.00,-
2024-03-07,79,HDHPC,142.40,144.00,146.60,142.20,"81,314","11,689,604.1",309,142.40(-0.4) ,142.80,143.75,233.40,116.00,"3,987.20"
2024-03-07,80,HDL,"1,516.10","1,540.00","1,540.20","1,510.00","15,590","23,658,806.6",353,"1,516.10(6.1) ","1,510.00","1,517.56","2,510.00","1,441.00","40,518.13"
2024-03-07,81,HEI,575.00,549.00,584.30,549.00,"36,531","21,063,790.6",162,575.00(15) ,560.00,576.60,705.00,400.60,"14,375.91"
2024-03-07,82,HEIP,337.10,342.80,347.90,337.10,"2,033","701,289.3",5,337.10(-12.6) ,349.70,344.95,486.90,245.50,901.76
2024-03-07,83,HHL,332.00,340.60,346.90,325.00,"21,090","6,965,786.3",178,332.00(-2) ,334.00,330.28,387.00,170.30,"3,635.40"
2024-03-07,84,HIDCL,174.20,174.00,180.00,174.00,"46,878","8,238,228.4",249,174.20(0.2) ,174.00,175.73,212.00,154.00,"39,675.44"
2024-03-07,85,HIDCLP,102.00,102.10,102.10,101.50,"17,223","1,755,824.5",21,102.00(0) ,102.00,101.94,118.00,96.60,10.20
2024-03-07,86,HLBSL,579.00,570.00,580.00,566.50,"2,037","1,169,591.2",30,579.00(9) ,570.00,574.17,846.00,519.10,"1,851.75"
2024-03-07,87,HLI,391.00,382.00,396.00,382.00,"36,552","14,318,413.4",386,391.00(1.9) ,389.10,391.72,574.00,340.00,"31,359.70"
2024-03-07,88,HPPL,277.00,280.00,282.00,271.20,"32,872","9,100,532",96,277.00(0.5) ,276.50,276.84,322.00,199.00,"2,951.21"
2024-03-07,89,HRL,624.00,630.00,634.00,621.00,"104,209","65,281,969.1","2,295",624.00(-0.9) ,624.90,626.45,731.00,309.20,"64,896.00"
2024-03-07,90,HURJA,302.00,300.10,311.10,300.00,"43,432","13,255,085",140,302.00(-2.9) ,304.90,305.19,379.20,205.00,"2,989.80"
2024-03-07,91,ICFC,482.90,488.50,498.20,480.50,"16,757","8,148,478.5",98,482.90(3.9) ,479.00,486.27,552.00,391.00,"5,714.98"
2024-03-07,92,IGI,543.80,524.10,544.50,524.10,"29,666","15,969,332.3",144,543.80(13.8) ,530.00,538.30,615.00,366.20,"16,473.52"
2024-03-07,93,IHL,365.00,362.00,373.00,356.00,"40,955","15,010,126.5",283,365.00(10) ,355.00,366.50,395.00,200.20,"2,190.00"
2024-03-07,94,ILBS,704.00,700.00,706.80,686.20,"1,836","1,285,576",45,704.00(11) ,693.00,700.20,827.00,537.00,"3,501.81"
2024-03-07,95,ILI,523.00,520.00,530.00,520.00,"20,446","10,713,606.3",599,523.00(3) ,520.00,523.99,640.60,444.00,"20,920.00"
2024-03-07,96,JALPA,"1,044.00","1,044.00","1,050.00","1,020.00",745,"770,108",36,"1,044.00(20) ","1,024.00","1,033.70","2,499.90",920.00,"1,908.43"
2024-03-07,97,JBBL,295.00,296.80,297.00,292.30,"22,246","6,552,140.6",135,295.00(2.1) ,292.90,294.53,357.00,249.10,"12,967.57"
2024-03-07,98,JBLB,"1,260.00","1,270.00","1,290.00","1,260.00","2,271","2,885,701.3",93,"1,260.00(10) ","1,250.00","1,270.67","2,031.00","1,205.00","16,978.74"
2024-03-07,99,JFL,369.90,375.00,375.00,364.30,"5,165","1,907,807.1",38,369.90(1.9) ,368.00,369.37,441.00,316.70,"2,554.06"
2024-03-07,100,JOSHI,363.00,368.50,390.90,341.00,"206,185","73,860,887.6",811,363.00(-13) ,376.00,358.22,412.00,182.10,"1,348.18"
2024-03-07,101,JSLBB,871.00,884.00,884.00,854.00,706,"608,196",23,871.00(3) ,868.00,861.46,"1,261.00",785.00,"1,481.50"
2024-03-07,102,KBL,144.00,146.80,146.80,142.00,"50,150","7,217,987.3",254,144.00(0) ,144.00,143.92,195.80,138.30,"37,765.24"
2024-03-07,103,KBSH,"1,004.00",970.00,"1,005.00",950.00,"1,580","1,550,351",41,"1,004.00(39) ",965.00,981.23,"1,210.00",479.00,"1,223.55"
2024-03-07,104,KDBY,8.60,8.27,8.60,8.27,"6,350","53,809.5",37,8.60(0.2) ,8.40,8.47,10.07,7.24,34.40
2024-03-07,105,KDL,785.00,793.00,795.00,762.00,"2,584","2,016,886.6",58,785.00(3) ,782.00,780.52,"1,102.00",134.40,"4,710.00"
2024-03-07,106,KEF,7.95,7.90,8.06,7.90,"2,400","19,103",12,7.95(0) ,7.95,7.95,10.35,6.91,795.00
2024-03-07,107,KKHC,248.00,248.00,257.00,244.80,"12,591","3,144,484.9",106,248.00(4) ,244.00,249.74,280.50,158.00,"1,154.97"
2024-03-07,108,KLBSL,808.90,801.00,808.90,793.00,888,"706,340.4",15,808.90(-1.1) ,810.00,795.42,"1,054.10",539.00,"4,079.82"
2024-03-07,109,KMCDB,673.00,665.00,673.10,642.00,"13,785","9,014,855.4",111,673.00(11) ,662.00,653.96,815.00,526.00,"2,505.73"
2024-03-07,110,KPCL,415.00,425.30,440.00,408.00,"3,249","1,346,273",52,415.00(-2) ,417.00,414.36,476.00,272.40,"3,622.33"
2024-03-07,111,KRBL,374.00,374.10,377.00,366.20,"15,111","5,653,441.9",82,374.00(4) ,370.00,374.12,418.00,241.10,"1,880.58"
2024-03-07,112,KSBBL,344.90,349.10,355.00,344.10,"16,460","5,692,761.2",78,344.90(1.9) ,343.00,345.85,382.00,275.00,"11,316.74"
2024-03-07,113,KSBBLD87,915.00,910.00,915.00,910.00,230,"209,807.5",6,915.00(7) ,908.00,912.20,"1,000.00",880.00,-
2024-03-07,114,LBBL,385.00,385.50,393.00,380.00,"4,738","1,815,672.7",48,385.00(7) ,378.00,383.21,454.00,305.00,"13,544.82"
2024-03-07,115,LBLD88,900.00,900.00,900.00,900.00,25,"22,500",1,900.00(12.1) ,887.90,900.00,906.00,735.40,-
2024-03-07,116,LEC,197.00,194.80,200.00,192.10,"59,186","11,641,588.9",239,197.00(6) ,191.00,196.69,299.80,138.00,"2,955.00"
2024-03-07,117,LEMF,9.40,9.34,9.40,9.33,"41,101","383,729.81",6,9.40(0.02) ,9.38,9.33,10.00,7.87,"1,175.00"
2024-03-07,118,LICN,"1,325.10","1,339.00","1,365.00","1,324.00","1,144","1,534,494.9",40,"1,325.10(-13.9) ","1,339.00","1,341.34","1,800.00","1,238.00","35,157.55"
2024-03-07,119,LLBS,768.90,760.00,768.90,751.00,"1,047","797,007.6",17,768.90(18.9) ,750.00,761.22,932.00,580.00,"3,395.94"
2024-03-07,120,LSL,163.00,160.00,165.00,160.00,"110,503","17,965,626.4",142,163.00(1.1) ,161.90,162.58,208.00,157.00,"37,795.06"
2024-03-07,121,LUK,8.35,8.35,8.35,8.35,"2,100","17,535",2,8.35(-0.01) ,8.36,8.35,9.61,7.49,544.94
2024-03-07,122,LVF2,7.84,7.73,7.88,7.62,"1,100","8,565",8,7.84(-0.04) ,7.88,7.78,10.00,7.09,627.20
2024-03-07,123,MAKAR,400.00,396.20,401.00,382.00,"12,005","4,727,010",131,400.00(-2.9) ,402.90,393.75,454.00,213.10,"3,040.00"
2024-03-07,124,MANDU,675.00,680.00,680.00,658.00,"7,320","4,870,804",124,675.00(3) ,672.00,665.41,805.80,373.20,"9,204.55"
2024-03-07,125,MBJC,335.20,315.00,335.20,312.20,"73,128","23,730,880.2",603,335.20(19.2) ,316.00,324.51,376.30,246.00,"20,112.00"
2024-03-07,126,MBL,180.10,180.00,182.00,179.50,"25,400","4,587,167.7",102,180.10(0.6) ,179.50,180.59,283.00,174.60,"20,930.06"
2024-03-07,127,MBLD87,910.00,900.00,910.00,900.00,300,"270,500",2,910.00(8) ,902.00,901.66,"1,000.00",900.00,-
2024-03-07,128,MCHL,339.00,336.60,344.00,332.00,"15,218","5,151,314.7",162,339.00(9) ,330.00,338.50,389.00,165.20,"1,839.36"
2024-03-07,129,MDB,394.10,399.80,407.80,393.00,"1,607","639,681.7",26,394.10(2) ,392.10,398.05,449.80,350.30,"4,380.13"
2024-03-07,130,MEHL,299.00,297.10,305.00,297.00,"26,603","7,997,470.2",288,299.00(1) ,298.00,300.62,338.00,175.00,"2,392.00"
2024-03-07,131,MEL,221.00,217.50,226.00,217.00,"56,997","12,530,021.2",562,221.00(3.5) ,217.50,219.83,275.40,149.00,"6,409.00"
2024-03-07,132,MEN,623.00,630.00,631.00,619.00,"21,636","13,472,178.9",180,623.00(4) ,619.00,622.67,"1,092.00",429.90,"12,260.81"
2024-03-07,133,MERO,535.10,535.00,538.00,532.50,"1,246","666,285.9",20,535.10(1.1) ,534.00,534.73,728.00,463.30,"7,063.32"
2024-03-07,134,MFIL,512.50,508.20,517.00,505.00,"21,225","10,839,534.7",124,512.50(5.5) ,507.00,510.69,587.00,410.00,"6,926.71"
2024-03-07,135,MHCL,490.00,483.20,500.00,445.90,"291,207","133,774,361","1,833",490.00(-3) ,493.00,459.37,637.00,141.00,"3,932.25"
2024-03-07,136,MHL,394.90,389.60,397.30,382.10,"13,916","5,385,926.4",123,394.90(12.9) ,382.00,387.03,478.00,242.10,"2,432.46"
2024-03-07,137,MHNL,249.80,249.50,254.40,245.00,"9,951","2,478,685",49,249.80(4.8) ,245.00,249.08,315.00,169.00,"3,122.50"
2024-03-07,138,MKCL,945.00,964.90,964.90,935.00,"8,733","8,238,182.2",191,945.00(-1) ,946.00,943.33,"1,319.50",178.80,"6,615.00"
2024-03-07,139,MKHC,295.60,293.00,300.40,290.20,"47,925","14,149,270.8",350,295.60(7.6) ,288.00,295.23,367.50,174.40,"2,956.00"
2024-03-07,140,MKHL,374.00,373.30,379.00,366.10,"15,755","5,859,593.2",152,374.00(8) ,366.00,371.91,420.90,224.00,"1,466.67"
2024-03-07,141,MKJC,493.00,499.50,519.00,480.00,"4,920","2,378,875",44,493.00(3) ,490.00,483.51,592.00,293.20,"1,814.94"
2024-03-07,142,MKLB,714.00,740.00,740.00,691.00,766,"537,658",19,714.00(-12) ,726.00,701.90,847.00,526.20,"1,060.14"
2024-03-07,143,MLBBL,796.00,781.10,796.00,781.00,434,"340,575",16,796.00(-1) ,797.00,784.73,"1,090.00",657.00,"1,560.18"
2024-03-07,144,MLBL,320.20,326.40,331.00,320.00,"8,356","2,701,457.1",59,320.20(0.2) ,320.00,323.29,379.00,281.00,"13,356.56"
2024-03-07,145,MLBS,723.00,688.00,723.00,688.00,485,"341,468.9",23,723.00(22) ,701.00,704.05,931.70,570.10,790.78
2024-03-07,146,MLBSL,"1,618.00","1,633.00","1,633.00","1,600.00",697,"1,121,224.2",35,"1,618.00(16) ","1,602.00","1,608.64","2,268.00","1,535.00","3,520.16"
2024-03-07,147,MMF1,7.16,7.08,7.39,7.08,"10,450","75,966.25",29,7.16(-0.04) ,7.20,7.26,8.29,6.65,895.00
2024-03-07,148,MMFDB,523.00,525.00,532.90,520.00,"1,170","612,559",33,523.00(-2) ,525.00,523.55,800.00,481.30,"3,481.95"
2024-03-07,149,MMKJL,416.60,410.00,421.00,407.40,"12,520","5,168,053.9",161,416.60(3.6) ,413.00,412.78,478.00,225.00,"4,166.00"
2024-03-07,150,MNBBL,351.00,357.90,357.90,351.00,"11,892","4,199,430.5",91,351.00(-1) ,352.00,353.13,446.00,343.60,"24,734.75"
2024-03-07,151,MPFL,362.90,365.00,370.00,357.10,"25,041","9,075,173.2",129,362.90(3.5) ,359.40,362.41,430.00,261.00,"2,214.42"
2024-03-07,152,MSHL,601.00,600.00,612.00,594.30,"1,572","949,455.2",66,601.00(1) ,600.00,603.97,832.50,294.20,"4,497.88"
2024-03-07,153,MSLB,862.80,846.00,880.40,813.40,"1,783","1,502,701.3",36,862.80(33) ,829.80,842.79,979.90,658.60,"2,781.48"
2024-03-07,154,NABBC,407.00,407.00,407.00,395.20,"3,822","1,525,971.3",40,407.00(0) ,407.00,399.25,460.00,342.10,"1,068.24"
2024-03-07,155,NABIL,445.50,450.00,450.00,442.00,"27,778","12,360,332.5",392,445.50(3.5) ,442.00,444.96,653.00,422.00,"120,538.93"
2024-03-07,156,NADEP,532.00,530.40,541.00,516.30,"6,822","3,600,115",64,532.00(12) ,520.00,527.72,693.00,455.00,"2,584.24"
2024-03-07,157,NBF2,8.01,7.92,8.01,7.92,"3,666","29,064.66",4,8.01(-0.04) ,8.05,7.92,9.55,7.03,897.12
2024-03-07,158,NBF3,7.21,7.40,7.42,7.20,"11,800","85,824",26,7.21(-0.23) ,7.44,7.27,8.04,6.74,901.25
2024-03-07,159,NBL,221.00,222.00,222.20,218.10,"22,817","5,018,419.9",132,221.00(3) ,218.00,219.94,280.00,213.00,"32,473.79"
2024-03-07,160,NBLD85,901.00,900.00,901.00,900.00,50,"45,025",2,901.00(-2) ,903.00,900.50,920.00,740.50,-
2024-03-07,161,NBLD87,920.10,902.10,920.10,902.10,100,"91,734",4,920.10(18) ,902.10,917.34,920.10,732.00,-
2024-03-07,162,NCCD86,920.20,930.10,930.10,920.20,200,"185,570.6",5,920.20(3) ,917.20,927.85,"1,084.00",823.20,-
2024-03-07,163,NESDO,"1,640.00","1,626.00","1,650.00","1,595.00","1,810","2,934,140.5",73,"1,640.00(45) ","1,595.00","1,621.07","2,600.00","1,418.00","4,182.00"
2024-03-07,164,NFS,357.00,356.70,363.00,351.00,"60,185","21,509,227",239,357.00(7.1) ,349.90,357.38,390.00,255.50,"2,995.03"
2024-03-07,165,NGPL,308.00,313.10,318.00,305.00,"86,641","26,805,461",328,308.00(1) ,307.00,309.38,365.00,185.80,"5,701.94"
2024-03-07,166,NHDL,438.00,435.00,444.90,428.00,"6,977","3,013,606.6",45,438.00(10) ,428.00,431.93,483.00,303.00,"1,574.35"
2024-03-07,167,NHPC,161.00,163.20,166.00,161.00,"82,744","13,455,734.4",331,161.00(1) ,160.00,162.61,258.00,126.00,"3,970.97"
2024-03-07,168,NIBLGF,7.96,7.92,8.07,7.92,"3,700","29,437",15,7.96(0.04) ,7.92,7.95,10.64,7.19,"1,050.72"
2024-03-07,169,NIBSF2,7.25,7.07,7.39,7.07,"1,585","11,477.15",10,7.25(0.05) ,7.20,7.24,9.49,6.60,"1,087.50"
2024-03-07,170,NICA,421.90,425.90,425.90,418.10,"39,804","16,757,703.8",275,421.90(3.9) ,418.00,421.00,852.00,405.10,"62,937.22"
2024-03-07,171,NICFC,8.69,8.51,8.69,8.50,"6,420","54,889",31,8.69(0.09) ,8.60,8.54,10.17,7.45,88.64
2024-03-07,172,NICGF,9.35,9.33,9.35,9.33,300,"2,801",3,9.35(-0.13) ,9.48,9.33,10.62,8.30,780.91
2024-03-07,173,NICGF2,8.16,8.53,8.87,7.82,"19,073","154,868.68",39,8.16(-0.54) ,8.70,8.11,10.00,7.43,738.48
2024-03-07,174,NICL,850.00,845.00,850.00,830.00,"10,991","9,222,879",120,850.00(21.3) ,828.70,839.13,"1,023.00",494.00,"13,976.06"
2024-03-07,175,NICLBSL,552.90,543.20,561.00,543.00,"3,450","1,898,425.8",89,552.90(0) ,552.90,550.26,788.70,516.00,"9,617.36"
