Date,SN,Symbol ,Close Price* (Rs) ,Open Price (Rs) ,High Price (Rs) ,Low Price (Rs) ,Total Traded Quantity ,Total Traded Value ,Total Trades ,LTP ,Previous Day Close Price (Rs) ,Average Traded Price (Rs) ,52 Week High (Rs) ,52 Week Low (Rs) ,MarketCapitalization (Rs) (Amt in millions) 
2024-03-06,79,HDL,"1,510.00","1,525.00","1,534.00","1,490.00","28,334","42,781,633.6",643,"1,510.00(-10) ","1,520.00","1,509.90","2,510.00","1,441.00","40,355.10"
2024-03-06,80,HEI,560.00,548.10,580.00,540.00,"22,836","12,594,195.6",88,560.00(10.2) ,549.80,551.50,705.00,400.60,"14,000.88"
2024-03-06,81,HEIP,349.70,328.00,349.70,328.00,840,"277,867",7,349.70(15.7) ,334.00,330.79,486.90,245.50,935.46
2024-03-06,82,HHL,334.00,327.40,344.70,323.00,"26,579","8,865,109.5",255,334.00(0) ,334.00,333.53,387.00,170.30,"3,657.30"
2024-03-06,83,HIDCL,174.00,175.00,177.90,171.00,"73,204","12,723,431.6",348,174.00(-0.5) ,174.50,173.80,212.00,154.00,"39,629.89"
2024-03-06,84,HIDCLP,102.00,102.60,102.60,100.40,"23,903","2,425,932.2",43,102.00(-0.6) ,102.60,101.49,118.00,96.60,10.20
2024-03-06,85,HLBSL,570.00,563.10,574.30,559.00,"1,332","755,455.8",26,570.00(8) ,562.00,567.15,846.00,519.10,"1,822.96"
2024-03-06,86,HLI,389.10,381.70,395.70,381.70,"47,396","18,399,167.8",453,389.10(1.8) ,387.30,388.20,574.00,340.00,"31,207.31"
2024-03-06,87,HPPL,276.50,277.00,277.00,267.00,"38,782","10,562,188.9",115,276.50(4.6) ,271.90,272.34,322.00,199.00,"2,945.88"
2024-03-06,88,HRL,624.90,613.00,631.00,608.10,"209,585","130,115,577.2","3,109",624.90(11.4) ,613.50,620.82,731.00,309.20,"64,989.60"
2024-03-06,89,HURJA,304.90,290.00,308.00,289.00,"57,591","17,132,187.9",192,304.90(10.9) ,294.00,297.48,379.20,205.00,"3,018.51"
2024-03-06,90,ICFC,479.00,492.90,492.90,474.50,"17,342","8,362,118.3",153,479.00(-5) ,484.00,482.18,552.00,391.00,"5,668.83"
2024-03-06,91,ICFCD83,"1,110.00","1,110.00","1,110.00","1,110.00",30,"33,300",2,"1,110.00(2.5) ","1,107.50","1,110.00","1,186.00",994.70,-
2024-03-06,92,IGI,530.00,525.00,541.80,515.00,"96,918","50,861,679",359,530.00(-3.9) ,533.90,524.79,615.00,366.20,"16,055.47"
2024-03-06,93,IHL,355.00,343.10,365.00,343.10,"47,828","16,899,068.6",330,355.00(7.2) ,347.80,353.33,395.00,200.20,"2,130.00"
2024-03-06,94,ILBS,693.00,658.00,719.40,658.00,"2,932","2,019,034.5",41,693.00(23) ,670.00,688.62,827.00,537.00,"3,447.09"
2024-03-06,95,ILI,520.00,511.30,526.80,511.30,"29,200","15,163,760.3",692,520.00(0) ,520.00,519.30,640.60,444.00,"20,800.00"
2024-03-06,96,JALPA,"1,024.00","1,005.10","1,040.00","1,005.00",694,"710,500.4",34,"1,024.00(1) ","1,023.00","1,023.77","2,499.90",920.00,"1,871.87"
2024-03-06,97,JBBD87,910.00,908.50,910.00,908.50,55,"50,012.5",2,910.00(0) ,910.00,909.31,"1,000.00",805.00,-
2024-03-06,98,JBBL,292.90,291.00,298.00,288.10,"43,210","12,668,919.3",179,292.90(1.9) ,291.00,293.19,357.00,249.10,"12,875.26"
2024-03-06,99,JBLB,"1,250.00","1,268.00","1,268.00","1,225.00","2,432","3,018,525.4",101,"1,250.00(5) ","1,245.00","1,241.16","2,031.00","1,205.00","16,843.99"
2024-03-06,100,JFL,368.00,376.00,376.00,355.00,"11,204","4,070,875.9",97,368.00(-2.2) ,370.20,363.34,441.00,316.70,"2,540.94"
2024-03-06,101,JOSHI,376.00,346.00,379.00,333.60,"173,733","60,353,096.2",855,376.00(30) ,346.00,347.38,412.00,182.10,"1,396.46"
2024-03-06,102,JSLBB,868.00,860.00,875.00,850.00,411,"353,353.5",21,868.00(22) ,846.00,859.74,"1,261.00",785.00,"1,476.40"
2024-03-06,103,KBL,144.00,145.60,145.60,141.00,"93,007","13,250,073.6",297,144.00(1.2) ,142.80,142.46,195.80,138.30,"37,765.24"
2024-03-06,104,KBLD86,"1,008.00","1,008.00","1,008.00","1,008.00",382,"385,056",1,"1,008.00(-2) ","1,010.00","1,008.00","1,106.50",837.10,-
2024-03-06,105,KBSH,965.00,942.10,"1,014.90",942.10,653,"635,953.1",27,965.00(15) ,950.00,973.89,"1,210.00",479.00,"1,176.02"
2024-03-06,106,KDBY,8.40,8.31,8.56,8.31,"5,100","43,049",22,8.40(-0.01) ,8.41,8.44,10.07,7.24,33.60
2024-03-06,107,KDL,782.00,768.10,805.00,768.10,"7,077","5,586,092",104,782.00(-1) ,783.00,789.33,"1,102.00",134.40,"4,692.00"
2024-03-06,108,KEF,7.95,7.85,8.00,7.84,"3,100","24,489.5",16,7.95(-0.04) ,7.99,7.89,10.35,6.91,795.00
2024-03-06,109,KKHC,244.00,247.00,247.70,239.00,"19,500","4,769,265.5",107,244.00(1) ,243.00,244.57,280.50,158.00,"1,136.34"
2024-03-06,110,KLBSL,810.00,792.00,810.00,788.10,"2,620","2,102,802.2",30,810.00(15) ,795.00,802.59,"1,054.10",539.00,"4,085.37"
2024-03-06,111,KMCDB,662.00,646.40,670.00,646.00,"2,662","1,753,986.9",40,662.00(2.5) ,659.50,658.89,815.00,526.00,"2,464.77"
2024-03-06,112,KPCL,417.00,409.00,418.00,401.00,"2,878","1,169,576.5",46,417.00(7) ,410.00,406.38,476.00,272.40,"3,639.78"
2024-03-06,113,KRBL,370.00,366.80,373.00,352.40,"40,061","14,622,588.4",172,370.00(10) ,360.00,365.00,418.00,241.10,"1,860.47"
2024-03-06,114,KSBBL,343.00,349.00,350.00,337.00,"40,520","13,901,766.2",176,343.00(-2) ,345.00,343.08,382.00,275.00,"11,254.40"
2024-03-06,115,KSBBLD87,908.00,906.00,915.00,906.00,195,"177,050",7,908.00(2) ,906.00,907.94,"1,000.00",880.00,-
2024-03-06,116,LBBL,378.00,384.90,388.00,373.20,"15,785","6,010,695.7",86,378.00(-2) ,380.00,380.78,454.00,305.00,"13,298.55"
2024-03-06,117,LBLD86,993.00,993.00,993.00,993.00,25,"24,825",1,993.00(0) ,993.00,993.00,993.00,932.60,-
2024-03-06,118,LEC,191.00,194.80,198.00,185.40,"57,263","10,962,139.8",272,191.00(0) ,191.00,191.43,299.80,138.00,"2,865.00"
2024-03-06,119,LEMF,9.38,9.27,9.44,9.27,"7,588","70,746.84",7,9.38(-0.07) ,9.45,9.32,10.00,7.87,"1,172.50"
2024-03-06,120,LICN,"1,339.00","1,315.00","1,345.00","1,315.00","1,268","1,687,377",26,"1,339.00(-1) ","1,340.00","1,330.73","1,800.00","1,238.00","35,526.35"
2024-03-06,121,LLBS,750.00,760.00,760.00,748.00,217,"163,656",9,750.00(1) ,749.00,754.17,932.00,580.00,"3,312.47"
2024-03-06,122,LSL,161.90,166.10,166.10,160.00,"54,162","8,766,772.1",139,161.90(-1) ,162.90,161.86,208.00,157.00,"37,540.00"
2024-03-06,123,LUK,8.36,8.20,8.36,8.20,"2,300","19,106",5,8.36(0.06) ,8.30,8.30,9.61,7.49,545.59
2024-03-06,124,LVF2,7.88,7.88,7.88,7.88,800,"6,304",4,7.88(-0.12) ,8.00,7.88,10.00,7.09,630.40
2024-03-06,125,MAKAR,402.90,372.10,402.90,365.00,"25,629","9,794,389.9",206,402.90(24.9) ,378.00,382.16,454.00,213.10,"3,062.04"
2024-03-06,126,MANDU,672.00,655.00,677.00,654.30,"8,096","5,374,624",139,672.00(5) ,667.00,663.86,805.80,373.20,"9,163.64"
2024-03-06,127,MBJC,316.00,312.00,334.00,306.00,"34,768","10,939,271.5",431,316.00(9) ,307.00,314.63,376.30,246.00,"18,960.00"
2024-03-06,128,MBL,179.50,181.50,181.90,178.30,"19,818","3,567,022.5",112,179.50(0) ,179.50,179.98,283.00,174.60,"20,860.34"
2024-03-06,129,MBLD2085,"1,000.10","1,000.10","1,000.10","1,000.10",500,"500,050",1,"1,000.10(-0.9) ","1,001.00","1,000.10","1,116.00",900.10,-
2024-03-06,130,MBLD87,902.00,902.00,902.00,902.00,55,"49,610",3,902.00(0) ,902.00,902.00,"1,000.00",900.00,-
2024-03-06,131,MCHL,330.00,325.00,339.00,320.00,"10,427","3,426,162.7",128,330.00(0) ,330.00,328.58,389.00,165.20,"1,790.52"
2024-03-06,132,MDB,392.10,393.00,409.00,388.20,"13,653","5,444,003.6",92,392.10(-7.6) ,399.70,398.74,449.80,350.30,"4,357.90"
2024-03-06,133,MEHL,298.00,290.00,305.80,284.50,"30,939","9,144,198.8",347,298.00(3.3) ,294.70,295.55,338.00,175.00,"2,384.00"
2024-03-06,134,MEL,217.50,215.00,224.90,211.10,"69,286","15,022,975.4",628,217.50(2.1) ,215.40,216.82,275.40,149.00,"6,307.50"
2024-03-06,135,MEN,619.00,608.00,632.00,601.00,"61,180","37,808,872.8",347,619.00(6) ,613.00,617.99,"1,092.00",429.90,"12,182.09"
2024-03-06,136,MERO,534.00,528.00,540.00,522.30,"5,945","3,186,349.6",44,534.00(4) ,530.00,535.97,728.00,463.30,"7,048.80"
2024-03-06,137,MFIL,507.00,506.90,510.00,492.00,"26,588","13,380,932.8",157,507.00(9.5) ,497.50,503.26,587.00,410.00,"6,852.37"
2024-03-06,138,MHCL,493.00,535.10,535.10,491.40,"144,918","71,371,220.8","1,010",493.00(-53) ,546.00,492.49,637.00,141.00,"3,956.32"
2024-03-06,139,MHL,382.00,388.90,396.60,369.10,"10,682","4,093,210.2",133,382.00(-0.1) ,382.10,383.18,478.00,242.10,"2,353.00"
2024-03-06,140,MHNL,245.00,249.40,255.00,241.00,"26,924","6,667,772.1",98,245.00(0.3) ,244.70,247.65,315.00,169.00,"3,062.50"
2024-03-06,141,MKCL,946.00,962.70,962.70,925.20,"7,751","7,278,133.8",219,946.00(2.1) ,943.90,938.99,"1,319.50",178.80,"6,622.00"
2024-03-06,142,MKHC,288.00,279.00,295.00,279.00,"36,044","10,406,246.9",252,288.00(6.8) ,281.20,288.70,367.50,174.40,"2,880.00"
2024-03-06,143,MKHL,366.00,361.00,379.80,353.80,"16,710","6,150,553.3",198,366.00(-2) ,368.00,368.07,420.90,224.00,"1,435.29"
2024-03-06,144,MKJC,490.00,481.00,500.00,470.60,"6,861","3,363,679.9",58,490.00(0) ,490.00,490.26,592.00,293.20,"1,803.90"
2024-03-06,145,MKLB,726.00,745.00,745.00,695.00,"6,111","4,382,072.6",77,726.00(-10) ,736.00,717.07,847.00,526.20,"1,077.95"
2024-03-06,146,MLBBL,797.00,775.00,797.00,775.00,130,"103,000",4,797.00(12) ,785.00,792.30,"1,090.00",657.00,"1,562.14"
2024-03-06,147,MLBL,320.00,325.20,330.00,317.20,"22,823","7,340,846.9",113,320.00(1) ,319.00,321.64,379.00,281.00,"13,348.22"
2024-03-06,148,MLBS,701.00,728.00,728.00,688.00,"1,230","858,804",25,701.00(-12.9) ,713.90,698.21,931.70,570.10,766.72
2024-03-06,149,MLBSL,"1,602.00","1,652.00","1,652.00","1,600.00",647,"1,042,657",36,"1,602.00(-17.9) ","1,619.90","1,611.52","2,268.00","1,535.00","3,485.35"
2024-03-06,150,MMF1,7.20,7.14,7.28,7.14,"3,875","27,838",21,7.20(0) ,7.20,7.18,8.29,6.65,900.00
2024-03-06,151,MMFDB,525.00,523.00,525.00,520.00,"2,969","1,553,495",42,525.00(3) ,522.00,523.23,800.00,481.30,"3,495.26"
2024-03-06,152,MMKJL,413.00,408.60,425.00,402.50,"8,897","3,661,037.7",164,413.00(-3.9) ,416.90,411.49,478.00,225.00,"4,130.00"
2024-03-06,153,MNBBL,352.00,354.00,355.00,350.00,"17,904","6,299,563.5",120,352.00(0.2) ,351.80,351.85,446.00,343.60,"24,805.22"
2024-03-06,154,MPFL,359.40,351.00,363.00,346.00,"31,200","11,071,576.2",165,359.40(9.5) ,349.90,354.85,430.00,261.00,"2,193.06"
2024-03-06,155,MSHL,600.00,607.90,620.00,562.00,"10,914","6,625,831",126,600.00(4) ,596.00,607.09,832.50,294.20,"4,490.40"
2024-03-06,156,MSLB,829.80,804.00,829.80,800.00,520,"417,498",6,829.80(15.8) ,814.00,802.88,979.90,658.60,"2,675.10"
2024-03-06,157,NABBC,407.00,405.90,409.00,395.10,"3,545","1,419,507",38,407.00(9) ,398.00,400.42,460.00,342.10,"1,068.24"
2024-03-06,158,NABIL,442.00,448.00,450.00,440.00,"46,408","20,614,974.9",508,442.00(-4) ,446.00,444.21,653.00,422.00,"119,591.93"
2024-03-06,159,NADEP,520.00,518.00,527.00,503.00,"2,199","1,139,780.9",39,520.00(2) ,518.00,518.31,693.00,455.00,"2,525.95"
2024-03-06,160,NBF2,8.05,7.87,8.05,7.87,"16,900","135,789.5",12,8.05(0.05) ,8.00,8.03,9.55,7.03,901.60
2024-03-06,161,NBF3,7.44,7.30,7.44,7.10,"4,100","29,740",16,7.44(0.27) ,7.17,7.25,8.04,6.74,930.00
2024-03-06,162,NBL,218.00,222.00,224.00,217.60,"34,059","7,500,241.6",198,218.00(-4) ,222.00,220.21,280.00,213.00,"32,032.97"
2024-03-06,163,NESDO,"1,595.00","1,520.10","1,623.00","1,520.10","1,412","2,208,411.6",51,"1,595.00(55) ","1,540.00","1,564.03","2,600.00","1,418.00","4,067.25"
2024-03-06,164,NFS,349.90,345.00,356.90,337.20,"70,282","24,397,549",359,349.90(6.9) ,343.00,347.13,390.00,255.50,"2,935.46"
2024-03-06,165,NGPL,307.00,299.10,314.10,299.10,"173,471","53,313,711.8",554,307.00(2) ,305.00,307.33,365.00,185.80,"5,683.43"
2024-03-06,166,NHDL,428.00,427.00,435.00,420.50,"8,832","3,784,926.2",55,428.00(-6.8) ,434.80,428.54,483.00,303.00,"1,538.41"
2024-03-06,167,NHPC,160.00,162.00,165.70,155.10,"137,565","22,078,353.3",436,160.00(-2) ,162.00,160.49,258.00,126.00,"3,946.30"
2024-03-06,168,NIBD84,906.00,906.00,906.00,906.00,100,"90,600",1,906.00(-0.1) ,906.10,906.00,930.00,776.30,-
2024-03-06,169,NIBLGF,7.92,7.89,7.92,7.89,"4,300","33,983",8,7.92(-0.13) ,8.05,7.90,10.64,7.19,"1,045.44"
2024-03-06,170,NIBSF2,7.20,7.30,7.34,7.17,"111,200","810,814",13,7.20(-0.14) ,7.34,7.29,9.49,6.60,"1,080.00"
2024-03-06,171,NICA,418.00,421.00,424.90,411.40,"73,115","30,537,859.3",473,418.00(1.1) ,416.90,417.66,852.00,405.10,"62,355.43"
2024-03-06,172,NICAD8283,"1,045.00","1,045.00","1,045.00","1,045.00",15,"15,675",2,"1,045.00(20) ","1,025.00","1,045.00","1,170.00",930.10,-
2024-03-06,173,NICBF,8.39,8.35,8.39,8.35,"5,000","41,910.7",4,8.39(0.16) ,8.23,8.38,10.31,7.99,633.45
