Date,SN,Symbol ,Close Price* (Rs) ,Open Price (Rs) ,High Price (Rs) ,Low Price (Rs) ,Total Traded Quantity ,Total Traded Value ,Total Trades ,LTP ,Previous Day Close Price (Rs) ,Average Traded Price (Rs) ,52 Week High (Rs) ,52 Week Low (Rs) ,MarketCapitalization (Rs) (Amt in millions) 
2024-03-27,58,GBBL,370.00,375.00,375.10,368.70,"12,677","4,696,269.8",94,370.00(-5) ,375.00,370.45,432.40,336.00,"21,017.91"
2024-03-27,59,GBIME,182.90,184.00,185.00,181.50,"40,354","7,353,346.1",297,182.90(-1.9) ,184.80,182.22,241.90,176.00,"66,079.52"
2024-03-27,60,GBLBS,610.20,620.00,627.00,610.00,"18,858","11,633,517.5",122,610.20(-13.5) ,623.70,616.90,673.00,427.00,"5,995.22"
2024-03-27,61,GCIL,513.00,525.90,525.90,509.00,"61,312","31,512,932.1",739,513.00(-6) ,519.00,513.97,614.00,363.10,"23,432.23"
2024-03-27,62,GFCL,460.00,475.00,475.00,458.70,"8,188","3,779,901.9",54,460.00(-8) ,468.00,461.63,530.00,375.00,"4,352.13"
2024-03-27,63,GHL,153.00,158.00,158.80,153.00,"57,506","8,877,828.2",232,153.00(-3) ,156.00,154.38,286.00,120.00,"2,524.50"
2024-03-27,64,GIBF1,8.23,8.24,8.40,8.21,"17,200","142,110",15,8.23(-0.01) ,8.24,8.26,9.70,7.20,844.20
2024-03-27,65,GILB,924.10,921.30,934.00,917.00,"9,870","9,126,279.8",103,924.10(-6.9) ,931.00,924.64,"1,110.70",687.00,"5,719.26"
2024-03-27,66,GLBSL,"1,341.90","1,293.50","1,355.00","1,293.00","1,337","1,768,860.3",32,"1,341.90(23.9) ","1,318.00","1,323.00","1,536.00",589.10,"1,360.69"
2024-03-27,67,GLH,218.00,222.00,225.00,217.00,"11,689","2,552,242.5",126,218.00(-1) ,219.00,218.34,318.00,194.60,"3,924.00"
2024-03-27,68,GMFBS,"1,018.20","1,048.00","1,048.00","1,018.10","7,018","7,270,748.8",26,"1,018.20(-29.8) ","1,048.00","1,036.01","1,100.00",641.00,"1,543.13"
2024-03-27,69,GMFIL,354.00,369.00,369.00,354.00,"5,805","2,069,031",36,354.00(-10) ,364.00,356.42,427.00,277.00,"3,583.10"
2024-03-27,70,GRDBL,362.10,366.10,378.00,361.00,"8,321","3,048,821.5",46,362.10(-6.4) ,368.50,366.40,402.00,235.50,"1,950.71"
2024-03-27,71,GUFL,858.00,860.60,870.00,820.10,"69,174","59,031,983",587,858.00(-20) ,878.00,853.38,946.00,454.00,"7,447.39"
2024-03-27,72,GUFLPO,432.00,432.00,432.00,432.00,"1,587","685,584",1,432.00(0) ,432.00,432.00,432.00,289.00,85.54
2024-03-27,73,GVL,425.00,420.00,434.00,420.00,"6,569","2,797,733",150,425.00(-0.1) ,425.10,425.89,498.00,299.90,"13,281.25"
2024-03-27,74,GWFD83,"1,147.00","1,147.00","1,147.00","1,147.00",10,"11,470",1,"1,147.00(22) ","1,125.00","1,147.00","1,147.50","1,005.00",-
2024-03-27,75,H8020,9.85,8.79,9.85,8.79,"2,000","18,001",17,9.85(0.89) ,8.96,9.00,10.10,8.30,98.50
2024-03-27,76,HATHY,879.80,884.00,900.00,874.10,"18,805","16,619,197.7",227,879.80(-5.1) ,884.90,883.76,"1,123.00",279.50,"22,646.05"
2024-03-27,77,HBL,191.00,192.00,192.00,189.00,"14,148","2,692,892",104,191.00(-0.8) ,191.80,190.33,243.10,184.00,"41,364.14"
2024-03-27,78,HBLD86,"1,000.00","1,000.00","1,000.00","1,000.00",25,"25,000",1,"1,000.00(-5) ","1,005.00","1,000.00","1,017.90",938.00,-
2024-03-27,79,HDHPC,137.00,138.50,139.90,137.00,"58,402","8,059,334.5",247,137.00(-1.5) ,138.50,137.99,229.40,116.00,"3,836.00"
2024-03-27,80,HDL,"1,515.20","1,520.00","1,543.90","1,515.00","12,840","19,502,845.9",338,"1,515.20(-12.8) ","1,528.00","1,518.91","2,510.00","1,441.00","40,494.07"
2024-03-27,81,HEI,582.00,594.00,594.00,582.00,"8,397","4,913,611.4",69,582.00(-5) ,587.00,585.16,705.00,404.90,"14,550.92"
2024-03-27,82,HEIP,355.00,351.80,355.00,344.80,218,"75,409.4",4,355.00(-3.9) ,358.90,345.91,486.90,245.50,949.64
2024-03-27,83,HHL,353.00,361.30,375.00,353.00,"47,447","17,369,534.9",362,353.00(-13) ,366.00,366.08,387.00,170.30,"3,865.35"
2024-03-27,84,HIDCL,169.40,167.10,171.00,167.10,"30,609","5,190,794.2",205,169.40(-0.9) ,170.30,169.58,212.00,154.00,"38,582.20"
2024-03-27,85,HIDCLP,102.30,102.00,102.70,102.00,"27,097","2,771,209.4",31,102.30(-0.7) ,103.00,102.26,118.00,96.60,10.23
2024-03-27,86,HLBSL,690.00,707.00,707.00,688.00,"11,562","8,033,768.3",76,690.00(-4.1) ,694.10,694.84,846.00,519.10,"2,206.75"
2024-03-27,87,HLI,400.00,402.00,405.00,397.00,"36,921","14,750,219.5",365,400.00(-2) ,402.00,399.50,574.00,340.00,"32,081.53"
2024-03-27,88,HPPL,272.00,275.00,275.00,268.70,"6,196","1,690,163",36,272.00(-1.9) ,273.90,272.78,322.00,199.00,"2,897.93"
2024-03-27,89,HRL,602.00,608.00,611.70,597.00,"117,823","71,047,294.9","2,044",602.00(-6) ,608.00,603.00,731.00,309.20,"62,608.00"
2024-03-27,90,HURJA,287.00,296.00,297.00,286.00,"6,314","1,831,788",61,287.00(-7.9) ,294.90,290.11,340.00,205.00,"2,841.30"
2024-03-27,91,ICFC,507.00,525.00,525.00,507.00,"19,911","10,196,868.4",155,507.00(-8.6) ,515.60,512.12,552.00,391.00,"6,000.20"
2024-03-27,92,ICFCD83,"1,180.00","1,170.00","1,180.00","1,170.00",200,"234,950",3,"1,180.00(20) ","1,160.00","1,174.75","1,186.00","1,005.00",-
2024-03-27,93,IGI,536.80,533.70,545.00,533.70,"24,561","13,204,914",102,536.80(-6.1) ,542.90,537.63,615.00,366.20,"16,261.47"
2024-03-27,94,IHL,370.00,375.20,382.00,363.40,"26,209","9,694,418.4",197,370.00(2.1) ,367.90,369.88,395.00,200.20,"2,220.00"
2024-03-27,95,ILBS,908.00,904.70,941.10,870.00,"14,175","12,723,064.1",185,908.00(21) ,887.00,897.57,958.80,537.00,"4,516.54"
2024-03-27,96,ILI,533.00,527.30,535.00,527.30,"22,284","11,808,701.4",559,533.00(1.7) ,531.30,529.91,640.60,444.00,"21,320.00"
2024-03-27,97,JALPA,"1,205.00","1,200.00","1,215.00","1,198.10","1,523","1,828,770.8",46,"1,205.00(-5) ","1,210.00","1,200.76","2,014.00",920.00,"2,202.74"
2024-03-27,98,JBBL,292.90,293.10,304.00,291.00,"12,823","3,769,115.4",119,292.90(-2.1) ,295.00,293.93,357.00,249.10,"12,875.26"
2024-03-27,99,JBLB,"1,324.00","1,338.00","1,344.00","1,315.00","6,060","8,025,934",188,"1,324.00(-14) ","1,338.00","1,324.41","1,879.00","1,205.00","17,841.15"
2024-03-27,100,JFL,385.00,395.70,395.70,381.00,"10,357","4,017,017.3",58,385.00(-3) ,388.00,387.85,441.00,316.70,"2,658.32"
2024-03-27,101,JOSHI,359.00,361.00,375.00,350.00,"230,182","83,224,258.4","1,008",359.00(5) ,354.00,361.55,412.00,182.10,"1,333.33"
2024-03-27,102,JSLBB,"1,025.00","1,050.00","1,050.00","1,011.00","1,075","1,093,109.6",20,"1,025.00(-5) ","1,030.00","1,016.84","1,190.00",785.00,"1,743.44"
2024-03-27,103,KBL,139.10,143.10,143.10,138.80,"94,353","13,121,633.3",345,139.10(-1.2) ,140.30,139.06,195.80,138.30,"36,480.17"
2024-03-27,104,KBSH,"1,020.00","1,031.00","1,031.00","1,008.00",550,"562,056",15,"1,020.00(-32) ","1,052.00","1,021.92","1,210.00",479.00,"1,243.05"
2024-03-27,105,KDBY,8.91,8.42,8.91,8.42,"5,450","46,883",31,8.91(0.35) ,8.56,8.60,10.07,7.24,35.64
2024-03-27,106,KDL,800.00,785.00,801.70,785.00,"2,356","1,871,182",76,800.00(5) ,795.00,794.21,"1,102.00",169.40,"4,800.00"
2024-03-27,107,KEF,8.03,7.95,8.03,7.95,"1,000","8,008",8,8.03(-0.06) ,8.09,8.00,10.35,6.91,803.00
2024-03-27,108,KKHC,240.00,244.00,244.00,235.20,"3,937","932,612.6",48,240.00(0.1) ,239.90,236.88,280.50,158.00,"1,117.71"
2024-03-27,109,KLBSL,899.90,905.00,905.00,870.00,"4,055","3,549,127.6",75,899.90(-19.1) ,919.00,875.24,"1,054.10",539.00,"4,538.79"
2024-03-27,110,KMCDB,753.70,812.00,813.00,735.00,"8,338","6,303,239.6",95,753.70(-45.2) ,798.90,755.96,855.00,526.00,"2,806.19"
2024-03-27,111,KPCL,425.00,425.00,425.00,410.50,"27,874","11,607,289.9",108,425.00(-6) ,431.00,416.41,476.00,272.40,"3,709.61"
2024-03-27,112,KRBL,407.80,422.00,422.00,401.00,"16,840","6,852,660.4",150,407.80(-6.2) ,414.00,406.92,442.40,241.10,"2,050.54"
2024-03-27,113,KSBBL,359.00,356.20,362.00,355.00,"42,447","15,148,157.5",95,359.00(-1) ,360.00,356.87,382.00,275.00,"11,779.38"
2024-03-27,114,KSBBLD87,926.10,926.10,926.10,926.10,25,"23,152.5",1,926.10(0.1) ,926.00,926.10,"1,000.00",880.00,-
2024-03-27,115,LBBL,374.00,381.10,385.00,374.00,"13,431","5,070,901.1",119,374.00(-7) ,381.00,377.55,454.00,305.00,"13,157.82"
2024-03-27,116,LBLD88,901.00,901.00,901.00,901.00,25,"22,525",1,901.00(-1.6) ,902.60,901.00,921.00,735.40,-
2024-03-27,117,LEC,185.00,190.90,190.90,182.20,"24,960","4,621,377.3",131,185.00(-2.4) ,187.40,185.15,293.70,138.00,"2,775.00"
2024-03-27,118,LEMF,9.50,9.55,9.55,9.50,"41,616","395,882",5,9.50(0.05) ,9.45,9.51,10.00,7.87,"1,187.50"
2024-03-27,119,LICN,"1,337.00","1,360.00","1,360.00","1,335.00","1,804","2,417,236",34,"1,337.00(-13) ","1,350.00","1,339.93","1,800.00","1,238.00","35,473.28"
2024-03-27,120,LLBS,852.60,874.00,875.00,852.60,180,"154,180",6,852.60(-17.4) ,870.00,856.55,932.00,580.00,"3,765.61"
2024-03-27,121,LSL,158.00,160.00,162.00,158.00,"27,390","4,348,449.7",121,158.00(-2) ,160.00,158.76,208.00,157.00,"36,635.70"
2024-03-27,122,LUK,8.09,8.07,8.09,8.07,450,"3,633.5",3,8.09(0) ,8.09,8.07,9.61,7.49,527.97
2024-03-27,123,LVF2,7.80,7.75,7.92,7.75,700,"5,451",7,7.80(-0.06) ,7.86,7.78,10.00,7.09,624.00
2024-03-27,124,MAKAR,394.00,375.00,394.00,374.20,"17,137","6,626,609",157,394.00(15) ,379.00,386.68,454.00,213.10,"2,994.40"
2024-03-27,125,MANDU,687.00,675.00,688.50,673.00,"2,426","1,643,209",82,687.00(0.5) ,686.50,677.33,805.80,373.20,"9,368.19"
2024-03-27,126,MBJC,317.00,318.00,338.40,307.10,"14,376","4,570,562.2",355,317.00(4) ,313.00,317.93,376.30,246.00,"19,020.00"
2024-03-27,127,MBL,177.90,178.00,179.00,175.50,"45,264","8,000,583.5",156,177.90(-0.1) ,178.00,176.75,283.00,174.60,"20,674.39"
2024-03-27,128,MBLD2085,"1,039.00","1,039.00","1,039.00","1,039.00",32,"33,248",2,"1,039.00(20.1) ","1,018.90","1,039.00","1,116.00",900.10,-
2024-03-27,129,MBLD87,902.00,900.80,902.00,900.80,75,"67,620",3,902.00(1.8) ,900.20,901.60,"1,000.00",895.10,-
2024-03-27,130,MCHL,338.00,344.00,347.00,332.00,"11,616","3,927,028.3",117,338.00(-6.8) ,344.80,338.07,389.00,165.20,"1,833.93"
2024-03-27,131,MDB,424.80,431.00,431.00,420.00,"17,406","7,380,454.7",96,424.80(0.8) ,424.00,424.01,449.80,350.30,"4,721.34"
2024-03-27,132,MEHL,295.00,288.10,297.80,288.10,"9,414","2,761,820.2",204,295.00(5.7) ,289.30,293.37,338.00,175.00,"2,360.00"
2024-03-27,133,MEL,214.20,220.00,222.00,214.10,"18,812","4,082,228",313,214.20(-4.8) ,219.00,217.00,275.40,149.00,"6,211.80"
2024-03-27,134,MEN,523.00,535.00,538.00,522.00,"29,124","15,385,800.5",264,523.00(-12.2) ,535.20,528.28,"1,092.00",429.90,"11,836.70"
2024-03-27,135,MERO,616.80,621.00,632.00,610.00,"14,814","9,224,947.3",151,616.80(-4.8) ,621.60,622.71,728.00,463.30,"8,141.76"
2024-03-27,136,MFIL,509.00,524.90,524.90,508.00,"18,349","9,374,910.1",139,509.00(-8) ,517.00,510.92,587.00,410.00,"6,879.40"
2024-03-27,137,MFLD85,955.50,957.50,957.50,955.50,135,"129,130",3,955.50(-4.5) ,960.00,956.51,"1,015.00",838.00,-
2024-03-27,138,MHCL,433.90,450.00,455.00,430.00,"32,988","14,651,889.8",334,433.90(-13.1) ,447.00,444.15,637.00,141.00,"3,482.05"
2024-03-27,139,MHL,402.00,387.70,403.50,387.70,"7,856","3,139,892.5",107,402.00(7) ,395.00,399.68,478.00,242.10,"2,476.19"
2024-03-27,140,MHNL,239.40,242.00,244.50,239.40,"3,217","772,901",24,239.40(-2.6) ,242.00,240.25,315.00,169.00,"2,992.50"
2024-03-27,141,MKCL,938.90,921.20,948.00,921.20,"6,154","5,754,982.4",181,938.90(-1.1) ,940.00,935.16,"1,319.50",178.80,"6,572.30"
2024-03-27,142,MKHC,292.00,299.70,299.70,287.00,"13,482","3,922,928.5",152,292.00(-1.9) ,293.90,290.97,352.90,174.40,"2,920.00"
2024-03-27,143,MKHL,376.00,384.00,384.00,370.00,"8,893","3,328,324.8",123,376.00(-2) ,378.00,374.26,420.90,224.00,"1,474.51"
2024-03-27,144,MKJC,488.00,493.00,494.00,466.00,"4,560","2,164,747",56,488.00(-1) ,489.00,474.72,592.00,293.20,"1,796.54"
2024-03-27,145,MKLB,837.90,820.40,886.00,820.00,"2,094","1,743,783.1",59,837.90(0.9) ,837.00,832.75,920.00,526.20,"1,244.10"
2024-03-27,146,MLBBL,904.00,914.00,915.00,900.00,"3,086","2,787,175.8",33,904.00(-1) ,905.00,903.16,"1,090.00",657.00,"1,771.87"
2024-03-27,147,MLBL,321.80,326.00,326.00,317.60,"17,290","5,552,671.1",117,321.80(-6.2) ,328.00,321.14,379.00,281.00,"13,423.30"
2024-03-27,148,MLBS,869.30,871.00,922.00,843.00,"2,981","2,607,894.9",76,869.30(-17.7) ,887.00,874.83,"1,020.00",570.10,950.80
2024-03-27,149,MLBSL,"1,670.00","1,700.00","1,700.00","1,668.00",520,"873,752.8",25,"1,670.00(-30) ","1,700.00","1,680.29","2,268.00","1,535.00","3,633.29"
2024-03-27,150,MMF1,7.15,7.16,7.34,7.10,"13,500","96,650",36,7.15(-0.05) ,7.20,7.15,8.29,6.65,893.75
2024-03-27,151,MMKJL,416.70,420.00,428.50,415.10,"6,270","2,630,045",145,416.70(-5.3) ,422.00,419.46,478.00,225.00,"4,167.00"
2024-03-27,152,MNBBL,348.00,350.00,355.00,348.00,"19,227","6,714,138",216,348.00(-5) ,353.00,349.20,446.00,343.60,"24,523.34"
2024-03-27,153,MPFL,362.00,374.00,374.00,360.00,"15,115","5,506,970.4",105,362.00(-5) ,367.00,364.33,430.00,261.00,"2,208.92"
2024-03-27,154,MSHL,627.00,630.00,655.00,617.00,"2,782","1,767,078.8",64,627.00(9) ,618.00,635.18,832.50,294.20,"4,692.47"
2024-03-27,155,MSLB,"1,023.00","1,044.00","1,044.00","1,008.10",658,"667,801",11,"1,023.00(-1) ","1,024.00","1,014.89","1,101.00",658.60,"3,297.93"
2024-03-27,156,NABBC,419.20,420.00,429.90,413.20,"8,750","3,640,979",47,419.20(-4.8) ,424.00,416.11,460.00,342.10,"1,100.26"
2024-03-27,157,NABIL,440.50,442.00,447.00,440.00,"30,220","13,329,809.2",430,440.50(-1.3) ,441.80,441.09,653.00,422.00,"119,186.08"
2024-03-27,158,NADEP,655.00,672.00,686.00,642.00,"13,088","8,510,566.9",99,655.00(-4.7) ,659.70,650.25,700.00,455.00,"3,181.73"
2024-03-27,159,NBF2,7.96,8.10,8.10,7.95,"7,300","58,444",8,7.96(-0.27) ,8.23,8.00,9.55,7.03,891.52
2024-03-27,160,NBF3,7.60,7.40,7.60,7.34,"103,850","780,880",36,7.60(0.25) ,7.35,7.51,8.04,6.74,950.00
2024-03-27,161,NBL,221.00,224.00,224.00,218.00,"36,250","7,925,390.2",201,221.00(0.4) ,220.60,218.63,280.00,213.00,"32,473.79"
2024-03-27,162,NBLD85,902.00,902.00,902.00,902.00,25,"22,550",1,902.00(0) ,902.00,902.00,920.00,740.50,-
2024-03-27,163,NESDO,"1,695.00","1,765.00","1,800.00","1,695.00","1,717","2,941,957",70,"1,695.00(-44) ","1,739.00","1,713.42","2,361.00","1,418.00","4,322.25"
2024-03-27,164,NFS,380.70,382.40,397.00,379.00,"74,827","28,688,464.7",384,380.70(-9.5) ,390.20,383.39,408.00,255.50,"3,193.86"
2024-03-27,165,NGPL,304.00,315.00,315.00,303.30,"55,078","16,979,935.7",248,304.00(-9) ,313.00,308.28,365.00,185.80,"5,627.89"
2024-03-27,166,NHDL,421.00,430.00,431.00,420.70,"3,796","1,615,841.4",31,421.00(-8) ,429.00,425.66,483.00,303.00,"1,513.25"
2024-03-27,167,NHPC,153.00,156.00,156.90,151.60,"53,976","8,247,675.9",254,153.00(-1) ,154.00,152.80,249.90,126.00,"3,773.65"
2024-03-27,168,NIBD2082,"1,045.00","1,045.00","1,045.00","1,045.00",100,"104,500",1,"1,045.00(0) ","1,045.00","1,045.00","1,055.00",907.90,-
2024-03-27,169,NIBD84,935.00,935.00,941.00,935.00,800,"750,997.5",27,935.00(0) ,935.00,938.74,941.00,776.30,-
2024-03-27,170,NIBLGF,8.25,8.10,8.25,8.10,"1,400","11,475",4,8.25(-0.01) ,8.26,8.19,10.64,7.19,"1,089.00"
2024-03-27,171,NIBSF2,7.82,7.83,7.83,7.82,"26,400","206,487",9,7.82(-0.08) ,7.90,7.82,9.49,6.60,"1,173.00"
