Date,SN,Symbol ,Close Price* (Rs) ,Open Price (Rs) ,High Price (Rs) ,Low Price (Rs) ,Total Traded Quantity ,Total Traded Value ,Total Trades ,LTP ,Previous Day Close Price (Rs) ,Average Traded Price (Rs) ,52 Week High (Rs) ,52 Week Low (Rs) ,MarketCapitalization (Rs) (Amt in millions) 
2024-03-19,27,CCBD88,"1,017.50","1,012.50","1,017.50","1,012.50",75,"76,175",3,"1,017.50(6.5) ","1,011.00","1,015.66","1,022.90",831.00,-
2024-03-19,28,CFCL,360.00,348.50,370.00,348.50,"86,045","31,287,288.1",533,360.00(18.3) ,341.70,363.61,423.00,275.50,"3,415.95"
2024-03-19,29,CGH,830.00,848.60,848.60,830.00,"10,694","8,932,737.3",167,830.00(-2) ,832.00,835.30,"1,520.00",796.20,"12,732.96"
2024-03-19,30,CHCL,467.00,464.10,474.00,464.10,"14,278","6,690,617.5",130,467.00(-2) ,469.00,468.59,594.00,452.10,"37,285.27"
2024-03-19,31,CHDC,942.00,945.10,960.00,941.10,"5,392","5,115,396.7",122,942.00(-9.2) ,951.20,948.70,"1,217.20",681.20,"7,907.24"
2024-03-19,32,CHL,292.50,298.00,300.00,292.50,"21,499","6,384,414.6",66,292.50(-1.7) ,294.20,296.96,337.00,194.10,"1,131.91"
2024-03-19,33,CIT,"2,122.00","2,120.00","2,150.00","2,120.00","4,123","8,772,838.8",134,"2,122.00(-3) ","2,125.00","2,127.78","2,704.00","1,850.00","112,757.78"
2024-03-19,34,CITY,609.00,617.00,617.00,600.00,"5,417","3,272,982.8",152,609.00(4) ,605.00,604.20,782.50,111.10,"10,194.66"
2024-03-19,35,CIZBD86,"1,008.00","1,008.00","1,008.00","1,008.00",25,"25,200",1,"1,008.00(6) ","1,002.00","1,008.00","1,040.00",950.00,-
2024-03-19,36,CKHL,600.00,609.10,620.00,600.00,"17,076","10,418,514",180,600.00(-19) ,619.00,610.12,686.80,300.00,"2,400.00"
2024-03-19,37,CLI,465.30,464.00,478.00,464.00,"51,559","24,264,573.2",965,465.30(-3.7) ,469.00,470.61,567.00,375.00,"18,321.19"
2024-03-19,38,CMF1,9.00,8.84,9.00,8.84,"1,210","10,714",4,9.00(0.01) ,8.99,8.85,9.40,6.96,738.00
2024-03-19,39,CMF2,7.87,7.74,7.87,7.74,900,"7,046",5,7.87(0) ,7.87,7.82,10.39,6.81,440.72
2024-03-19,40,CORBL,444.00,444.10,459.90,444.00,"11,869","5,348,911.6",63,444.00(-8) ,452.00,450.66,475.00,277.80,"2,331.00"
2024-03-19,41,CYCL,"1,385.90","1,402.90","1,402.90","1,350.00","11,699","16,054,007.7",265,"1,385.90(-17) ","1,402.90","1,372.25","1,560.00",882.00,"3,692.38"
2024-03-19,42,CZBIL,163.00,165.90,168.00,162.00,"27,323","4,464,840.9",154,163.00(-2.9) ,165.90,163.40,207.80,156.80,"23,147.59"
2024-03-19,43,DDBL,793.90,800.00,805.00,785.00,"13,245","10,538,168.4",157,793.90(5.9) ,788.00,795.63,913.00,606.70,"12,314.09"
2024-03-19,44,DHPL,202.50,202.00,205.50,198.00,"19,224","3,884,200.8",103,202.50(0.5) ,202.00,202.04,242.00,134.00,534.60
2024-03-19,45,DLBS,"1,171.30","1,070.00","1,171.30","1,070.00","11,105","12,678,436",299,"1,171.30(106.4) ","1,064.90","1,141.68","1,171.30",579.00,"1,559.00"
2024-03-19,46,DOLTI,387.00,381.10,395.00,380.00,"17,244","6,663,873.8",161,387.00(-0.6) ,387.60,386.44,450.00,177.40,"2,076.20"
2024-03-19,47,DORDI,427.00,420.00,432.00,417.10,"50,042","21,120,359.3",336,427.00(2.1) ,424.90,422.05,576.00,191.60,"4,501.69"
2024-03-19,48,EBL,512.80,515.00,518.00,512.60,"19,048","9,814,513.2",121,512.80(-4.2) ,517.00,515.25,633.00,448.00,"60,345.81"
2024-03-19,49,EBLD86,902.00,901.00,902.00,901.00,55,"49,580",3,902.00(10.9) ,891.10,901.45,920.00,752.00,-
2024-03-19,50,EDBL,373.00,376.00,381.40,371.00,"27,474","10,370,861.3",103,373.00(-1) ,374.00,377.47,399.70,266.40,"4,661.36"
2024-03-19,51,EHPL,447.00,454.00,454.00,438.00,"2,060","913,853",44,447.00(1) ,446.00,443.61,500.00,273.00,"2,771.40"
2024-03-19,52,ENL,773.00,783.30,783.30,765.00,"1,813","1,393,232",50,773.00(5) ,768.00,768.46,"1,060.00",572.00,"4,294.79"
2024-03-19,53,FMDBL,620.00,620.00,638.00,615.00,"24,509","15,341,290.5",191,620.00(6) ,614.00,625.94,781.00,497.20,"7,649.73"
2024-03-19,54,FOWAD,"1,121.90","1,100.00","1,125.00","1,092.00","8,363","9,310,175.3",103,"1,121.90(31.9) ","1,090.00","1,113.25","1,493.00",974.00,"11,842.37"
2024-03-19,55,GBBD85,912.00,915.00,915.00,912.00,125,"114,225",5,912.00(-3) ,915.00,913.80,"1,000.00",768.10,-
2024-03-19,56,GBBL,374.00,379.90,380.90,373.20,"22,692","8,557,930.6",147,374.00(-2) ,376.00,377.13,432.40,336.00,"21,245.14"
2024-03-19,57,GBIME,189.00,192.50,192.50,188.50,"40,516","7,688,193.6",341,189.00(-3.9) ,192.90,189.75,241.90,176.00,"68,283.38"
2024-03-19,58,GBLBS,614.00,586.20,620.00,586.20,"27,896","17,090,235.6",296,614.00(23) ,591.00,612.64,673.00,427.00,"6,032.55"
2024-03-19,59,GCIL,543.00,570.00,576.00,540.60,"180,805","101,659,973.6","1,218",543.00(-17) ,560.00,562.26,614.00,363.10,"24,802.53"
2024-03-19,60,GFCL,478.10,473.00,494.00,473.00,"49,870","24,062,122.9",262,478.10(10.2) ,467.90,482.49,530.00,375.00,"4,523.38"
2024-03-19,61,GHL,160.50,166.50,166.70,160.40,"126,112","20,666,335.6",454,160.50(-3) ,163.50,163.87,286.00,120.00,"2,648.25"
2024-03-19,62,GIBF1,8.35,8.26,8.35,8.26,"3,500","28,975",13,8.35(-0.07) ,8.42,8.27,9.70,7.20,856.51
2024-03-19,63,GILB,936.00,908.00,952.90,875.10,"25,784","24,088,296.2",338,936.00(45) ,891.00,934.23,"1,110.70",665.10,"5,792.91"
2024-03-19,64,GLBSL,"1,370.80","1,323.00","1,407.00","1,281.00","3,155","4,120,270",102,"1,370.80(20.8) ","1,350.00","1,305.94","1,449.00",589.10,"1,389.99"
2024-03-19,65,GLH,222.30,228.00,232.00,222.00,"33,460","7,505,089.6",188,222.30(-5.7) ,228.00,224.30,318.00,194.60,"4,001.40"
2024-03-19,66,GMFBS,934.00,919.00,991.00,900.00,"10,202","9,309,643.8",92,934.00(33) ,901.00,912.53,991.00,641.00,"1,415.52"
2024-03-19,67,GMFIL,370.00,373.00,384.00,370.00,"29,784","11,209,839.2",126,370.00(4) ,366.00,376.37,427.00,277.00,"3,745.05"
2024-03-19,68,GRDBL,386.50,401.00,401.00,386.30,"14,876","5,828,723.3",71,386.50(-6.9) ,393.40,391.82,402.00,235.50,"2,005.93"
2024-03-19,69,GUFL,860.00,846.30,930.00,783.10,"190,766","158,229,403.7","1,282",860.00(-3.5) ,863.50,829.44,930.00,454.00,"7,464.75"
2024-03-19,70,GVL,440.00,433.00,445.00,433.00,"4,044","1,772,764.2",139,440.00(-1.7) ,441.70,438.36,498.00,299.90,"13,750.00"
2024-03-19,71,GWFD83,"1,144.00","1,140.00","1,144.00","1,140.00",70,"80,000",2,"1,144.00(14) ","1,130.00","1,142.85","1,147.50","1,000.00",-
2024-03-19,72,H8020,8.93,8.70,8.93,8.55,"2,000","17,472",16,8.93(0.11) ,8.82,8.73,10.10,8.30,89.30
2024-03-19,73,HATHY,875.00,906.70,906.70,873.00,"23,579","20,870,737.7",356,875.00(-14) ,889.00,885.14,"1,123.00",279.50,"22,522.50"
2024-03-19,74,HBL,195.90,198.00,199.00,192.20,"13,519","2,640,017.8",111,195.90(-1.9) ,197.80,195.28,243.10,184.00,"42,425.31"
2024-03-19,75,HBLD83,"1,025.00","1,025.00","1,025.00","1,025.00",10,"10,250",1,"1,025.00(7) ","1,018.00","1,025.00","1,083.00",971.00,-
2024-03-19,76,HDHPC,140.50,143.00,144.30,139.40,"132,495","18,685,586",396,140.50(-1.4) ,141.90,141.02,233.40,116.00,"3,934.00"
2024-03-19,77,HDL,"1,569.00","1,580.00","1,605.00","1,565.10","17,662","27,970,834.7",458,"1,569.00(-11) ","1,580.00","1,583.67","2,510.00","1,441.00","41,931.89"
2024-03-19,78,HEI,598.00,602.00,605.00,596.30,"16,469","9,888,205.5",126,598.00(-3) ,601.00,600.41,705.00,404.90,"14,950.94"
2024-03-19,79,HHL,337.90,336.00,347.80,335.00,"36,327","12,442,651.7",249,337.90(-0.1) ,338.00,342.51,387.00,170.30,"3,700.00"
2024-03-19,80,HIDCL,177.30,177.00,180.50,177.00,"27,194","4,852,348",232,177.30(0.3) ,177.00,178.43,212.00,154.00,"40,381.49"
2024-03-19,81,HIDCLP,103.10,103.80,103.80,101.00,"41,399","4,275,273.7",61,103.10(0.3) ,102.80,103.26,118.00,96.60,10.31
2024-03-19,82,HLBSL,705.10,650.00,711.00,650.00,"48,698","33,420,674",419,705.10(55.1) ,650.00,686.28,846.00,519.10,"2,255.04"
2024-03-19,83,HLI,414.10,419.00,424.90,414.10,"87,878","36,738,949.9",536,414.10(-4.9) ,419.00,418.06,574.00,340.00,"33,212.41"
2024-03-19,84,HPPL,275.00,280.00,280.00,272.00,"3,624","997,624.8",43,275.00(-1.9) ,276.90,275.28,322.00,199.00,"2,929.90"
2024-03-19,85,HRL,618.00,621.00,629.90,615.00,"138,176","86,126,806.3","2,209",618.00(-3) ,621.00,623.31,731.00,309.20,"64,272.00"
2024-03-19,86,HURJA,295.00,305.00,305.00,295.00,"18,000","5,371,966.6",102,295.00(-4.7) ,299.70,298.44,364.90,205.00,"2,920.50"
2024-03-19,87,ICFC,520.90,513.00,530.00,513.00,"126,483","66,417,900",795,520.90(15.9) ,505.00,525.11,552.00,391.00,"6,164.70"
2024-03-19,88,ICFCD83,"1,140.00","1,140.00","1,140.00","1,140.00",100,"114,000",1,"1,140.00(15) ","1,125.00","1,140.00","1,186.00",994.70,-
2024-03-19,89,IGI,544.00,555.00,555.00,542.30,"30,149","16,564,938.7",170,544.00(-1.3) ,545.30,549.43,615.00,366.20,"16,479.58"
2024-03-19,90,IHL,363.90,364.00,374.90,355.00,"22,316","8,112,727",168,363.90(-4) ,367.90,363.53,395.00,200.20,"2,183.40"
2024-03-19,91,ILBS,903.00,832.00,907.00,823.00,"37,653","33,046,406.2",435,903.00(78) ,825.00,877.65,907.00,537.00,"4,491.67"
2024-03-19,92,ILI,542.20,545.00,552.00,542.00,"23,356","12,756,571.9",674,542.20(-2.8) ,545.00,546.17,640.60,444.00,"21,688.00"
2024-03-19,93,JALPA,"1,262.80","1,242.70","1,271.00","1,225.00","1,770","2,229,730.2",72,"1,262.80(42.8) ","1,220.00","1,259.73","2,409.00",920.00,"2,308.40"
2024-03-19,94,JBBD87,912.00,916.00,916.50,912.00,125,"114,422.5",4,912.00(-18) ,930.00,915.38,"1,000.00",805.00,-
2024-03-19,95,JBBL,307.00,306.10,311.00,304.00,"48,718","14,994,981.3",253,307.00(1) ,306.00,307.79,357.00,249.10,"13,495.06"
2024-03-19,96,JBLB,"1,351.00","1,366.00","1,370.00","1,345.00","3,683","5,000,112.5",143,"1,351.00(11) ","1,340.00","1,357.61","1,879.00","1,205.00","18,204.98"
2024-03-19,97,JFL,399.30,397.00,413.00,397.00,"61,308","24,773,304.2",366,399.30(9.8) ,389.50,404.07,441.00,316.70,"2,757.06"
2024-03-19,98,JOSHI,345.00,334.00,353.90,334.00,"156,129","54,161,531.3",740,345.00(9) ,336.00,346.90,412.00,182.10,"1,281.33"
2024-03-19,99,JSLBB,"1,036.00","1,040.20","1,070.00","1,029.90","1,970","2,073,887.4",44,"1,036.00(16.1) ","1,019.90","1,052.73","1,190.00",785.00,"1,762.15"
2024-03-19,100,KBL,142.30,145.80,145.80,141.10,"108,661","15,437,974.4",460,142.30(-0.7) ,143.00,142.07,195.80,138.30,"37,319.40"
2024-03-19,101,KBLD89,"1,050.00","1,050.00","1,050.00","1,050.00",25,"26,250",1,"1,050.00(0) ","1,050.00","1,050.00","1,098.00","1,000.00",-
2024-03-19,102,KBSH,"1,027.00","1,026.00","1,046.50","1,020.00","1,818","1,875,279.6",39,"1,027.00(1.6) ","1,025.40","1,031.50","1,210.00",479.00,"1,251.58"
2024-03-19,103,KDBY,8.59,8.49,8.77,8.41,"6,475","55,831.25",33,8.59(0.04) ,8.55,8.62,10.07,7.24,34.36
2024-03-19,104,KDL,797.10,800.00,818.00,796.60,"2,817","2,273,720.5",97,797.10(-5) ,802.10,807.14,"1,102.00",134.40,"4,782.60"
2024-03-19,105,KEF,8.14,8.00,8.15,8.00,"6,200","50,160.5",24,8.14(-0.02) ,8.16,8.09,10.35,6.91,814.00
2024-03-19,106,KKHC,246.50,242.00,249.00,241.50,"7,250","1,772,479.9",58,246.50(1.3) ,245.20,244.47,280.50,158.00,"1,147.99"
2024-03-19,107,KLBSL,903.00,886.00,957.20,860.00,"9,264","8,120,189.2",78,903.00(32.8) ,870.20,876.53,"1,054.10",539.00,"4,554.43"
2024-03-19,108,KMCDB,825.00,780.10,828.00,780.10,"21,356","17,239,227",151,825.00(36.1) ,788.90,807.23,828.00,526.00,"3,071.66"
2024-03-19,109,KPCL,411.00,403.20,411.00,403.20,"3,647","1,482,001.6",31,411.00(0.1) ,410.90,406.36,476.00,272.40,"3,587.41"
2024-03-19,110,KRBL,407.00,429.00,429.00,406.30,"71,691","29,608,579.3",295,407.00(-14.9) ,421.90,413.00,429.00,241.10,"2,046.52"
2024-03-19,111,KSBBL,367.00,370.00,373.90,364.00,"90,384","33,423,751.2",341,367.00(-0.3) ,367.30,369.79,382.00,275.00,"12,041.87"
2024-03-19,112,KSBBLD87,920.00,920.00,920.00,920.00,100,"92,000",1,920.00(-10) ,930.00,920.00,"1,000.00",880.00,-
2024-03-19,113,LBBL,386.20,397.00,400.00,386.20,"12,853","5,059,907.5",123,386.20(-7.8) ,394.00,393.67,454.00,305.00,"13,587.03"
2024-03-19,114,LEC,187.00,188.00,193.70,185.00,"42,743","8,044,972.1",224,187.00(-3) ,190.00,188.21,299.80,138.00,"2,805.00"
2024-03-19,115,LEMF,9.60,9.27,9.60,9.27,"699,642","6,672,780.2",25,9.60(0.23) ,9.37,9.53,10.00,7.87,"1,200.00"
2024-03-19,116,LICN,"1,370.00","1,399.90","1,399.90","1,370.00","1,048","1,449,179",23,"1,370.00(-6) ","1,376.00","1,382.80","1,800.00","1,238.00","36,348.84"
2024-03-19,117,LLBS,880.00,850.00,880.00,850.00,"9,172","7,910,158.3",89,880.00(45) ,835.00,862.42,932.00,580.00,"3,886.63"
2024-03-19,118,LSL,162.80,167.00,167.00,162.80,"18,437","3,015,913.4",115,162.80(-3.1) ,165.90,163.57,208.00,157.00,"37,748.69"
2024-03-19,119,LUK,8.15,7.98,8.15,7.98,"13,700","111,506",15,8.15(0.05) ,8.10,8.13,9.61,7.49,531.89
2024-03-19,120,LVF2,8.07,8.01,8.16,8.00,"1,600","12,897",10,8.07(0.07) ,8.00,8.06,10.00,7.09,645.60
2024-03-19,121,MAKAR,380.00,381.00,390.00,375.40,"4,922","1,883,823.8",126,380.00(-4) ,384.00,382.73,454.00,213.10,"2,888.00"
2024-03-19,122,MANDU,719.20,681.00,751.90,680.10,"24,790","17,557,364.1",371,719.20(35.6) ,683.60,708.24,805.80,373.20,"9,807.28"
2024-03-19,123,MBJC,316.00,317.10,324.00,316.00,"12,006","3,821,339.2",332,316.00(-6) ,322.00,318.28,376.30,246.00,"18,960.00"
2024-03-19,124,MBL,183.50,184.00,185.20,181.60,"21,550","3,945,272.2",115,183.50(-0.5) ,184.00,183.07,283.00,174.60,"21,325.19"
2024-03-19,125,MCHL,337.00,340.00,345.00,334.50,"10,651","3,616,279.1",115,337.00(0) ,337.00,339.52,389.00,165.20,"1,828.51"
2024-03-19,126,MDB,425.80,432.00,440.00,424.00,"33,824","14,513,235.8",112,425.80(-9.2) ,435.00,429.08,449.80,350.30,"4,732.45"
2024-03-19,127,MEHL,300.00,304.00,304.00,295.00,"12,868","3,848,882.9",233,300.00(1.9) ,298.10,299.10,338.00,175.00,"2,400.00"
2024-03-19,128,MEL,224.00,221.00,225.00,220.00,"28,914","6,405,878.9",492,224.00(3) ,221.00,221.54,275.40,149.00,"6,496.00"
2024-03-19,129,MEN,553.10,563.00,596.70,550.00,"43,686","24,451,430.1",279,553.10(1.1) ,552.00,559.70,"1,092.00",429.90,"12,517.93"
2024-03-19,130,MERO,591.20,580.00,614.90,580.00,"19,651","11,771,147.2",218,591.20(13.3) ,577.90,599.01,728.00,463.30,"7,803.84"
2024-03-19,131,MFIL,529.00,525.00,540.00,525.00,"49,622","26,422,348.2",304,529.00(11) ,518.00,532.47,587.00,410.00,"7,149.71"
2024-03-19,132,MHCL,456.00,463.00,463.00,455.00,"38,395","17,574,816.5",382,456.00(1) ,455.00,457.73,637.00,141.00,"3,659.40"
2024-03-19,133,MHL,396.00,404.00,410.00,396.00,"5,928","2,384,199.4",92,396.00(-4) ,400.00,402.19,478.00,242.10,"2,439.24"
2024-03-19,134,MHNL,247.00,246.40,259.00,241.50,"10,735","2,635,602.7",62,247.00(0.6) ,246.40,245.51,315.00,169.00,"3,087.50"
2024-03-19,135,MKCL,945.00,960.00,975.00,942.20,"11,199","10,745,171.1",257,945.00(-9.9) ,954.90,959.47,"1,319.50",178.80,"6,615.00"
2024-03-19,136,MKHC,294.00,295.00,306.90,291.10,"9,094","2,704,382.5",170,294.00(-1) ,295.00,297.38,367.50,174.40,"2,940.00"
2024-03-19,137,MKHL,382.00,378.10,392.70,378.00,"9,582","3,657,981",122,382.00(-3) ,385.00,381.75,420.90,224.00,"1,498.04"
2024-03-19,138,MKJC,466.00,479.00,512.00,466.00,"12,929","6,202,291.5",99,466.00(-22) ,488.00,479.71,592.00,293.20,"1,715.55"
2024-03-19,139,MKLB,855.40,839.00,872.00,807.50,"8,837","7,440,390.1",145,855.40(32.4) ,823.00,841.95,890.00,526.20,"1,270.09"
2024-03-19,140,MLBBL,928.00,915.00,941.00,890.00,"3,682","3,397,015.4",57,928.00(22) ,906.00,922.60,"1,090.00",657.00,"1,818.91"
2024-03-19,141,MLBL,337.00,339.00,345.00,334.00,"22,694","7,681,398.8",136,337.00(-2) ,339.00,338.47,379.00,281.00,"14,057.34"
2024-03-19,142,MLBS,967.00,884.00,979.00,850.00,"6,635","6,312,409",179,967.00(65) ,902.00,951.38,979.00,570.10,"1,057.66"
2024-03-19,143,MLBSL,"1,719.00","1,721.00","1,725.00","1,691.10","1,309","2,249,191.7",39,"1,719.00(27) ","1,692.00","1,718.25","2,268.00","1,535.00","3,739.90"
2024-03-19,144,MMF1,7.22,7.22,7.25,7.21,"11,170","80,669.4",29,7.22(0) ,7.22,7.22,8.29,6.65,902.50
2024-03-19,145,MMKJL,432.50,449.80,449.80,432.30,"20,748","9,065,303.3",204,432.50(-8.5) ,441.00,436.92,478.00,225.00,"4,325.00"
2024-03-19,146,MNBBL,362.60,365.00,367.90,362.30,"32,730","11,951,464.3",241,362.60(-2.4) ,365.00,365.15,446.00,343.60,"25,552.20"
2024-03-19,147,MNBBLP,200.00,200.00,200.00,200.00,"10,000","2,000,000",1,200.00(0) ,200.00,200.00,237.00,200.00,400.00
2024-03-19,148,MPFL,387.00,391.00,399.00,384.50,"57,966","22,669,647.5",341,387.00(2.5) ,384.50,391.08,430.00,261.00,"2,361.47"
2024-03-19,149,MSHL,654.00,680.00,683.00,649.90,"7,294","4,823,047.5",122,654.00(-21) ,675.00,661.23,832.50,294.20,"4,894.54"
2024-03-19,150,MSLB,"1,018.00","1,010.00","1,031.00","1,000.10","2,854","2,889,155",40,"1,018.00(27) ",991.00,"1,012.31","1,070.30",658.60,"3,281.82"
2024-03-19,151,NABBC,433.30,418.00,436.00,412.40,"33,396","14,395,052.8",190,433.30(15.3) ,418.00,431.04,460.00,342.10,"1,137.27"
2024-03-19,152,NABIL,460.00,460.00,462.00,456.00,"34,096","15,682,309",452,460.00(-1) ,461.00,459.94,653.00,422.00,"124,462.19"
2024-03-19,153,NADEP,660.00,658.00,684.00,650.00,"20,330","13,530,322.4",213,660.00(14.5) ,645.50,665.53,693.00,455.00,"3,206.02"
2024-03-19,154,NBF2,8.00,7.91,8.00,7.91,900,"7,186",7,8.00(-0.07) ,8.07,7.98,9.55,7.03,896.00
2024-03-19,155,NBF3,7.33,7.22,7.41,7.22,"10,300","75,322",33,7.33(0.05) ,7.28,7.31,8.04,6.74,916.25
2024-03-19,156,NBL,222.50,220.00,225.90,220.00,"48,649","10,891,014.6",152,222.50(-1.5) ,224.00,223.86,280.00,213.00,"32,694.20"
2024-03-19,157,NBLD85,905.00,905.00,905.00,905.00,25,"22,625",1,905.00(2) ,903.00,905.00,920.00,740.50,-
2024-03-19,158,NBLD87,900.00,900.00,900.10,900.00,60,"54,002.5",3,900.00(-1.6) ,901.60,900.04,921.00,740.00,-
2024-03-19,159,NESDO,"1,800.00","1,780.00","1,820.00","1,780.00","2,717","4,906,417.9",90,"1,800.00(20) ","1,780.00","1,805.82","2,589.20","1,418.00","4,590.00"
2024-03-19,160,NFS,395.00,382.50,404.90,380.00,"241,527","95,597,180.9","1,292",395.00(20) ,375.00,395.80,404.90,255.50,"3,313.83"
2024-03-19,161,NGPL,310.00,316.90,317.00,306.80,"82,950","25,762,047.3",335,310.00(-0.7) ,310.70,310.57,365.00,185.80,"5,738.97"
2024-03-19,162,NHDL,430.10,445.00,445.00,429.00,"4,814","2,095,990.7",50,430.10(-15.9) ,446.00,435.39,483.00,303.00,"1,545.96"
2024-03-19,163,NHPC,156.10,161.00,161.80,156.10,"66,869","10,604,982.7",285,156.10(-3.6) ,159.70,158.59,252.00,126.00,"3,850.11"
2024-03-19,164,NIBD84,915.00,915.00,915.00,915.00,25,"22,875",1,915.00(0) ,915.00,915.00,930.00,776.30,-
2024-03-19,165,NIBLGF,7.96,8.00,8.00,7.96,"62,100","496,776",12,7.96(-0.16) ,8.12,7.99,10.64,7.19,"1,050.72"
2024-03-19,166,NIBSF2,7.66,7.60,7.76,7.60,"54,450","418,391",29,7.66(0.04) ,7.62,7.68,9.49,6.60,"1,149.00"
2024-03-19,167,NICA,417.20,420.00,423.00,417.00,"20,842","8,739,686.6",301,417.20(-1) ,418.20,419.33,852.00,405.10,"62,236.09"
2024-03-19,168,NICAD8182,971.00,971.00,971.00,971.00,10,"9,710",1,971.00(1.9) ,969.10,971.00,"1,049.00",923.00,-
2024-03-19,169,NICAD8283,"1,075.00","1,075.00","1,075.00","1,075.00",50,"53,750",1,"1,075.00(-20.4) ","1,095.40","1,075.00","1,170.00",970.00,-
2024-03-19,170,NICBF,8.59,8.56,8.59,8.56,600,"5,151",2,8.59(-0.13) ,8.72,8.58,10.31,7.99,648.54
2024-03-19,171,NICFC,8.60,8.60,8.70,8.51,"5,800","50,061",26,8.60(-0.02) ,8.62,8.63,10.17,7.45,87.72
2024-03-19,172,NICGF,9.21,9.21,9.21,9.21,100,921,1,9.21(-0.15) ,9.36,9.21,10.62,8.30,769.22
