Date,SN,Symbol ,Close Price* (Rs) ,Open Price (Rs) ,High Price (Rs) ,Low Price (Rs) ,Total Traded Quantity ,Total Traded Value ,Total Trades ,LTP ,Previous Day Close Price (Rs) ,Average Traded Price (Rs) ,52 Week High (Rs) ,52 Week Low (Rs) ,MarketCapitalization (Rs) (Amt in millions) 
2024-03-03,18,BHL,312.80,321.00,329.00,312.00,"14,308","4,542,023",131,312.80(-8.2) ,321.00,317.45,394.00,192.70,"5,717.89"
2024-03-03,19,BHPL,474.40,477.00,477.00,460.30,"1,410","660,608",37,474.40(-3.6) ,478.00,468.52,577.00,304.10,"1,186.00"
2024-03-03,20,BNHC,460.00,455.10,491.00,452.00,"18,750","8,641,030",156,460.00(-3.5) ,463.50,460.85,511.90,270.10,"1,840.00"
2024-03-03,21,BNL,"22,834.00","22,037.20","23,765.60","19,511.00",687,"15,134,546.6",67,"22,834.00(1,228.9) ","21,605.10","22,029.91","23,765.60","2,222.20","44,500.89"
2024-03-03,22,BNT,"15,402.00","16,000.50","16,500.00","14,694.30","3,921","58,847,560.6",215,"15,402.00(-925) ","16,327.00","15,008.30","17,508.00","10,500.00","18,636.42"
2024-03-03,23,BOKD86,904.00,906.00,906.00,904.00,50,"45,250",2,904.00(-2) ,906.00,905.00,906.00,740.10,"1,446.40"
2024-03-03,24,BPCL,301.00,297.10,302.90,295.10,"9,550","2,872,162.7",106,301.00(0.8) ,300.20,300.75,365.00,292.10,"10,261.28"
2024-03-03,25,BPW,"1,212.10","1,326.00","1,326.00","1,200.00",338,"414,484.3",24,"1,212.10(-87.9) ","1,300.00","1,226.28","1,718.00",233.10,363.63
2024-03-03,26,C30MF,8.21,8.21,8.22,8.21,800,"6,569",8,8.21(-0.14) ,8.35,8.21,10.00,7.61,616.34
2024-03-03,27,CBBL,809.00,821.00,821.00,803.00,"9,510","7,679,436.4",164,809.00(-11) ,820.00,807.51,"1,052.50",727.00,"24,085.32"
2024-03-03,28,CBLD88,"1,002.00","1,000.00","1,002.00","1,000.00",50,"50,050",2,"1,002.00(6) ",996.00,"1,001.00","1,024.00",824.10,-
2024-03-03,29,CCBD88,"1,022.00","1,005.00","1,022.00","1,005.00",240,"243,885",8,"1,022.00(17) ","1,005.00","1,016.19","1,022.90",819.10,-
2024-03-03,30,CFCL,321.00,325.00,329.80,318.00,"5,090","1,642,769.7",42,321.00(-3.2) ,324.20,322.74,423.00,275.50,"3,045.89"
2024-03-03,31,CGH,811.00,805.00,817.00,798.00,"14,452","11,619,359.2",191,811.00(6) ,805.00,804.00,"1,520.00",796.20,"12,441.48"
2024-03-03,32,CHCL,455.60,454.50,460.00,452.10,"22,676","10,299,469.1",203,455.60(-2.4) ,458.00,454.20,594.00,452.10,"36,375.09"
2024-03-03,33,CHDC,942.20,943.00,962.00,939.00,"5,035","4,769,887",94,942.20(-15.8) ,958.00,947.35,"1,217.20",681.20,"7,908.92"
2024-03-03,34,CHL,282.00,292.00,292.00,281.30,"5,222","1,488,461",54,282.00(-8) ,290.00,285.04,343.00,194.10,"1,091.28"
2024-03-03,35,CIT,"2,052.00","2,070.00","2,075.00","2,046.50","11,783","24,234,084.5",272,"2,052.00(-24) ","2,076.00","2,056.70","2,704.00","1,850.00","109,038.16"
2024-03-03,36,CITY,569.80,561.00,581.40,559.00,"6,485","3,685,952.5",124,569.80(0.8) ,569.00,568.38,782.50,111.10,"9,538.45"
2024-03-03,37,CKHL,619.80,656.60,656.60,610.00,"12,202","7,593,982.5",220,619.80(-50.2) ,670.00,622.36,686.80,300.00,"2,479.20"
2024-03-03,38,CLI,421.00,418.50,430.00,418.50,"32,952","13,940,362",783,421.00(-6) ,427.00,423.05,567.00,375.00,"16,576.88"
2024-03-03,39,CMF1,8.35,8.43,8.43,8.34,"2,300","19,282",3,8.35(-0.25) ,8.60,8.38,9.40,6.96,684.70
2024-03-03,40,CMF2,7.58,7.44,7.58,7.44,825,"6,236",3,7.58(0) ,7.58,7.56,10.39,6.81,424.48
2024-03-03,41,CORBL,408.00,418.20,426.50,393.90,"18,232","7,325,494.2",50,408.00(-2) ,410.00,401.79,475.00,277.80,"2,142.00"
2024-03-03,42,CYCL,"1,230.00","1,141.00","1,234.00","1,121.00","3,621","4,161,454.7",99,"1,230.00(89) ","1,141.00","1,149.26","1,560.00",882.00,"3,277.02"
2024-03-03,43,CZBIL,161.00,160.00,161.20,156.80,"24,100","3,825,604",136,161.00(0) ,161.00,158.74,207.80,156.80,"22,863.57"
2024-03-03,44,DDBL,729.00,734.00,740.00,721.00,"3,542","2,583,736.2",56,729.00(-5) ,734.00,729.46,913.00,606.70,"11,307.43"
2024-03-03,45,DHPL,190.00,187.30,193.00,185.30,"5,895","1,120,262.1",58,190.00(1) ,189.00,190.04,242.00,134.00,501.60
2024-03-03,46,DLBS,810.00,784.10,810.00,784.10,"1,362","1,093,277.5",36,810.00(10) ,800.00,802.70,"1,035.00",579.00,"1,078.11"
2024-03-03,47,DOLTI,349.90,365.00,370.00,348.00,"25,974","9,216,026.5",182,349.90(-15.1) ,365.00,354.82,450.00,177.40,"1,877.16"
2024-03-03,48,DORDI,457.00,444.00,473.00,437.80,"40,613","18,058,701.5",327,457.00(4) ,453.00,444.65,576.00,191.60,"4,817.97"
2024-03-03,49,EBL,494.00,500.00,504.90,490.00,"31,759","15,697,269",263,494.00(-5.1) ,499.10,494.26,633.00,448.00,"58,133.45"
2024-03-03,50,EBLD85,"1,032.50","1,015.00","1,032.50","1,014.30",196,"201,236.5",5,"1,032.50(-2.5) ","1,035.00","1,026.72","1,053.60",976.10,-
2024-03-03,51,EDBL,335.10,336.00,343.00,334.50,"8,193","2,766,216.3",45,335.10(-3.9) ,339.00,337.63,399.70,266.40,"4,187.73"
2024-03-03,52,EHPL,429.90,422.40,439.40,415.70,"1,733","736,317.6",48,429.90(-1.1) ,431.00,424.88,500.00,273.00,"2,665.38"
2024-03-03,53,ENL,740.00,754.80,754.80,728.00,"1,205","887,831.5",23,740.00(0) ,740.00,736.79,"1,060.00",572.00,"4,111.44"
2024-03-03,54,FMDBL,569.90,582.00,582.00,565.00,"7,197","4,097,191.1",80,569.90(-10.1) ,580.00,569.29,781.00,497.20,"7,031.58"
2024-03-03,55,FOWAD,999.60,"1,029.00","1,029.00",976.00,"4,518","4,460,062.5",93,999.60(-9.4) ,"1,009.00",987.18,"1,493.00",974.00,"10,551.42"
2024-03-03,56,GBBD85,901.10,891.20,901.20,891.20,105,"94,368",5,901.10(0.1) ,901.00,898.74,"1,000.00",745.10,-
2024-03-03,57,GBBL,350.90,354.00,355.00,350.00,"30,009","10,551,517.8",231,350.90(-5.7) ,356.60,351.61,432.40,336.00,"19,932.94"
2024-03-03,58,GBILD86/87,900.00,900.00,900.00,900.00,75,"67,500",2,900.00(-2) ,902.00,900.00,915.00,743.90,-
2024-03-03,59,GBIME,181.40,180.00,181.90,178.60,"51,440","9,288,224.9",317,181.40(-0.5) ,181.90,180.56,241.90,176.00,"65,537.59"
2024-03-03,60,GBLBS,530.00,517.20,534.00,517.20,"2,773","1,460,104.5",41,530.00(3) ,527.00,526.54,673.00,427.00,"5,207.25"
2024-03-03,61,GCIL,488.00,471.00,498.00,468.10,"80,933","39,452,492.8",749,488.00(11) ,477.00,487.47,614.00,363.10,"22,290.31"
2024-03-03,62,GFCL,421.30,426.10,427.00,419.00,"11,732","4,985,598",62,421.30(-4.8) ,426.10,424.96,530.00,375.00,"3,985.98"
2024-03-03,63,GHL,144.30,145.00,148.00,141.20,"91,297","13,158,082.6",449,144.30(-1.5) ,145.80,144.12,286.00,120.00,"2,380.95"
2024-03-03,64,GIBF1,8.03,8.30,8.30,8.03,"1,110","8,991.4",11,8.03(-0.43) ,8.46,8.10,9.70,7.20,823.69
2024-03-03,65,GILB,840.00,751.30,842.00,750.00,"5,322","4,072,953.1",101,840.00(74.3) ,765.70,765.30,"1,110.70",665.10,"5,198.76"
2024-03-03,66,GLBSL,897.20,897.00,898.00,897.00,109,"97,796.3",5,897.20(-17.8) ,915.00,897.21,"1,105.00",589.10,909.76
2024-03-03,67,GLH,209.80,205.00,213.00,203.80,"29,315","6,110,438.6",255,209.80(5.7) ,204.10,208.44,319.00,194.60,"3,776.40"
2024-03-03,68,GMFBS,874.00,833.10,874.00,816.60,"1,566","1,318,723.2",32,874.00(24) ,850.00,842.10,922.00,641.00,"1,324.59"
2024-03-03,69,GMFIL,340.00,333.10,343.60,333.00,"9,347","3,128,489.2",32,340.00(3) ,337.00,334.71,427.00,277.00,"3,441.40"
2024-03-03,70,GRDBL,349.00,350.00,350.00,340.10,"3,014","1,044,580.2",28,349.00(0.1) ,348.90,346.58,393.60,235.50,"1,811.31"
2024-03-03,71,GUFL,580.10,575.00,595.00,575.00,"23,695","13,818,022.5",249,580.10(-2.9) ,583.00,583.16,668.30,454.00,"5,035.23"
2024-03-03,72,GVL,414.00,408.00,418.00,408.00,"9,604","3,961,536.6",178,414.00(-2) ,416.00,412.49,498.00,299.90,"12,937.50"
2024-03-03,73,H8020,8.55,8.54,9.04,8.40,"4,500","38,483",19,8.55(0.01) ,8.54,8.55,10.10,8.40,85.50
2024-03-03,74,HATHY,843.00,830.50,861.00,830.30,"37,478","31,630,778.5",468,843.00(-0.5) ,843.50,843.98,"1,123.00",279.50,"21,698.82"
2024-03-03,75,HBL,186.80,185.00,187.50,184.00,"50,166","9,336,772.5",165,186.80(-0.2) ,187.00,186.12,270.20,184.00,"40,454.56"
2024-03-03,76,HBLD86,995.50,970.30,995.50,970.30,110,"108,804.5",4,995.50(19.5) ,976.00,989.13,"1,000.00",938.00,-
2024-03-03,77,HDHPC,136.50,137.00,138.10,135.00,"84,066","11,476,605",325,136.50(1.4) ,135.10,136.52,233.40,116.00,"3,822.00"
2024-03-03,78,HDL,"1,469.00","1,475.00","1,492.00","1,465.00","26,447","38,995,458.4",604,"1,469.00(-21) ","1,490.00","1,474.48","2,510.00","1,441.00","39,259.37"
2024-03-03,79,HEI,547.90,548.00,555.50,537.10,"9,843","5,321,762.5",58,547.90(-0.1) ,548.00,540.66,705.00,400.60,"13,698.36"
2024-03-03,80,HEIP,340.80,329.10,340.80,323.10,420,"138,269",4,340.80(5.6) ,335.20,329.21,486.90,245.50,911.65
2024-03-03,81,HHL,328.90,340.60,340.60,318.00,"12,783","4,146,116.8",166,328.90(-5.1) ,334.00,324.35,387.00,170.30,"3,601.45"
2024-03-03,82,HIDCL,168.90,168.00,170.30,165.20,"35,112","5,882,176.6",276,168.90(1) ,167.90,167.53,212.00,154.00,"38,468.33"
2024-03-03,83,HIDCLP,100.40,100.70,100.70,100.00,"27,854","2,794,015.4",37,100.40(-0.2) ,100.60,100.31,118.00,96.60,10.04
2024-03-03,84,HLBSL,559.10,563.90,563.90,545.10,"2,482","1,375,604.6",43,559.10(6.1) ,553.00,554.23,846.00,519.10,"1,788.10"
2024-03-03,85,HLI,377.00,375.10,382.00,370.00,"63,510","23,753,809.1",540,377.00(1) ,376.00,374.02,574.00,340.00,"30,236.85"
2024-03-03,86,HPPL,264.50,267.00,272.30,258.10,"15,284","4,022,014.5",108,264.50(-2.5) ,267.00,263.15,322.00,199.00,"2,818.03"
2024-03-03,87,HRL,595.60,605.40,613.00,595.20,"138,436","83,016,772.5","2,817",595.60(-9.8) ,605.40,599.68,731.00,309.20,"61,942.40"
2024-03-03,88,HURJA,281.60,278.50,289.00,278.50,"21,365","6,063,146.3",112,281.60(-2.3) ,283.90,283.79,379.20,205.00,"2,787.84"
2024-03-03,89,ICFC,464.00,480.00,480.00,462.00,"23,620","11,024,983.9",193,464.00(-7.6) ,471.60,466.76,552.00,391.00,"5,491.31"
2024-03-03,90,IGI,518.70,515.00,530.00,507.00,"68,883","35,345,692.9",259,518.70(-6.3) ,525.00,513.13,615.00,366.20,"15,713.16"
2024-03-03,91,IHL,335.00,335.00,340.00,323.10,"20,475","6,810,113",187,335.00(6) ,329.00,332.61,395.00,200.20,"2,010.00"
2024-03-03,92,ILBS,661.50,675.00,675.00,661.50,"1,543","1,028,614.9",23,661.50(-13.5) ,675.00,666.63,827.00,537.00,"3,290.41"
2024-03-03,93,ILI,505.50,512.00,513.10,505.00,"30,789","15,605,932.8",650,505.50(-7) ,512.50,506.87,640.60,444.00,"20,220.00"
2024-03-03,94,JALPA,999.90,"1,000.00","1,020.00",980.00,"1,119","1,114,139.6",37,999.90(-20.1) ,"1,020.00",995.66,"2,499.90",920.00,"1,827.82"
2024-03-03,95,JBBD87,910.00,910.00,910.00,910.00,25,"22,750",1,910.00(0) ,910.00,910.00,"1,000.00",805.00,-
2024-03-03,96,JBBL,283.00,280.70,284.90,279.00,"27,470","7,710,316.4",160,283.00(-1) ,284.00,280.68,357.00,249.10,"12,440.07"
2024-03-03,97,JBLB,"1,215.00","1,230.00","1,230.00","1,209.00","1,855","2,261,605",87,"1,215.00(-15) ","1,230.00","1,219.19","2,031.00","1,205.00","16,372.36"
2024-03-03,98,JFL,351.00,350.00,355.00,350.00,"4,219","1,485,780.2",40,351.00(-3) ,354.00,352.16,441.00,316.70,"2,423.56"
2024-03-03,99,JOSHI,349.50,344.00,356.40,321.00,"147,086","49,930,080.1",804,349.50(-1.4) ,350.90,339.46,412.00,182.10,"1,298.04"
2024-03-03,100,JSLBB,858.00,869.90,869.90,839.00,139,"118,153.8",9,858.00(2) ,856.00,850.03,"1,290.00",785.00,"1,459.39"
2024-03-03,101,KBL,140.00,143.40,143.40,138.30,"61,907","8,621,763.1",297,140.00(-0.6) ,140.60,139.27,195.80,138.30,"36,716.21"
2024-03-03,102,KBSH,933.60,949.60,949.60,915.00,465,"432,043",17,933.60(2.6) ,931.00,929.12,"1,210.00",479.00,"1,137.75"
2024-03-03,103,KDBY,8.47,8.43,8.47,8.43,"3,100","26,197",19,8.47(-0.08) ,8.55,8.45,10.07,7.24,33.88
2024-03-03,104,KDL,757.60,778.10,780.00,757.60,"5,511","4,244,024",99,757.60(-35.4) ,793.00,770.10,"1,102.00",134.40,"4,545.60"
2024-03-03,105,KEF,7.85,7.75,8.00,7.65,"5,400","42,441.5",19,7.85(-0.05) ,7.90,7.86,10.35,6.91,785.00
2024-03-03,106,KKHC,233.00,236.00,241.00,232.00,"7,602","1,788,972",70,233.00(-7) ,240.00,235.33,280.50,158.00,"1,085.11"
2024-03-03,107,KLBSL,775.00,785.00,785.00,775.00,152,"118,680",6,775.00(-12) ,787.00,780.79,"1,054.10",539.00,"3,908.84"
2024-03-03,108,KMCDB,642.00,645.00,645.00,622.60,"2,958","1,854,067.8",47,642.00(6) ,636.00,626.80,815.00,526.00,"2,390.31"
2024-03-03,109,KPCL,410.00,392.00,410.00,392.00,"2,394","952,261.2",45,410.00(10) ,400.00,397.77,476.00,272.40,"3,578.68"
2024-03-03,110,KRBL,350.10,359.00,364.90,348.00,"7,874","2,781,659.3",76,350.10(-4.7) ,354.80,353.27,418.00,241.10,"1,760.41"
2024-03-03,111,KSBBL,331.60,335.00,336.00,330.00,"16,678","5,558,019.1",94,331.60(-3.4) ,335.00,333.25,382.00,275.00,"10,880.34"
2024-03-03,112,KSBBLD87,910.00,960.40,960.40,886.20,425,"385,710",13,910.00(-70) ,980.00,907.55,"1,000.00",886.20,-
2024-03-03,113,LBBL,371.00,368.00,378.60,365.00,"10,123","3,736,829.3",76,371.00(-1.1) ,372.10,369.14,454.00,305.00,"13,052.28"
2024-03-03,114,LEC,179.00,182.00,188.00,178.00,"66,694","12,083,691.8",270,179.00(-2) ,181.00,181.18,299.80,138.00,"2,685.00"
2024-03-03,115,LEMF,9.44,9.26,9.44,9.26,"9,439","87,658.03",7,9.44(0.04) ,9.40,9.29,10.00,7.87,"1,180.00"
2024-03-03,116,LICN,"1,300.00","1,303.00","1,305.00","1,291.00","3,264","4,234,446.3",58,"1,300.00(-15) ","1,315.00","1,297.32","1,800.00","1,238.00","34,491.60"
2024-03-03,117,LLBS,734.00,737.00,737.00,730.00,611,"449,271.5",10,734.00(-1) ,735.00,735.31,932.00,580.00,"3,241.80"
2024-03-03,118,LSL,159.00,157.00,160.00,157.00,"47,890","7,593,182.8",108,159.00(0.9) ,158.10,158.55,208.00,157.00,"36,867.58"
2024-03-03,119,LUK,8.16,7.80,8.16,7.80,"4,910","39,078",8,8.16(0.21) ,7.95,7.96,9.61,7.49,532.54
2024-03-03,120,LVF2,7.82,7.67,7.82,7.67,"1,100","8,476",10,7.82(0.01) ,7.81,7.71,10.00,7.09,625.60
2024-03-03,121,MAKAR,370.00,378.00,378.00,362.70,"12,450","4,579,992.3",122,370.00(-1) ,371.00,367.87,454.00,213.10,"2,812.00"
2024-03-03,122,MANDU,654.00,657.10,661.00,648.60,"3,505","2,290,663.5",97,654.00(-16) ,670.00,653.54,805.80,373.20,"8,918.19"
2024-03-03,123,MBJC,302.80,303.00,306.00,299.80,"17,344","5,225,942.9",313,302.80(-1.7) ,304.50,301.31,376.30,246.00,"18,168.00"
2024-03-03,124,MBL,175.50,178.00,179.30,174.60,"24,988","4,392,616.2",140,175.50(-1.3) ,176.80,175.79,283.00,174.60,"20,395.48"
2024-03-03,125,MBLD87,902.00,902.00,902.00,902.00,25,"22,550",1,902.00(-8) ,910.00,902.00,"1,000.00",900.00,-
2024-03-03,126,MCHL,316.10,312.80,326.00,312.80,"5,735","1,828,137",97,316.10(-3) ,319.10,318.77,389.00,165.20,"1,715.11"
2024-03-03,127,MDB,388.00,381.30,389.00,375.00,"2,976","1,135,307.4",51,388.00(-1) ,389.00,381.49,449.80,350.30,"4,312.34"
2024-03-03,128,MEHL,284.00,275.10,287.00,275.10,"8,495","2,399,940",200,284.00(4) ,280.00,282.51,338.00,175.00,"2,272.00"
2024-03-03,129,MEL,209.00,212.10,212.10,203.00,"35,702","7,416,902.6",429,209.00(1) ,208.00,207.74,275.40,149.00,"6,061.00"
2024-03-03,130,MEN,581.70,580.20,588.00,577.00,"29,805","17,339,166",181,581.70(-6.3) ,588.00,581.75,"1,092.00",429.90,"11,448.01"
2024-03-03,131,MERO,517.90,512.00,528.00,512.00,"3,799","1,954,873.1",37,517.90(-4.2) ,522.10,514.58,728.00,463.30,"6,836.28"
2024-03-03,132,MFIL,486.00,496.00,500.00,481.00,"19,001","9,349,100.9",153,486.00(-13) ,499.00,492.03,587.00,410.00,"6,568.55"
2024-03-03,133,MFLD85,930.20,930.00,930.20,926.30,200,"185,800.5",4,930.20(0) ,930.20,929.00,"1,015.00",811.10,-
2024-03-03,134,MHCL,490.00,494.90,509.00,479.40,"91,190","45,031,880.6",378,490.00(-15) ,505.00,493.82,637.00,141.00,"3,932.25"
2024-03-03,135,MHL,365.00,375.00,375.00,361.50,"6,401","2,366,078.5",77,365.00(-4) ,369.00,369.64,478.00,242.10,"2,248.29"
2024-03-03,136,MHNL,237.60,233.30,253.50,233.00,"18,735","4,426,365",78,237.60(-0.4) ,238.00,236.26,315.00,169.00,"2,970.00"
2024-03-03,137,MKCL,937.00,920.00,957.00,911.00,"9,661","8,953,988.5",284,937.00(3) ,934.00,926.82,"1,319.50",178.80,"6,559.00"
2024-03-03,138,MKHC,278.90,283.00,288.00,271.90,"6,212","1,717,583.7",133,278.90(-2.1) ,281.00,276.49,367.50,174.40,"2,789.00"
2024-03-03,139,MKHL,356.00,359.00,361.00,342.00,"9,725","3,421,423",131,356.00(2) ,354.00,351.82,420.90,224.00,"1,396.08"
2024-03-03,140,MKJC,485.00,478.10,487.00,469.00,"1,800","858,699",47,485.00(-2.8) ,487.80,477.06,592.00,293.20,"1,785.49"
2024-03-03,141,MKLB,742.00,742.90,810.00,700.00,"7,712","5,588,572.8",84,742.00(-16) ,758.00,724.66,847.00,526.20,"1,101.71"
2024-03-03,142,MLBBL,785.00,772.00,787.00,747.00,314,"240,396",13,785.00(0) ,785.00,765.59,"1,090.00",657.00,"1,538.62"
2024-03-03,143,MLBL,314.90,311.00,334.90,308.00,"11,740","3,682,695.9",80,314.90(-0.3) ,315.20,313.69,379.00,281.00,"13,135.48"
2024-03-03,144,MLBS,689.00,680.00,692.00,670.00,540,"368,316",16,689.00(9) ,680.00,682.07,931.70,570.10,753.59
2024-03-03,145,MLBSL,"1,556.00","1,585.00","1,585.00","1,546.00",494,"767,874",23,"1,556.00(-4) ","1,560.00","1,554.40","2,268.00","1,535.00","3,385.27"
2024-03-03,146,MMF1,7.42,7.09,7.48,7.09,"12,770","92,631.4",31,7.42(0.19) ,7.23,7.25,8.29,6.65,927.50
2024-03-03,147,MMFDB,505.70,510.50,516.00,500.10,"8,679","4,406,286.4",73,505.70(-13.3) ,519.00,507.70,800.00,481.30,"3,366.77"
2024-03-03,148,MMKJL,398.00,411.60,425.00,391.00,"13,813","5,612,996",149,398.00(-22) ,420.00,406.36,478.00,225.00,"3,980.00"
2024-03-03,149,MNBBL,344.00,343.60,347.00,343.60,"13,586","4,692,394.3",135,344.00(-1.1) ,345.10,345.38,446.00,343.60,"24,241.47"
2024-03-03,150,MPFL,340.80,343.90,345.00,328.00,"12,386","4,145,748.1",81,340.80(3.6) ,337.20,334.71,430.00,261.00,"2,079.56"
2024-03-03,151,MSHL,591.00,596.00,605.00,582.10,"2,940","1,744,261.3",57,591.00(-15) ,606.00,593.29,832.50,294.20,"4,423.04"
2024-03-03,152,MSLB,814.00,826.00,826.00,811.00,685,"559,463.4",14,814.00(-12.2) ,826.20,816.73,979.90,658.60,"2,624.16"
2024-03-03,153,NABBC,405.00,407.00,407.00,400.00,"2,070","830,239",11,405.00(-2) ,407.00,401.08,460.00,342.10,"1,062.99"
2024-03-03,154,NABIL,424.00,429.50,432.00,422.00,"57,099","24,247,315.8",637,424.00(-5.5) ,429.50,424.65,653.00,422.00,"114,721.67"
2024-03-03,155,NADEP,507.90,500.00,510.00,500.00,"1,174","590,490.3",36,507.90(1.8) ,506.10,502.97,693.00,455.00,"2,467.18"
2024-03-03,156,NBF2,8.00,8.05,8.20,7.89,"11,975","95,321.5",16,8.00(0.06) ,7.94,7.96,9.55,7.03,896.00
2024-03-03,157,NBF3,7.21,7.15,7.50,7.15,"15,995","115,753.2",30,7.21(-0.07) ,7.28,7.24,8.04,6.74,901.25
2024-03-03,158,NBL,214.50,218.70,218.70,213.00,"51,267","10,997,625.6",224,214.50(0) ,214.50,214.52,280.00,213.00,"31,518.68"
2024-03-03,159,NBLD82,"1,009.40","1,009.40","1,009.40","1,009.40",25,"25,235",1,"1,009.40(-20.6) ","1,030.00","1,009.40","1,030.00",929.70,-
2024-03-03,160,NBLD87,902.00,902.00,902.00,902.00,25,"22,550",1,902.00(0) ,902.00,902.00,906.00,732.00,-
2024-03-03,161,NESDO,"1,521.00","1,512.00","1,544.00","1,512.00","1,021","1,561,750",32,"1,521.00(-21) ","1,542.00","1,529.63","2,653.00","1,418.00","3,878.55"
2024-03-03,162,NFS,336.00,332.50,344.00,331.00,"34,575","11,620,506.4",222,336.00(-1) ,337.00,336.10,390.00,255.50,"2,818.85"
2024-03-03,163,NGPL,289.90,286.00,296.90,280.00,"114,951","33,143,287.9",462,289.90(-0.1) ,290.00,288.33,365.00,185.80,"5,366.86"
2024-03-03,164,NHDL,417.10,425.00,428.00,417.10,"3,488","1,473,653.4",27,417.10(-10.9) ,428.00,422.49,483.00,303.00,"1,499.23"
2024-03-03,165,NHPC,151.00,152.00,158.00,149.00,"88,617","13,437,297.5",350,151.00(1) ,150.00,151.63,258.00,126.00,"3,724.32"
2024-03-03,166,NIBD84,906.10,907.00,907.00,907.00,25,"22,670.5",2,906.10(0.6) ,905.50,906.82,930.00,776.30,-
2024-03-03,167,NIBLGF,7.98,7.95,7.98,7.95,"3,010","23,948.5",10,7.98(-0.13) ,8.11,7.96,10.64,7.19,"1,053.36"
2024-03-03,168,NIBSF2,7.21,7.10,7.26,7.10,"5,200","37,242",22,7.21(-0.03) ,7.24,7.16,9.49,6.60,"1,081.50"
2024-03-03,169,NICA,407.00,412.00,417.00,406.00,"60,400","24,681,799",466,407.00(-5) ,412.00,408.64,852.00,405.10,"60,714.50"
2024-03-03,170,NICBF,8.23,8.23,8.23,8.23,120,987.6,1,8.23(-0.09) ,8.32,8.23,10.31,7.99,621.37
2024-03-03,171,NICFC,8.50,8.46,8.50,8.46,"5,100","43,242",18,8.50(-0.11) ,8.61,8.48,10.17,7.45,86.70
2024-03-03,172,NICGF,9.20,9.20,9.25,9.20,"8,400","77,355",10,9.20(-0.15) ,9.35,9.21,10.62,8.30,768.38
2024-03-03,173,NICGF2,8.21,7.57,8.22,7.46,"4,625","35,366.5",36,8.21(0.64) ,7.57,7.65,10.00,7.43,743.01
2024-03-03,174,NICL,810.00,802.10,819.00,800.30,"17,209","13,925,459.5",201,810.00(2) ,808.00,809.20,"1,023.00",482.10,"13,318.36"
