Date,SN,Symbol ,Close Price* (Rs) ,Open Price (Rs) ,High Price (Rs) ,Low Price (Rs) ,Total Traded Quantity ,Total Traded Value ,Total Trades ,LTP ,Previous Day Close Price (Rs) ,Average Traded Price (Rs) ,52 Week High (Rs) ,52 Week Low (Rs) ,MarketCapitalization (Rs) (Amt in millions) 
2024-03-05,23,BNL,"20,962.00","23,756.40","23,756.40","20,961.60",366,"7,805,581",36,"20,962.00(-2,328.6) ","23,290.60","21,326.72","23,765.60","2,222.20","40,852.57"
2024-03-05,24,BNT,"14,800.00","16,017.60","16,017.60","14,781.00","1,766","26,929,806.1",112,"14,800.00(-1,544.4) ","16,344.40","15,249.04","17,508.00","10,500.00","17,908.00"
2024-03-05,25,BOKD86,904.00,904.00,904.00,904.00,25,"22,600",1,904.00(0) ,904.00,904.00,906.00,740.10,"1,446.40"
2024-03-05,26,BPCL,311.00,335.00,335.00,309.00,"15,871","4,992,585.7",165,311.00(-18) ,329.00,314.57,365.00,292.10,"10,602.19"
2024-03-05,27,BPW,"1,177.30","1,275.00","1,279.90","1,177.30","1,506","1,846,540",45,"1,177.30(-106.7) ","1,284.00","1,226.12","1,718.00",233.10,353.19
2024-03-05,28,C30MF,8.25,8.21,8.41,8.21,950,"7,886",9,8.25(0.04) ,8.21,8.30,10.00,7.61,619.35
2024-03-05,29,CBBL,816.00,850.00,850.00,815.20,"10,612","8,743,948.1",198,816.00(-25.5) ,841.50,823.97,"1,052.50",727.00,"24,293.72"
2024-03-05,30,CBLD88,"1,005.00","1,003.00","1,005.00","1,003.00",625,"628,075",2,"1,005.00(3) ","1,002.00","1,004.92","1,024.00",824.10,-
2024-03-05,31,CCBD88,"1,005.00","1,005.00","1,005.00","1,005.00",25,"25,125",1,"1,005.00(-17) ","1,022.00","1,005.00","1,022.90",819.10,-
2024-03-05,32,CFCL,327.00,347.00,347.00,327.00,"15,901","5,334,694.1",103,327.00(-20) ,347.00,335.49,423.00,275.50,"3,102.82"
2024-03-05,33,CGH,827.00,877.00,880.00,823.20,"21,372","17,938,746.6",269,827.00(-49.9) ,876.90,839.36,"1,520.00",796.20,"12,686.93"
2024-03-05,34,CHCL,465.00,485.00,490.00,462.10,"33,109","15,583,897.6",234,465.00(-26.6) ,491.60,470.68,594.00,452.10,"37,125.59"
2024-03-05,35,CHDC,955.90,971.30,986.00,950.50,"8,553","8,183,072.6",96,955.90(-34.1) ,990.00,956.75,"1,217.20",681.20,"8,023.92"
2024-03-05,36,CHL,291.20,315.10,315.10,291.20,"34,969","10,338,488.7",131,291.20(-17.8) ,309.00,295.65,343.00,194.10,"1,126.88"
2024-03-05,37,CIT,"2,099.90","2,181.00","2,181.00","2,090.00","13,291","28,182,259.8",303,"2,099.90(-81.1) ","2,181.00","2,120.40","2,704.00","1,850.00","111,583.44"
2024-03-05,38,CITY,585.10,613.00,613.00,585.10,"9,558","5,651,228",144,585.10(-15.9) ,601.00,591.26,782.50,111.10,"9,794.57"
2024-03-05,39,CIZBD86,"1,018.90","1,018.90","1,018.90","1,018.90","1,265","1,288,908.5",3,"1,018.90(19.9) ",999.00,"1,018.90","1,040.00",950.00,-
2024-03-05,40,CKHL,611.90,655.80,655.80,600.00,"21,669","13,229,482.2",249,611.90(-31.1) ,643.00,610.53,686.80,300.00,"2,447.60"
2024-03-05,41,CLI,434.00,450.00,450.00,432.40,"59,212","26,058,535",918,434.00(-11) ,445.00,440.09,567.00,375.00,"17,088.75"
2024-03-05,42,CMF1,8.45,8.51,8.51,8.41,"11,250","94,937.5",5,8.45(0.1) ,8.35,8.44,9.40,6.96,692.90
2024-03-05,43,CMF2,7.69,7.69,7.73,7.69,"11,703","90,116.07",6,7.69(0.11) ,7.58,7.70,10.39,6.81,430.64
2024-03-05,44,CORBL,407.00,433.00,439.70,405.10,"14,736","6,046,717.7",78,407.00(-25.5) ,432.50,410.34,475.00,277.80,"2,136.75"
2024-03-05,45,CYCL,"1,250.00","1,253.50","1,360.00","1,157.20","18,193","22,038,284",353,"1,250.00(-29) ","1,279.00","1,211.36","1,560.00",882.00,"3,330.30"
2024-03-05,46,CZBIL,166.00,173.20,173.20,163.80,"22,234","3,678,472.4",111,166.00(-3.9) ,169.90,165.44,207.80,156.80,"23,573.62"
2024-03-05,47,DDBL,737.00,755.00,755.00,730.00,"3,446","2,552,908.2",66,737.00(-17) ,754.00,740.83,913.00,606.70,"11,431.52"
2024-03-05,48,DHPL,199.10,201.50,210.10,199.00,"33,924","6,910,242.4",196,199.10(1.5) ,197.60,203.70,242.00,134.00,525.62
2024-03-05,49,DLBS,845.00,837.90,845.00,818.00,"2,601","2,167,631.4",58,845.00(2.5) ,842.50,833.38,"1,035.00",579.00,"1,124.69"
2024-03-05,50,DOLTI,365.00,392.30,392.30,365.00,"55,112","20,745,620",326,365.00(-19.7) ,384.70,376.43,450.00,177.40,"1,958.17"
2024-03-05,51,DORDI,468.00,504.00,504.00,456.60,"51,301","24,058,659.6",468,468.00(-33.8) ,501.80,468.97,576.00,191.60,"4,933.94"
2024-03-05,52,EBL,507.80,530.00,530.00,498.00,"24,249","12,287,658.3",213,507.80(-16.2) ,524.00,506.73,633.00,448.00,"59,757.42"
2024-03-05,53,EBLD85,"1,035.00","1,032.50","1,035.00","1,032.50",50,"51,745",2,"1,035.00(2.5) ","1,032.50","1,034.90","1,053.60",976.10,-
2024-03-05,54,EDBL,342.20,354.90,354.90,341.10,"11,723","4,057,002.1",63,342.20(-5.8) ,348.00,346.07,399.70,266.40,"4,276.45"
2024-03-05,55,EHPL,440.00,463.00,463.00,428.00,"3,228","1,411,306.4",68,440.00(-14) ,454.00,437.21,500.00,273.00,"2,728.00"
2024-03-05,56,ENL,765.70,769.80,784.00,746.00,"1,855","1,431,815.7",61,765.70(10.9) ,754.80,771.87,"1,060.00",572.00,"4,254.23"
2024-03-05,57,FMDBL,593.00,616.00,616.00,583.00,"11,805","6,994,474.4",123,593.00(-23) ,616.00,592.50,781.00,497.20,"7,316.59"
2024-03-05,58,FOWAD,"1,006.00","1,059.70","1,059.70","1,006.00","1,739","1,774,791.2",38,"1,006.00(-33) ","1,039.00","1,020.58","1,493.00",974.00,"10,618.97"
2024-03-05,59,GBBD85,903.00,900.00,903.00,900.00,75,"67,650",3,903.00(1.9) ,901.10,902.00,"1,000.00",745.10,-
2024-03-05,60,GBBL,362.60,385.00,385.00,362.00,"33,550","12,303,528.7",241,362.60(-15.4) ,378.00,366.72,432.40,336.00,"20,597.56"
2024-03-05,61,GBIME,186.10,197.00,197.10,186.00,"54,708","10,356,250.9",419,186.10(-9.7) ,195.80,189.30,241.90,176.00,"67,235.64"
2024-03-05,62,GBLBS,530.00,562.40,562.40,530.00,"1,252","674,780.9",31,530.00(-21.4) ,551.40,538.96,673.00,427.00,"5,207.25"
2024-03-05,63,GCIL,526.80,526.00,541.00,506.00,"272,139","143,170,038.4","2,090",526.80(0.8) ,526.00,526.09,614.00,363.10,"24,062.57"
2024-03-05,64,GFCL,437.70,453.90,453.90,429.10,"11,032","4,835,159.9",70,437.70(-7.3) ,445.00,438.28,530.00,375.00,"4,141.15"
2024-03-05,65,GHL,150.50,161.80,161.80,150.00,"261,799","40,341,100.2",919,150.50(-8.2) ,158.70,154.09,286.00,120.00,"2,483.25"
2024-03-05,66,GIBF1,8.66,8.11,8.66,8.11,"2,440","20,276.8",18,8.66(0.63) ,8.03,8.31,9.70,7.20,888.31
2024-03-05,67,GILB,810.90,840.00,840.00,795.00,"2,373","1,927,810.1",63,810.90(-28.1) ,839.00,812.39,"1,110.70",665.10,"5,018.66"
2024-03-05,68,GLBSL,995.00,915.00,995.00,911.00,"1,770","1,664,793.4",44,995.00(79.9) ,915.10,940.56,"1,105.00",589.10,"1,008.93"
2024-03-05,69,GLH,213.20,228.00,231.80,212.00,"50,820","11,000,907.1",251,213.20(-14.8) ,228.00,216.47,319.00,194.60,"3,837.60"
2024-03-05,70,GMFBS,851.00,860.00,889.00,830.10,"1,423","1,195,952.2",22,851.00(-22.7) ,873.70,840.44,922.00,641.00,"1,289.73"
2024-03-05,71,GMFIL,349.00,360.70,360.70,343.00,"7,081","2,503,739.4",41,349.00(-4.7) ,353.70,353.59,427.00,277.00,"3,532.49"
2024-03-05,72,GRDBL,348.00,370.20,370.20,348.00,"8,702","3,066,508",44,348.00(-15) ,363.00,352.39,393.60,235.50,"1,806.12"
2024-03-05,73,GUFL,618.00,625.00,625.00,596.00,"92,213","55,873,534.6",510,618.00(-6) ,624.00,605.92,668.30,454.00,"5,364.20"
2024-03-05,74,GVL,430.00,455.00,457.00,426.40,"18,395","8,080,026.4",213,430.00(-25) ,455.00,439.25,498.00,299.90,"13,437.50"
2024-03-05,75,H8020,8.94,8.38,8.94,8.30,"53,000","457,120",24,8.94(0.39) ,8.55,8.62,10.10,8.30,89.40
2024-03-05,76,HATHY,863.90,900.00,900.00,855.00,"73,112","63,879,486.6",689,863.90(-28.1) ,892.00,873.72,"1,123.00",279.50,"22,236.79"
2024-03-05,77,HBL,190.90,194.30,198.00,189.00,"59,296","11,382,565.5",263,190.90(0.4) ,190.50,191.96,270.20,184.00,"41,342.48"
2024-03-05,78,HDHPC,143.50,150.00,152.90,141.00,"269,931","39,284,995.7",815,143.50(-6.5) ,150.00,145.54,233.40,116.00,"4,018.00"
2024-03-05,79,HDL,"1,520.00","1,600.00","1,629.90","1,515.00","53,566","82,614,702.7","1,115","1,520.00(-79) ","1,599.00","1,542.30","2,510.00","1,441.00","40,622.35"
2024-03-05,80,HEI,549.80,572.00,572.00,549.80,"16,096","8,950,029.8",79,549.80(-19.2) ,569.00,556.04,705.00,400.60,"13,745.87"
2024-03-05,81,HEIP,334.00,347.00,351.00,334.00,451,"153,580",4,334.00(-6.8) ,340.80,340.53,486.90,245.50,893.46
2024-03-05,82,HHL,334.00,357.00,357.00,327.00,"24,342","8,111,687.6",225,334.00(-16) ,350.00,333.24,387.00,170.30,"3,657.30"
2024-03-05,83,HIDCL,174.50,182.60,185.00,174.00,"112,568","20,091,552",520,174.50(-4.6) ,179.10,178.48,212.00,154.00,"39,743.77"
2024-03-05,84,HIDCLP,102.60,104.00,104.00,100.60,"38,758","3,930,910.1",64,102.60(-1.4) ,104.00,101.42,118.00,96.60,10.26
2024-03-05,85,HLBSL,562.00,572.00,572.00,557.00,"1,050","592,496.4",32,562.00(-21) ,583.00,564.28,846.00,519.10,"1,797.38"
2024-03-05,86,HLI,387.30,410.00,410.00,385.00,"73,017","28,707,078.1",617,387.30(-14.7) ,402.00,393.16,574.00,340.00,"31,062.95"
2024-03-05,87,HPPL,271.90,288.00,288.70,269.10,"27,234","7,585,531.1",127,271.90(-16.1) ,288.00,278.53,322.00,199.00,"2,896.87"
2024-03-05,88,HRL,613.50,630.00,633.90,610.00,"206,392","128,174,143.1","3,274",613.50(-8.5) ,622.00,621.02,731.00,309.20,"63,804.00"
2024-03-05,89,HURJA,294.00,310.00,311.00,292.20,"59,755","17,877,742.7",176,294.00(-13) ,307.00,299.18,379.20,205.00,"2,910.60"
2024-03-05,90,ICFC,484.00,511.00,511.00,482.20,"16,990","8,317,522.4",174,484.00(-17) ,501.00,489.55,552.00,391.00,"5,728.00"
2024-03-05,91,IGI,533.90,559.00,559.00,520.00,"78,926","42,008,667.5",311,533.90(-25.1) ,559.00,532.25,615.00,366.20,"16,173.62"
2024-03-05,92,IHL,347.80,354.80,361.00,342.10,"27,057","9,470,717.5",213,347.80(-14.2) ,362.00,350.03,395.00,200.20,"2,086.80"
2024-03-05,93,ILBS,670.00,688.10,688.10,670.00,"4,781","3,248,790.1",51,670.00(-4.7) ,674.70,679.52,827.00,537.00,"3,332.69"
2024-03-05,94,ILI,520.00,545.00,545.00,519.00,"49,088","25,948,080.6",783,520.00(-19) ,539.00,528.60,640.60,444.00,"20,800.00"
2024-03-05,95,JALPA,"1,023.00","1,021.00","1,035.00","1,000.60",870,"886,414.1",41,"1,023.00(22) ","1,001.00","1,018.87","2,499.90",920.00,"1,870.04"
2024-03-05,96,JBBD87,910.00,910.00,910.00,910.00,30,"27,300",1,910.00(0) ,910.00,910.00,"1,000.00",805.00,-
2024-03-05,97,JBBL,291.00,305.00,305.00,290.70,"40,959","12,116,053.9",218,291.00(-13.9) ,304.90,295.81,357.00,249.10,"12,791.74"
2024-03-05,98,JBLB,"1,245.00","1,264.00","1,285.00","1,235.00","3,799","4,744,748.2",129,"1,245.00(5.7) ","1,239.30","1,248.95","2,031.00","1,205.00","16,776.61"
2024-03-05,99,JFL,370.20,372.40,379.80,360.10,"9,898","3,646,510.2",85,370.20(5.1) ,365.10,368.41,441.00,316.70,"2,556.13"
2024-03-05,100,JOSHI,346.00,388.00,388.00,346.00,"369,561","131,930,797.2","1,481",346.00(-38.4) ,384.40,356.99,412.00,182.10,"1,285.04"
2024-03-05,101,JSLBB,846.00,875.00,887.90,843.40,531,"456,952",23,846.00(-29.1) ,875.10,860.55,"1,290.00",785.00,"1,438.98"
2024-03-05,102,KBL,142.80,150.00,150.90,141.20,"108,552","15,669,373.9",488,142.80(-7.2) ,150.00,144.35,195.80,138.30,"37,450.53"
2024-03-05,103,KBSH,950.00,972.00,994.00,950.00,795,"761,933.5",28,950.00(-21.2) ,971.20,958.41,"1,210.00",479.00,"1,157.74"
2024-03-05,104,KDBY,8.41,8.31,8.65,8.15,"11,510","97,111.1",48,8.41(-0.06) ,8.47,8.44,10.07,7.24,33.64
2024-03-05,105,KDL,783.00,804.70,804.70,775.00,"6,868","5,402,351.5",99,783.00(-6) ,789.00,786.60,"1,102.00",134.40,"4,698.00"
2024-03-05,106,KEF,7.99,7.86,8.10,7.86,"1,900","15,137",14,7.99(0.14) ,7.85,7.97,10.35,6.91,799.00
2024-03-05,107,KKHC,243.00,252.00,252.00,234.00,"26,804","6,537,777.6",161,243.00(-4.1) ,247.10,243.91,280.50,158.00,"1,131.69"
2024-03-05,108,KLBSL,795.00,790.50,795.00,775.00,581,"458,039",13,795.00(20) ,775.00,788.36,"1,054.10",539.00,"4,009.71"
2024-03-05,109,KMCDB,659.50,667.80,667.80,628.00,"2,339","1,523,768.1",34,659.50(4.7) ,654.80,651.46,815.00,526.00,"2,455.46"
2024-03-05,110,KPCL,410.00,426.50,426.50,402.00,"5,556","2,284,092.9",62,410.00(-8.2) ,418.20,411.10,476.00,272.40,"3,578.68"
2024-03-05,111,KRBL,360.00,378.40,378.40,352.80,"15,805","5,742,962.9",88,360.00(-11) ,371.00,363.36,418.00,241.10,"1,810.19"
2024-03-05,112,KSBBL,345.00,357.50,357.50,343.00,"55,508","19,363,834.6",254,345.00(-19.7) ,364.70,348.85,382.00,275.00,"11,320.02"
2024-03-05,113,KSBBLD87,906.00,892.00,906.00,880.00,595,"535,007",18,906.00(-4) ,910.00,899.17,"1,000.00",880.00,-
2024-03-05,114,LBBL,380.00,395.00,398.00,375.20,"28,877","11,035,957.5",128,380.00(-13.2) ,393.20,382.17,454.00,305.00,"13,368.91"
2024-03-05,115,LBLD88,887.90,887.90,887.90,887.90,25,"22,197.5",1,887.90(-18.1) ,906.00,887.90,906.00,735.40,-
2024-03-05,116,LEC,191.00,193.50,202.00,186.00,"127,803","24,812,509.1",523,191.00(1.2) ,189.80,194.15,299.80,138.00,"2,865.00"
2024-03-05,117,LEMF,9.45,9.30,9.60,9.30,"8,282","77,738.2",7,9.45(0.01) ,9.44,9.39,10.00,7.87,"1,181.25"
2024-03-05,118,LICN,"1,340.00","1,379.50","1,380.00","1,323.00","2,332","3,139,291",28,"1,340.00(-12.5) ","1,352.50","1,346.18","1,800.00","1,238.00","35,552.88"
2024-03-05,119,LLBS,749.00,720.10,778.00,720.10,"1,286","954,883.6",19,749.00(15) ,734.00,742.52,932.00,580.00,"3,308.05"
2024-03-05,120,LSL,162.90,166.10,168.00,160.10,"51,273","8,337,994",177,162.90(-6.1) ,169.00,162.62,208.00,157.00,"37,771.87"
2024-03-05,121,LUK,8.30,8.16,8.32,8.01,"4,100","33,695",8,8.30(0.14) ,8.16,8.22,9.61,7.49,541.68
2024-03-05,122,LVF2,8.00,7.70,8.00,7.70,"3,400","26,705",9,8.00(0.18) ,7.82,7.85,10.00,7.09,640.00
2024-03-05,123,MAKAR,378.00,393.00,393.00,375.60,"14,331","5,477,903.6",137,378.00(-13.6) ,391.60,382.24,454.00,213.10,"2,872.80"
2024-03-05,124,MANDU,667.00,706.80,706.80,663.00,"5,519","3,717,937.9",131,667.00(-26) ,693.00,673.66,805.80,373.20,"9,095.46"
2024-03-05,125,MBJC,307.00,326.00,326.00,307.00,"35,657","11,181,660.2",415,307.00(-19) ,326.00,313.59,376.30,246.00,"18,420.00"
2024-03-05,126,MBL,179.50,187.00,187.00,177.70,"26,682","4,815,935.7",133,179.50(-6.6) ,186.10,180.49,283.00,174.60,"20,860.34"
2024-03-05,127,MBLD87,902.00,902.00,902.00,902.00,50,"45,100",2,902.00(0) ,902.00,902.00,"1,000.00",900.00,-
2024-03-05,128,MCHL,330.00,350.00,350.00,325.00,"24,197","8,001,912",157,330.00(-17.7) ,347.70,330.70,389.00,165.20,"1,790.52"
2024-03-05,129,MDB,399.70,403.60,407.90,390.00,"15,145","6,060,804.3",86,399.70(4) ,395.70,400.19,449.80,350.30,"4,442.37"
2024-03-05,130,MEHL,294.70,315.00,315.00,286.00,"41,234","12,325,045.7",406,294.70(-17.3) ,312.00,298.90,338.00,175.00,"2,357.60"
2024-03-05,131,MEL,215.40,232.50,232.50,214.00,"89,514","19,676,022.5",707,215.40(-12.6) ,228.00,219.81,275.40,149.00,"6,246.60"
2024-03-05,132,MEN,613.00,640.00,640.00,610.00,"62,997","39,039,277.6",449,613.00(-22) ,635.00,619.70,"1,092.00",429.90,"12,064.01"
2024-03-05,133,MERO,530.00,540.80,542.00,530.00,"3,523","1,883,979",51,530.00(-8.5) ,538.50,534.77,728.00,463.30,"6,996.00"
2024-03-05,134,MFIL,497.50,517.90,517.90,493.00,"15,379","7,695,122.8",133,497.50(-10.5) ,508.00,500.37,587.00,410.00,"6,723.98"
2024-03-05,135,MHCL,546.00,528.00,546.00,475.20,"192,031","93,515,265.8","1,028",546.00(18) ,528.00,486.98,637.00,141.00,"4,381.65"
2024-03-05,136,MHL,382.10,394.90,410.00,373.00,"11,896","4,608,121.5",149,382.10(-5.1) ,387.20,387.37,478.00,242.10,"2,353.62"
2024-03-05,137,MHNL,244.70,253.40,255.00,242.00,"39,251","9,702,520.1",126,244.70(-8.7) ,253.40,247.19,315.00,169.00,"3,058.75"
2024-03-05,138,MKCL,943.90,999.00,999.90,935.00,"14,687","14,161,746.8",257,943.90(-45.1) ,989.00,964.24,"1,319.50",178.80,"6,607.30"
2024-03-05,139,MKHC,281.20,301.90,301.90,281.20,"26,012","7,527,546.3",207,281.20(-14.8) ,296.00,289.39,367.50,174.40,"2,812.00"
2024-03-05,140,MKHL,368.00,384.00,384.00,358.70,"18,369","6,752,368.9",187,368.00(-9.4) ,377.40,367.60,420.90,224.00,"1,443.14"
2024-03-05,141,MKJC,490.00,512.10,512.10,482.30,"4,975","2,427,174.5",54,490.00(-12.1) ,502.10,487.87,592.00,293.20,"1,803.90"
2024-03-05,142,MKLB,736.00,802.00,802.00,721.80,"4,828","3,535,237.1",86,736.00(-66) ,802.00,732.24,847.00,526.20,"1,092.80"
2024-03-05,143,MLBBL,785.00,784.00,799.00,768.40,156,"121,898.3",12,785.00(-15) ,800.00,781.40,"1,090.00",657.00,"1,538.62"
2024-03-05,144,MLBL,319.00,335.00,339.00,318.70,"30,931","9,991,841.5",129,319.00(-14.5) ,333.50,323.04,379.00,281.00,"13,306.51"
2024-03-05,145,MLBS,713.90,716.00,716.00,676.00,380,"264,889",16,713.90(11.2) ,702.70,697.08,931.70,570.10,780.83
2024-03-05,146,MLBSL,"1,619.90","1,587.10","1,640.00","1,587.10","1,741","2,821,845.9",68,"1,619.90(63.9) ","1,556.00","1,620.82","2,268.00","1,535.00","3,524.29"
2024-03-05,147,MMF1,7.20,7.30,7.40,7.20,"5,625","40,725",20,7.20(-0.22) ,7.42,7.24,8.29,6.65,900.00
2024-03-05,148,MMFDB,522.00,535.00,535.50,515.30,"4,372","2,286,734.8",51,522.00(-3) ,525.00,523.04,800.00,481.30,"3,475.29"
2024-03-05,149,MMKJL,416.90,445.70,445.70,411.30,"31,612","13,211,965.3",225,416.90(-20.1) ,437.00,417.94,478.00,225.00,"4,169.00"
2024-03-05,150,MNBBL,351.80,364.90,364.90,348.00,"29,538","10,409,870.1",206,351.80(-6) ,357.80,352.42,446.00,343.60,"24,791.13"
2024-03-05,151,MPFL,349.90,363.00,363.00,344.10,"42,616","15,132,462",184,349.90(-10.1) ,360.00,355.09,430.00,261.00,"2,135.09"
2024-03-05,152,MSHL,596.00,639.50,639.50,579.30,"5,876","3,585,030.5",111,596.00(-31) ,627.00,610.11,832.50,294.20,"4,460.46"
2024-03-05,153,MSLB,814.00,830.00,846.80,790.00,"6,890","5,553,217.4",29,814.00(0) ,814.00,805.98,979.90,658.60,"2,624.16"
2024-03-05,154,NABBC,398.00,421.20,421.20,398.00,"6,913","2,787,752.4",62,398.00(-31.7) ,429.70,403.26,460.00,342.10,"1,044.62"
2024-03-05,155,NABIL,446.00,459.00,459.00,435.00,"85,486","38,275,055.4",963,446.00(-12.3) ,458.30,447.73,653.00,422.00,"120,674.21"
2024-03-05,156,NADEP,518.00,528.30,528.30,507.70,"1,366","708,522.6",41,518.00(0) ,518.00,518.68,693.00,455.00,"2,516.24"
2024-03-05,157,NBF2,8.00,8.12,8.12,7.91,"11,000","88,247",9,8.00(0) ,8.00,8.02,9.55,7.03,896.00
2024-03-05,158,NBF3,7.17,7.21,7.35,7.10,"38,900","283,458.7",33,7.17(-0.04) ,7.21,7.29,8.04,6.74,896.25
2024-03-05,159,NBL,222.00,234.60,234.60,220.00,"46,467","10,373,385.7",246,222.00(-8) ,230.00,223.24,280.00,213.00,"32,620.73"
2024-03-05,160,NBLD85,903.00,920.00,920.00,900.00,100,"90,575",3,903.00(1) ,902.00,905.75,920.00,740.50,-
2024-03-05,161,NBLD87,902.10,902.00,902.10,902.00,147,"132,601.5",4,902.10(0.1) ,902.00,902.05,906.00,732.00,-
2024-03-05,162,NCCD86,917.20,917.20,917.20,917.20,25,"22,930",1,917.20(10.2) ,907.00,917.20,"1,084.00",823.20,-
2024-03-05,163,NESDO,"1,540.00","1,557.00","1,590.00","1,540.00",911,"1,419,644.1",53,"1,540.00(-11) ","1,551.00","1,558.34","2,600.00","1,418.00","3,927.00"
2024-03-05,164,NFS,343.00,363.50,363.50,338.00,"57,544","20,136,371",276,343.00(-13.4) ,356.40,349.93,390.00,255.50,"2,877.58"
2024-03-05,165,NGPL,305.00,320.00,322.00,300.00,"281,845","87,342,624.9",869,305.00(-13) ,318.00,309.90,365.00,185.80,"5,646.40"
2024-03-05,166,NHDL,434.80,433.00,437.90,426.10,"10,428","4,508,187",60,434.80(0.9) ,433.90,432.32,483.00,303.00,"1,562.85"
2024-03-05,167,NHPC,162.00,169.00,169.30,157.00,"200,814","33,075,201.6",729,162.00(-4) ,166.00,164.71,258.00,126.00,"3,995.63"
2024-03-05,168,NIBD2082,"1,020.00","1,020.00","1,020.00","1,020.00",60,"61,200",1,"1,020.00(-12) ","1,032.00","1,020.00","1,055.00",890.10,-
2024-03-05,169,NIBD84,906.10,906.10,906.10,906.10,25,"22,652.5",1,906.10(0) ,906.10,906.10,930.00,776.30,-
2024-03-05,170,NIBLGF,8.05,7.95,8.05,7.92,"13,885","111,598.25",17,8.05(0.07) ,7.98,8.04,10.64,7.19,"1,062.60"
2024-03-05,171,NIBSF2,7.34,7.21,7.35,7.21,"34,780","254,281",20,7.34(0.18) ,7.16,7.31,9.49,6.60,"1,101.00"
2024-03-05,172,NICA,416.90,435.00,439.00,414.00,"107,535","45,093,107.6",673,416.90(-18.1) ,435.00,419.33,852.00,405.10,"62,191.34"
