Date,SN,Symbol ,Close Price* (Rs) ,Open Price (Rs) ,High Price (Rs) ,Low Price (Rs) ,Total Traded Quantity ,Total Traded Value ,Total Trades ,LTP ,Previous Day Close Price (Rs) ,Average Traded Price (Rs) ,52 Week High (Rs) ,52 Week Low (Rs) ,MarketCapitalization (Rs) (Amt in millions) 
2024-03-26,50,EDBL,358.00,352.00,380.00,352.00,"5,405","1,942,440.8",30,358.00(-0.5) ,358.50,359.37,399.70,266.40,"4,473.91"
2024-03-26,51,EHPL,442.00,440.00,445.00,425.40,"3,392","1,495,661.2",96,442.00(8) ,434.00,440.93,500.00,273.00,"2,740.40"
2024-03-26,52,ENL,772.00,761.00,780.00,761.00,"1,056","815,975.1",39,772.00(2) ,770.00,772.70,"1,060.00",572.00,"4,289.23"
2024-03-26,53,FMDBL,614.00,626.00,626.00,613.00,"10,558","6,499,649.4",117,614.00(0) ,614.00,615.61,781.00,497.20,"7,575.70"
2024-03-26,54,FOWAD,"1,096.00","1,081.30","1,120.00","1,081.30","3,299","3,646,074.7",43,"1,096.00(-4) ","1,100.00","1,105.20","1,493.00",974.00,"11,568.98"
2024-03-26,55,FOWADP,300.00,250.00,250.00,250.00,"4,300","1,290,000",2,300.00(50) ,250.00,300.00,"1,199.00",250.00,450.07
2024-03-26,56,GBBD85,918.00,917.20,918.00,917.00,125,"114,662.5",5,918.00(-16.3) ,934.30,917.30,"1,000.00",768.10,-
2024-03-26,57,GBBL,375.00,366.00,402.40,366.00,"40,837","15,289,280.5",216,375.00(7.9) ,367.10,374.39,432.40,336.00,"21,301.94"
2024-03-26,58,GBILD86/87,903.00,903.00,903.00,903.00,25,"22,575",1,903.00(-0.5) ,903.50,903.00,917.50,743.90,-
2024-03-26,59,GBIME,184.80,184.00,185.00,181.10,"32,463","5,951,354.7",250,184.80(0.5) ,184.30,183.32,241.90,176.00,"66,765.97"
2024-03-26,60,GBLBS,623.70,624.00,632.00,620.00,"8,318","5,210,556.5",92,623.70(0.7) ,623.00,626.41,673.00,427.00,"6,127.85"
2024-03-26,61,GCIL,519.00,509.00,521.00,509.00,"66,618","34,337,830.2",985,519.00(10.8) ,508.20,515.44,614.00,363.10,"23,706.29"
2024-03-26,62,GFCL,468.00,474.00,474.00,464.00,"8,327","3,910,478.8",63,468.00(-4) ,472.00,469.61,530.00,375.00,"4,427.82"
2024-03-26,63,GHL,156.00,153.90,157.60,152.20,"85,693","13,293,817.8",344,156.00(4.1) ,151.90,155.13,286.00,120.00,"2,574.00"
2024-03-26,64,GIBF1,8.24,8.20,8.37,8.20,"4,130","33,981.3",14,8.24(-0.1) ,8.34,8.22,9.70,7.20,845.23
2024-03-26,65,GILB,931.00,915.80,946.70,906.70,"7,113","6,613,767.4",125,931.00(22.1) ,908.90,929.81,"1,110.70",676.00,"5,761.96"
2024-03-26,66,GLBSL,"1,318.00","1,351.50","1,378.50","1,316.00","2,306","3,102,999",55,"1,318.00(-7) ","1,325.00","1,345.61","1,536.00",589.10,"1,336.45"
2024-03-26,67,GLH,219.00,222.00,224.50,217.00,"23,323","5,150,709.1",174,219.00(0) ,219.00,220.84,318.00,194.60,"3,942.00"
2024-03-26,68,GMFBS,"1,048.00","1,055.00","1,087.50","1,029.10","5,199","5,474,485.3",67,"1,048.00(-0.3) ","1,048.30","1,052.98","1,100.00",641.00,"1,588.29"
2024-03-26,69,GMFIL,364.00,365.90,365.90,354.30,"1,797","649,370.5",19,364.00(4) ,360.00,361.36,427.00,277.00,"3,684.32"
2024-03-26,70,GRDBL,368.50,368.40,378.00,366.00,"13,759","5,143,565.7",83,368.50(4.4) ,364.10,373.83,402.00,235.50,"1,985.19"
2024-03-26,71,GUFL,878.00,854.60,878.00,838.10,"93,160","80,782,933.6",656,878.00(6) ,872.00,867.14,946.00,454.00,"7,620.98"
2024-03-26,72,GVL,425.10,413.00,431.90,413.00,"3,605","1,532,759",156,425.10(5.1) ,420.00,425.17,498.00,299.90,"13,284.38"
2024-03-26,73,H8020,8.96,8.70,8.96,8.60,"2,300","20,083",15,8.96(0.22) ,8.74,8.73,10.10,8.30,89.60
2024-03-26,74,HATHY,884.90,888.00,897.50,872.00,"37,405","33,174,076",457,884.90(4.9) ,880.00,886.88,"1,123.00",279.50,"22,777.33"
2024-03-26,75,HBL,191.80,191.00,192.00,190.00,"12,495","2,383,845.5",107,191.80(0.8) ,191.00,190.78,243.10,184.00,"41,537.39"
2024-03-26,76,HBLD83,"1,005.00","1,005.00","1,005.00","1,005.00",50,"50,250",1,"1,005.00(-20) ","1,025.00","1,005.00","1,083.00",971.00,-
2024-03-26,77,HBLD86,"1,005.00","1,005.00","1,005.00","1,005.00",25,"25,125",1,"1,005.00(-6) ","1,011.00","1,005.00","1,017.90",938.00,-
2024-03-26,78,HDHPC,138.50,138.00,139.90,136.80,"60,276","8,351,320.5",263,138.50(0.8) ,137.70,138.55,229.40,116.00,"3,878.00"
2024-03-26,79,HDL,"1,528.00","1,540.00","1,549.10","1,520.00","12,718","19,413,290.6",360,"1,528.00(1) ","1,527.00","1,526.44","2,510.00","1,441.00","40,836.16"
2024-03-26,80,HEI,587.00,583.10,590.00,583.10,"7,715","4,512,834.9",73,587.00(-1.8) ,588.80,584.94,705.00,404.90,"14,675.92"
2024-03-26,81,HEIP,358.90,361.90,361.90,353.70,150,"53,625",4,358.90(3.9) ,355.00,357.50,486.90,245.50,960.07
2024-03-26,82,HHL,366.00,359.90,377.20,345.00,"113,628","41,336,993.8",777,366.00(11) ,355.00,363.79,387.00,170.30,"4,007.70"
2024-03-26,83,HIDCL,170.30,171.00,172.00,169.60,"41,890","7,160,354.9",235,170.30(-0.7) ,171.00,170.93,212.00,154.00,"38,787.19"
2024-03-26,84,HIDCLP,103.00,103.00,103.00,101.70,"24,680","2,527,001",24,103.00(0.3) ,102.70,102.39,118.00,96.60,10.30
2024-03-26,85,HLBSL,694.10,688.00,700.00,680.00,"18,975","13,181,336.3",125,694.10(16.1) ,678.00,694.66,846.00,519.10,"2,219.86"
2024-03-26,86,HLI,402.00,400.00,407.00,400.00,"33,467","13,492,044.6",394,402.00(-1.9) ,403.90,403.14,574.00,340.00,"32,241.94"
2024-03-26,87,HPPL,273.90,258.20,275.80,258.20,"11,684","3,136,115.7",72,273.90(10.9) ,263.00,268.41,322.00,199.00,"2,918.18"
2024-03-26,88,HRL,608.00,606.00,613.40,606.00,"104,199","63,531,585.4","2,006",608.00(-0.9) ,608.90,609.71,731.00,309.20,"63,232.00"
2024-03-26,89,HURJA,294.90,289.90,301.90,284.00,"23,781","6,862,072.5",72,294.90(6.9) ,288.00,288.55,349.60,205.00,"2,919.51"
2024-03-26,90,ICFC,515.60,523.00,523.00,515.00,"20,888","10,829,448.9",167,515.60(1.3) ,514.30,518.45,552.00,391.00,"6,101.98"
2024-03-26,91,ICFCD83,"1,160.00","1,160.00","1,160.00","1,160.00",424,"491,840",8,"1,160.00(2) ","1,158.00","1,160.00","1,186.00","1,005.00",-
2024-03-26,92,IGI,542.90,552.00,552.00,535.20,"20,944","11,326,334.6",99,542.90(-1.1) ,544.00,540.79,615.00,366.20,"16,446.26"
2024-03-26,93,IHL,367.90,362.10,370.00,347.00,"18,992","6,925,861",214,367.90(12.9) ,355.00,364.67,395.00,200.20,"2,207.40"
2024-03-26,94,ILBS,887.00,886.00,903.70,874.50,"12,136","10,712,538.8",151,887.00(17) ,870.00,882.70,958.80,537.00,"4,412.08"
2024-03-26,95,ILBSP,361.00,361.00,361.00,361.00,"6,000","2,166,000",1,361.00(0) ,361.00,361.00,524.00,361.00,-
2024-03-26,96,ILI,531.30,526.80,536.00,526.80,"19,504","10,389,733.6",633,531.30(-1.1) ,532.40,532.69,640.60,444.00,"21,252.00"
2024-03-26,97,JALPA,"1,210.00","1,195.00","1,243.20","1,195.00","1,156","1,401,076.6",63,"1,210.00(18) ","1,192.00","1,212.00","2,014.00",920.00,"2,211.88"
2024-03-26,98,JBBD87,925.10,925.10,925.10,925.10,150,"138,765",2,925.10(-4.9) ,930.00,925.10,"1,000.00",805.00,-
2024-03-26,99,JBBL,295.00,298.00,300.00,292.30,"32,009","9,476,404.7",127,295.00(2) ,293.00,296.05,357.00,249.10,"12,967.57"
2024-03-26,100,JBLB,"1,338.00","1,350.10","1,354.00","1,338.00","4,885","6,567,635.2",178,"1,338.00(-12) ","1,350.00","1,344.44","1,879.00","1,205.00","18,029.80"
2024-03-26,101,JFL,388.00,396.00,396.00,384.20,"11,080","4,310,646",77,388.00(-2) ,390.00,389.04,441.00,316.70,"2,679.03"
2024-03-26,102,JOSHI,354.00,335.00,364.00,333.20,"234,624","82,940,743","1,237",354.00(19) ,335.00,353.50,412.00,182.10,"1,314.76"
2024-03-26,103,JSLBB,"1,030.00","1,022.00","1,059.00","1,012.10","1,385","1,422,197.1",28,"1,030.00(27.9) ","1,002.10","1,026.85","1,190.00",785.00,"1,751.95"
2024-03-26,104,KBL,140.30,142.60,142.60,138.80,"158,827","22,205,353.6",401,140.30(0.4) ,139.90,139.80,195.80,138.30,"36,794.88"
2024-03-26,105,KBLD86,"1,015.00","1,015.00","1,015.00","1,015.00",160,"162,400",1,"1,015.00(0) ","1,015.00","1,015.00","1,106.50",890.00,-
2024-03-26,106,KBLD89,"1,071.00","1,071.00","1,071.00","1,071.00",70,"74,970",1,"1,071.00(21) ","1,050.00","1,071.00","1,098.00","1,000.00",-
2024-03-26,107,KBLPO,106.00,106.00,106.00,106.00,"37,986","4,026,516",2,106.00(0) ,106.00,106.00,116.60,106.00,556.50
2024-03-26,108,KBSH,"1,052.00","1,032.00","1,052.00","1,015.10",290,"298,395",10,"1,052.00(3) ","1,049.00","1,028.94","1,210.00",479.00,"1,282.05"
2024-03-26,109,KDBY,8.56,9.12,9.12,8.55,"1,700","14,759",14,8.56(-0.39) ,8.95,8.68,10.07,7.24,34.24
2024-03-26,110,KDL,795.00,780.00,795.00,776.00,"4,101","3,240,735.3",91,795.00(20) ,775.00,790.23,"1,102.00",166.10,"4,770.00"
2024-03-26,111,KEF,8.09,7.95,8.26,7.95,"8,500","69,286",11,8.09(-0.01) ,8.10,8.15,10.35,6.91,809.00
2024-03-26,112,KKHC,239.90,233.30,241.00,233.30,"7,175","1,706,858.6",63,239.90(1.9) ,238.00,237.88,280.50,158.00,"1,117.25"
2024-03-26,113,KLBSL,919.00,899.70,982.20,881.50,"5,224","4,737,753",54,919.00(1) ,918.00,906.92,"1,054.10",539.00,"4,635.13"
2024-03-26,114,KMCDB,798.90,805.70,805.80,760.00,"2,819","2,246,688.2",40,798.90(8.9) ,790.00,796.98,855.00,526.00,"2,974.48"
2024-03-26,115,KPCL,431.00,407.50,431.00,401.00,"26,789","10,827,346.7",53,431.00(22.1) ,408.90,404.17,476.00,272.40,"3,761.98"
2024-03-26,116,KRBL,414.00,422.90,422.90,410.20,"34,177","14,282,087.4",148,414.00(-3) ,417.00,417.88,442.40,241.10,"2,081.72"
2024-03-26,117,KSBBL,360.00,360.00,367.00,355.00,"39,572","14,360,155.5",171,360.00(4.1) ,355.90,362.88,382.00,275.00,"11,812.19"
2024-03-26,118,KSBBLD87,926.00,930.00,930.00,926.00,50,"46,400",2,926.00(1) ,925.00,928.00,"1,000.00",880.00,-
2024-03-26,119,LBBL,381.00,384.00,388.00,380.00,"8,355","3,197,886.6",91,381.00(-3.1) ,384.10,382.75,454.00,305.00,"13,404.09"
2024-03-26,120,LEC,187.40,180.00,188.00,180.00,"46,474","8,561,298.7",178,187.40(6.1) ,181.30,184.21,293.70,138.00,"2,811.00"
2024-03-26,121,LEMF,9.45,9.40,9.50,9.40,"42,383","398,739.8",11,9.45(0.02) ,9.43,9.40,10.00,7.87,"1,181.25"
2024-03-26,122,LICN,"1,350.00","1,380.00","1,380.00","1,337.00",957,"1,298,567.4",34,"1,350.00(-7.5) ","1,357.50","1,356.91","1,800.00","1,238.00","35,818.20"
2024-03-26,123,LLBS,870.00,872.00,872.00,839.00,"1,499","1,288,536",26,870.00(14) ,856.00,859.59,932.00,580.00,"3,842.46"
2024-03-26,124,LSL,160.00,159.00,160.00,157.50,"25,939","4,130,639.9",96,160.00(1.2) ,158.80,159.24,208.00,157.00,"37,099.45"
2024-03-26,125,LUK,8.09,8.07,8.09,8.07,"1,100","8,881",6,8.09(-0.06) ,8.15,8.07,9.61,7.49,527.97
2024-03-26,126,LVF2,7.86,8.00,8.00,7.85,"1,300","10,232",5,7.86(-0.3) ,8.16,7.87,10.00,7.09,628.80
2024-03-26,127,MAKAR,379.00,372.00,390.00,367.60,"6,372","2,411,816",132,379.00(8.7) ,370.30,378.50,454.00,213.10,"2,880.40"
2024-03-26,128,MANDU,686.50,670.00,687.50,670.00,"3,552","2,404,720.2",119,686.50(6.5) ,680.00,677.00,805.80,373.20,"9,361.37"
2024-03-26,129,MBJC,313.00,308.00,317.00,307.40,"16,765","5,250,190.5",333,313.00(1) ,312.00,313.16,376.30,246.00,"18,780.00"
2024-03-26,130,MBL,178.00,180.00,180.00,178.00,"51,890","9,259,600.1",202,178.00(-1.3) ,179.30,178.44,283.00,174.60,"20,686.02"
2024-03-26,131,MCHL,344.80,319.10,347.70,319.00,"13,625","4,587,598",191,344.80(20.8) ,324.00,336.70,389.00,165.20,"1,870.83"
2024-03-26,132,MDB,424.00,418.30,430.70,418.30,"23,474","10,049,484",151,424.00(-2.8) ,426.80,428.11,449.80,350.30,"4,712.45"
2024-03-26,133,MEHL,289.30,284.00,306.00,284.00,"15,065","4,405,340.2",277,289.30(5.3) ,284.00,292.42,338.00,175.00,"2,314.40"
2024-03-26,134,MEL,219.00,212.00,221.30,211.90,"44,473","9,675,730.2",571,219.00(7) ,212.00,217.56,275.40,149.00,"6,351.00"
2024-03-26,135,MEN,535.20,545.00,548.00,530.00,"37,413","20,051,527.8",223,535.20(-2.8) ,538.00,535.95,"1,092.00",429.90,"12,112.81"
2024-03-26,136,MERO,621.60,602.00,622.10,602.00,"8,395","5,167,959.9",110,621.60(11.6) ,610.00,615.59,728.00,463.30,"8,205.12"
2024-03-26,137,MFIL,517.00,518.10,525.00,516.00,"19,376","10,081,817.9",120,517.00(-6.8) ,523.80,520.32,587.00,410.00,"6,987.53"
2024-03-26,138,MFLD85,960.00,960.00,960.00,960.00,25,"24,000",1,960.00(0) ,960.00,960.00,"1,015.00",838.00,-
2024-03-26,139,MHCL,447.00,414.70,450.00,414.70,"28,089","12,264,440.6",451,447.00(24) ,423.00,436.62,637.00,141.00,"3,587.18"
2024-03-26,140,MHL,395.00,389.90,401.50,384.00,"4,893","1,933,941.5",94,395.00(6) ,389.00,395.24,478.00,242.10,"2,433.08"
2024-03-26,141,MHNL,242.00,243.00,244.00,236.30,"9,365","2,259,985",50,242.00(2) ,240.00,241.32,315.00,169.00,"3,025.00"
2024-03-26,142,MKCL,940.00,930.00,947.90,930.00,"5,860","5,487,516.2",187,940.00(1.3) ,938.70,936.43,"1,319.50",178.80,"6,580.00"
2024-03-26,143,MKHC,293.90,289.50,300.00,284.30,"16,030","4,688,704.9",225,293.90(3.9) ,290.00,292.49,352.90,174.40,"2,939.00"
2024-03-26,144,MKHL,378.00,368.00,381.90,357.10,"14,481","5,439,118",201,378.00(16) ,362.00,375.60,420.90,224.00,"1,482.35"
2024-03-26,145,MKJC,489.00,466.40,489.00,460.50,"4,890","2,325,682.2",73,489.00(13.1) ,475.90,475.59,592.00,293.20,"1,800.22"
2024-03-26,146,MKLB,837.00,816.00,850.00,816.00,"2,732","2,286,231.3",68,837.00(9) ,828.00,836.83,920.00,526.20,"1,242.77"
2024-03-26,147,MLBBL,905.00,910.00,918.00,898.00,"2,838","2,564,473",37,905.00(5) ,900.00,903.61,"1,090.00",657.00,"1,773.83"
2024-03-26,148,MLBL,328.00,330.00,331.00,325.20,"8,093","2,651,004",66,328.00(2.9) ,325.10,327.56,379.00,281.00,"13,681.93"
2024-03-26,149,MLBS,887.00,915.00,932.00,843.00,"6,166","5,430,500",104,887.00(-28) ,915.00,880.71,"1,020.00",570.10,970.16
2024-03-26,150,MLBSL,"1,700.00","1,710.00","1,715.00","1,666.00","1,073","1,815,485.5",40,"1,700.00(20) ","1,680.00","1,691.97","2,268.00","1,535.00","3,698.56"
2024-03-26,151,MMF1,7.20,7.12,7.34,7.12,"4,800","34,597",16,7.20(0) ,7.20,7.20,8.29,6.65,900.00
2024-03-26,152,MMKJL,422.00,408.10,428.50,408.10,"21,705","9,175,682",249,422.00(7.1) ,414.90,422.74,478.00,225.00,"4,220.00"
2024-03-26,153,MNBBL,353.00,358.00,358.00,350.00,"21,208","7,480,445.9",212,353.00(-2) ,355.00,352.71,446.00,343.60,"24,875.69"
2024-03-26,154,MPFL,367.00,377.60,377.60,367.00,"17,170","6,348,628.4",113,367.00(-3.2) ,370.20,369.75,430.00,261.00,"2,239.43"
2024-03-26,155,MSHL,618.00,605.00,657.90,600.00,"2,600","1,635,737.1",87,618.00(2) ,616.00,629.12,832.50,294.20,"4,625.11"
2024-03-26,156,MSLB,"1,024.00","1,008.50","1,025.10","1,005.00",576,"582,451",9,"1,024.00(-5) ","1,029.00","1,011.19","1,101.00",658.60,"3,301.16"
2024-03-26,157,NABBC,424.00,430.00,430.00,415.00,"2,330","978,631",31,424.00(1) ,423.00,420.01,460.00,342.10,"1,112.86"
2024-03-26,158,NABIL,441.80,445.10,448.00,440.00,"40,492","17,930,260.1",510,441.80(-3.2) ,445.00,442.80,653.00,422.00,"119,537.82"
2024-03-26,159,NADEP,659.70,645.00,669.00,645.00,"14,438","9,460,036",144,659.70(18.7) ,641.00,655.21,700.00,455.00,"3,204.56"
2024-03-26,160,NBF2,8.23,8.25,8.35,7.97,"28,525","233,736.75",17,8.23(0.1) ,8.13,8.19,9.55,7.03,921.76
2024-03-26,161,NBF3,7.35,7.35,7.44,7.35,"25,150","185,540",24,7.35(0.01) ,7.34,7.37,8.04,6.74,918.75
2024-03-26,162,NBL,220.60,221.00,223.80,219.50,"26,637","5,891,236",149,220.60(-0.3) ,220.90,221.16,280.00,213.00,"32,415.01"
2024-03-26,163,NBLD85,902.00,899.10,902.00,899.10,75,"67,577.5",2,902.00(-1.1) ,903.10,901.03,920.00,740.50,-
2024-03-26,164,NESDO,"1,739.00","1,734.00","1,768.60","1,700.00",692,"1,199,728",35,"1,739.00(39) ","1,700.00","1,733.71","2,361.00","1,418.00","4,434.45"
2024-03-26,165,NFS,390.20,385.00,397.80,385.00,"42,850","16,809,758.8",282,390.20(0.2) ,390.00,392.29,408.00,255.50,"3,273.56"
2024-03-26,166,NGPL,313.00,300.00,313.80,295.10,"127,647","39,304,158.2",509,313.00(17) ,296.00,307.91,365.00,185.80,"5,794.50"
2024-03-26,167,NHDL,429.00,429.50,436.00,416.20,"4,342","1,855,431.1",33,429.00(7.9) ,421.10,427.32,483.00,303.00,"1,542.00"
2024-03-26,168,NHPC,154.00,156.00,156.00,152.20,"48,278","7,441,477.2",266,154.00(0) ,154.00,154.13,250.00,126.00,"3,798.31"
2024-03-26,169,NIBD84,935.00,934.90,935.00,934.90,195,"182,322.5",6,935.00(10) ,925.00,934.98,935.00,776.30,-
2024-03-26,170,NIBLGF,8.26,7.95,8.26,7.95,"53,300","433,729",5,8.26(0.16) ,8.10,8.13,10.64,7.19,"1,090.32"
2024-03-26,171,NIBSF2,7.90,7.90,7.92,7.90,"80,650","637,150",16,7.90(-0.01) ,7.91,7.90,9.49,6.60,"1,185.00"
2024-03-26,172,NICA,413.00,415.00,415.00,409.20,"29,379","12,076,818.2",322,413.00(2.9) ,410.10,411.06,852.00,405.10,"61,609.55"
