Date,SN,Symbol ,Close Price* (Rs) ,Open Price (Rs) ,High Price (Rs) ,Low Price (Rs) ,Total Traded Quantity ,Total Traded Value ,Total Trades ,LTP ,Previous Day Close Price (Rs) ,Average Traded Price (Rs) ,52 Week High (Rs) ,52 Week Low (Rs) ,MarketCapitalization (Rs) (Amt in millions) 
2024-03-20,35,CITY,606.00,600.00,621.00,595.00,"6,461","3,890,667.1",146,606.00(-3) ,609.00,602.17,782.50,111.10,"10,144.44"
2024-03-20,36,CKHL,617.00,588.00,645.00,588.00,"68,859","41,693,157.6",375,617.00(17) ,600.00,605.48,686.80,300.00,"2,468.00"
2024-03-20,37,CLI,465.00,464.00,471.00,457.00,"53,814","24,836,082.9",894,465.00(-0.3) ,465.30,461.51,567.00,375.00,"18,309.38"
2024-03-20,38,CMF1,8.88,9.00,9.00,8.88,"3,600","31,980",3,8.88(-0.12) ,9.00,8.88,9.40,6.96,728.16
2024-03-20,39,CMF2,7.96,7.81,7.96,7.81,"1,100","8,741",2,7.96(0.09) ,7.87,7.94,10.39,6.81,445.76
2024-03-20,40,CORBL,437.00,452.00,452.00,430.00,"2,204","973,029.1",36,437.00(-7) ,444.00,441.48,475.00,277.80,"2,294.25"
2024-03-20,41,CYCL,"1,374.00","1,359.00","1,412.00","1,345.00","17,563","23,963,944.8",349,"1,374.00(-11.9) ","1,385.90","1,364.45","1,560.00",882.00,"3,660.67"
2024-03-20,42,CZBIL,164.70,166.20,166.20,160.30,"27,103","4,429,971.9",108,164.70(1.7) ,163.00,163.44,207.80,156.80,"23,389.00"
2024-03-20,43,DDBL,800.30,809.70,842.00,800.00,"46,273","37,736,197.1",407,800.30(6.4) ,793.90,815.51,913.00,606.70,"12,413.36"
2024-03-20,44,DHPL,201.00,204.50,205.00,198.50,"7,385","1,478,034.5",53,201.00(-1.5) ,202.50,200.14,242.00,134.00,530.64
2024-03-20,45,DLBS,"1,280.00","1,147.90","1,288.00","1,110.00","9,972","11,812,756.9",234,"1,280.00(108.7) ","1,171.30","1,184.59","1,288.00",579.00,"1,703.68"
2024-03-20,46,DOLTI,380.00,380.50,388.10,376.20,"15,549","5,917,824.5",143,380.00(-7) ,387.00,380.59,450.00,177.40,"2,038.65"
2024-03-20,47,DORDI,453.00,435.00,453.00,423.00,"71,536","31,293,322.1",581,453.00(26) ,427.00,437.44,576.00,191.60,"4,775.80"
2024-03-20,48,EBL,514.10,522.00,522.00,512.20,"13,640","7,006,231",106,514.10(1.3) ,512.80,513.65,633.00,448.00,"60,498.79"
2024-03-20,49,EBLD85,"1,057.68","1,020.00","1,030.00","1,020.00",196,"201,305.68",10,"1,057.68(20.68) ","1,037.00","1,027.06","1,053.60",976.10,-
2024-03-20,50,EDBL,370.00,377.00,377.00,365.00,"17,602","6,527,633.6",50,370.00(-3) ,373.00,370.84,399.70,266.40,"4,623.87"
2024-03-20,51,EHPL,446.00,448.00,454.00,435.50,"3,931","1,725,522",55,446.00(-1) ,447.00,438.95,500.00,273.00,"2,765.20"
2024-03-20,52,ENL,772.00,775.00,787.00,772.00,"2,370","1,840,954.8",39,772.00(-1) ,773.00,776.77,"1,060.00",572.00,"4,289.23"
2024-03-20,53,FMDBL,639.70,631.90,649.00,622.00,"113,516","72,703,672.5",925,639.70(19.7) ,620.00,640.47,781.00,497.20,"7,892.79"
2024-03-20,54,FOWAD,"1,149.00","1,130.00","1,175.90","1,120.00","12,185","14,118,052",221,"1,149.00(27.1) ","1,121.90","1,158.64","1,493.00",974.00,"12,128.43"
2024-03-20,55,GBBD85,925.00,915.00,925.00,915.00,375,"346,125",4,925.00(13) ,912.00,923.00,"1,000.00",768.10,-
2024-03-20,56,GBBL,373.00,374.00,374.90,371.10,"25,090","9,369,587.8",163,373.00(-1) ,374.00,373.43,432.40,336.00,"21,188.33"
2024-03-20,57,GBD80/81,"1,010.00","1,010.00","1,010.00","1,010.00",25,"25,250",1,"1,010.00(-13.9) ","1,023.90","1,010.00","1,075.00",973.60,"104,136.21"
2024-03-20,58,GBIME,190.00,192.70,192.70,187.20,"40,408","7,641,481.6",283,190.00(1) ,189.00,189.10,241.90,176.00,"68,644.66"
2024-03-20,59,GBLBS,649.00,624.00,661.00,622.00,"75,615","48,795,551.6",674,649.00(35) ,614.00,645.31,673.00,427.00,"6,376.43"
2024-03-20,60,GCIL,528.10,533.00,554.00,528.00,"111,069","59,484,000.5",853,528.10(-14.9) ,543.00,535.55,614.00,363.10,"24,121.95"
2024-03-20,61,GFCL,472.00,475.10,483.00,467.10,"24,327","11,484,279.6",106,472.00(-6.1) ,478.10,472.07,530.00,375.00,"4,465.66"
2024-03-20,62,GHL,159.00,161.00,163.50,159.00,"119,669","19,222,900.3",370,159.00(-1.5) ,160.50,160.63,286.00,120.00,"2,623.50"
2024-03-20,63,GIBF1,8.56,8.19,8.56,8.10,"16,805","141,860.8",30,8.56(0.21) ,8.35,8.44,9.70,7.20,878.05
2024-03-20,64,GILB,940.00,936.00,975.00,928.00,"22,093","21,024,352",233,940.00(4) ,936.00,951.62,"1,110.70",665.10,"5,817.66"
2024-03-20,65,GLBSL,"1,507.00","1,343.40","1,507.00","1,276.00","5,994","8,038,880.8",112,"1,507.00(136.2) ","1,370.80","1,341.15","1,507.00",589.10,"1,528.10"
2024-03-20,66,GLH,225.90,222.00,227.00,219.00,"28,159","6,297,497.5",196,225.90(3.6) ,222.30,223.64,318.00,194.60,"4,066.20"
2024-03-20,67,GMFBS,"1,010.00",952.00,"1,027.40",952.00,"13,940","14,030,159.4",192,"1,010.00(76) ",934.00,"1,006.46","1,027.40",641.00,"1,530.70"
2024-03-20,68,GMFIL,362.90,377.00,384.00,361.90,"6,748","2,460,934",41,362.90(-7.1) ,370.00,364.69,427.00,277.00,"3,673.19"
2024-03-20,69,GRDBL,375.60,383.00,392.00,375.30,"16,743","6,371,248.9",104,375.60(-10.9) ,386.50,380.53,402.00,235.50,"1,949.36"
2024-03-20,70,GUFL,946.00,850.00,946.00,820.50,"139,705","119,114,792.2",931,946.00(86) ,860.00,852.61,946.00,454.00,"8,211.22"
2024-03-20,71,GVL,429.00,433.00,436.00,429.00,"8,758","3,800,000.7",129,429.00(-11) ,440.00,433.88,498.00,299.90,"13,406.25"
2024-03-20,72,GWFD83,"1,140.00","1,140.00","1,140.00","1,140.00",200,"228,000",1,"1,140.00(-4) ","1,144.00","1,140.00","1,147.50","1,000.00",-
2024-03-20,73,H8020,8.81,8.93,8.97,8.80,"1,500","13,276",13,8.81(-0.12) ,8.93,8.85,10.10,8.30,88.10
2024-03-20,74,HATHY,870.00,892.50,892.50,866.00,"25,744","22,507,199.2",393,870.00(-5) ,875.00,874.26,"1,123.00",279.50,"22,393.80"
2024-03-20,75,HBL,194.00,195.00,195.00,192.00,"27,258","5,276,452.5",126,194.00(-1.9) ,195.90,193.57,243.10,184.00,"42,013.83"
2024-03-20,76,HDHPC,140.00,142.90,142.90,139.70,"108,028","15,213,795.6",319,140.00(-0.5) ,140.50,140.83,233.40,116.00,"3,920.00"
2024-03-20,77,HDL,"1,555.00","1,589.00","1,590.00","1,555.00","19,170","30,012,204.8",478,"1,555.00(-14) ","1,569.00","1,565.58","2,510.00","1,441.00","41,557.74"
2024-03-20,78,HEI,595.00,606.50,606.50,590.20,"13,652","8,124,973.9",87,595.00(-3) ,598.00,595.14,705.00,404.90,"14,875.94"
2024-03-20,79,HEIP,362.00,350.40,362.00,350.40,528,"189,283.2",4,362.00(4.5) ,357.50,358.49,486.90,245.50,968.37
2024-03-20,80,HHL,338.10,340.00,351.40,332.60,"36,600","12,594,692.5",253,338.10(0.2) ,337.90,344.11,387.00,170.30,"3,702.20"
2024-03-20,81,HIDCL,175.90,177.20,179.00,175.40,"32,637","5,767,114.8",222,175.90(-1.4) ,177.30,176.70,212.00,154.00,"40,062.63"
2024-03-20,82,HIDCLP,103.20,103.00,104.00,102.60,"39,938","4,111,034.7",44,103.20(0.1) ,103.10,102.93,118.00,96.60,10.32
2024-03-20,83,HLBSL,726.00,704.00,746.90,691.10,"26,609","19,209,442.4",303,726.00(20.9) ,705.10,721.91,846.00,519.10,"2,321.88"
2024-03-20,84,HLI,415.00,418.00,418.00,410.10,"59,412","24,600,024.4",406,415.00(0.9) ,414.10,414.05,574.00,340.00,"33,284.59"
2024-03-20,85,HPPL,272.00,279.00,279.00,271.00,"4,400","1,197,549.3",34,272.00(-3) ,275.00,272.17,322.00,199.00,"2,897.93"
2024-03-20,86,HRL,614.10,618.00,627.00,609.00,"120,125","74,049,420.3","1,882",614.10(-3.9) ,618.00,616.43,731.00,309.20,"63,866.40"
2024-03-20,87,HURJA,292.00,295.00,299.70,291.00,"12,250","3,611,271.4",70,292.00(-3) ,295.00,294.79,364.90,205.00,"2,890.80"
2024-03-20,88,ICFC,512.00,520.00,529.90,510.00,"35,619","18,448,536.5",307,512.00(-8.9) ,520.90,517.94,552.00,391.00,"6,059.37"
2024-03-20,89,IGI,543.80,553.00,553.00,541.00,"18,121","9,868,850.6",122,543.80(-0.2) ,544.00,544.60,615.00,366.20,"16,473.52"
2024-03-20,90,IHL,359.00,363.90,365.00,354.10,"16,180","5,793,171",147,359.00(-4.9) ,363.90,358.04,395.00,200.20,"2,154.00"
2024-03-20,91,ILBS,920.00,886.00,958.80,886.00,"20,477","18,832,055.9",280,920.00(17) ,903.00,919.66,958.80,537.00,"4,576.23"
2024-03-20,92,ILI,541.50,543.00,546.00,540.00,"23,240","12,585,172.7",597,541.50(-0.7) ,542.20,541.53,640.60,444.00,"21,660.00"
2024-03-20,93,JALPA,"1,265.00","1,288.00","1,310.00","1,260.00","4,911","6,333,424.3",144,"1,265.00(2.2) ","1,262.80","1,289.64","2,409.00",920.00,"2,312.42"
2024-03-20,94,JBBD87,923.00,920.00,923.00,920.00,50,"46,075",2,923.00(11) ,912.00,921.50,"1,000.00",805.00,-
2024-03-20,95,JBBL,302.00,309.00,312.00,300.90,"37,926","11,625,179.6",185,302.00(-5) ,307.00,306.52,357.00,249.10,"13,275.27"
2024-03-20,96,JBLB,"1,400.00","1,370.00","1,425.00","1,355.00","15,122","21,053,454.2",436,"1,400.00(49) ","1,351.00","1,392.24","1,879.00","1,205.00","18,865.26"
2024-03-20,97,JFL,390.00,406.00,406.00,387.10,"15,117","5,944,336.4",113,390.00(-9.3) ,399.30,393.22,441.00,316.70,"2,692.84"
2024-03-20,98,JOSHI,338.00,351.90,352.90,337.60,"73,610","25,368,573",395,338.00(-7) ,345.00,344.63,412.00,182.10,"1,255.33"
2024-03-20,99,JSLBB,"1,055.50","1,056.70","1,094.90","1,048.00","5,159","5,544,791.7",97,"1,055.50(19.5) ","1,036.00","1,074.78","1,190.00",785.00,"1,795.32"
2024-03-20,100,KBL,141.80,145.10,145.10,141.20,"72,440","10,278,953.6",300,141.80(-0.5) ,142.30,141.89,195.80,138.30,"37,188.27"
2024-03-20,101,KBLPO,106.00,106.00,106.00,106.00,"35,617","3,775,402",2,106.00(0) ,106.00,106.00,116.60,106.00,556.50
2024-03-20,102,KBSH,"1,030.00","1,045.00","1,050.00","1,025.00","2,604","2,701,148.9",47,"1,030.00(3) ","1,027.00","1,037.30","1,210.00",479.00,"1,255.24"
2024-03-20,103,KDBY,8.57,8.46,8.67,8.46,"16,840","144,012.9",32,8.57(-0.02) ,8.59,8.55,10.07,7.24,34.28
2024-03-20,104,KDL,808.00,797.00,809.00,795.00,"6,506","5,212,022",103,808.00(10.9) ,797.10,801.11,"1,102.00",134.40,"4,848.00"
2024-03-20,105,KEF,8.03,8.00,8.10,7.85,"6,025","48,335.25",20,8.03(-0.11) ,8.14,8.02,10.35,6.91,803.00
2024-03-20,106,KKHC,246.00,250.90,250.90,241.60,"2,760","671,005.6",31,246.00(-0.5) ,246.50,243.11,280.50,158.00,"1,145.66"
2024-03-20,107,KLBSL,928.00,921.00,993.30,885.00,"6,903","6,333,585",67,928.00(25) ,903.00,917.51,"1,054.10",539.00,"4,680.52"
2024-03-20,108,KMCDB,822.00,839.90,855.00,811.00,"26,639","22,186,736.1",202,822.00(-3) ,825.00,832.86,855.00,526.00,"3,060.49"
2024-03-20,109,KPCL,405.00,406.00,411.00,405.00,"4,511","1,838,282.1",36,405.00(-6) ,411.00,407.51,476.00,272.40,"3,535.04"
2024-03-20,110,KRBL,405.00,415.10,416.00,394.00,"46,572","18,801,414.2",170,405.00(-2) ,407.00,403.70,429.00,241.10,"2,036.46"
2024-03-20,111,KSBBL,364.00,368.00,370.00,361.00,"69,494","25,413,364.6",186,364.00(-3) ,367.00,365.69,382.00,275.00,"11,943.44"
2024-03-20,112,KSBBLD87,913.20,906.20,913.20,906.20,100,"91,015",3,913.20(-6.8) ,920.00,910.15,"1,000.00",880.00,-
2024-03-20,113,KSBBLP,175.00,175.00,175.00,175.00,"309,892","32,538,660",1,175.00(0) ,175.00,105.00,178.00,156.00,402.50
2024-03-20,114,LBBL,388.00,392.00,392.00,384.60,"16,302","6,298,230",106,388.00(1.8) ,386.20,386.34,454.00,305.00,"13,650.36"
2024-03-20,115,LEC,188.00,189.90,192.00,187.10,"26,178","4,945,249.8",152,188.00(1) ,187.00,188.90,299.80,138.00,"2,820.00"
2024-03-20,116,LEMF,9.46,9.46,9.50,9.33,"752,321","7,131,053.42",21,9.46(-0.14) ,9.60,9.47,10.00,7.87,"1,182.50"
2024-03-20,117,LICN,"1,355.00","1,375.00","1,390.00","1,355.00","2,141","2,923,255.6",52,"1,355.00(-15) ","1,370.00","1,365.36","1,800.00","1,238.00","35,950.86"
2024-03-20,118,LLBS,895.00,897.00,921.00,867.00,"12,503","11,346,720.4",125,895.00(15) ,880.00,907.51,932.00,580.00,"3,952.88"
2024-03-20,119,LSL,162.00,163.00,165.00,161.10,"28,382","4,612,831.4",142,162.00(-0.8) ,162.80,162.52,208.00,157.00,"37,563.19"
2024-03-20,120,LUK,8.10,8.00,8.10,8.00,"1,100","8,839",5,8.10(-0.05) ,8.15,8.03,9.61,7.49,528.63
2024-03-20,121,LVF2,7.92,7.91,8.06,7.91,520,"4,141.2",5,7.92(-0.15) ,8.07,7.96,10.00,7.09,633.60
2024-03-20,122,MAKAR,376.00,376.20,384.10,376.00,"6,070","2,298,670",96,376.00(-4) ,380.00,378.69,454.00,213.10,"2,857.60"
2024-03-20,123,MANDU,706.00,706.00,715.00,694.10,"4,156","2,920,235.5",128,706.00(-13.2) ,719.20,702.65,805.80,373.20,"9,627.28"
2024-03-20,124,MBJC,320.00,316.00,321.00,313.10,"14,835","4,713,731",354,320.00(4) ,316.00,317.74,376.30,246.00,"19,200.00"
2024-03-20,125,MBL,182.70,186.90,186.90,179.90,"25,313","4,597,517",116,182.70(-0.8) ,183.50,181.62,283.00,174.60,"21,232.22"
2024-03-20,126,MBLD87,900.20,900.30,900.30,900.20,50,"45,012.5",2,900.20(5.1) ,895.10,900.25,"1,000.00",895.10,-
2024-03-20,127,MCHL,330.00,337.00,341.00,328.60,"3,725","1,242,580",83,330.00(-7) ,337.00,333.57,389.00,165.20,"1,790.52"
2024-03-20,128,MDB,419.20,430.00,433.00,419.20,"9,950","4,218,228.5",85,419.20(-6.6) ,425.80,423.94,449.80,350.30,"4,659.10"
2024-03-20,129,MEHL,294.30,302.00,303.00,294.00,"15,972","4,756,644",212,294.30(-5.7) ,300.00,297.81,338.00,175.00,"2,354.40"
2024-03-20,130,MEL,217.10,224.00,226.00,217.00,"37,803","8,286,434.9",425,217.10(-6.9) ,224.00,219.20,275.40,149.00,"6,295.90"
2024-03-20,131,MEN,560.00,564.10,565.00,553.00,"33,028","18,477,482",259,560.00(6.9) ,553.10,559.44,"1,092.00",429.90,"12,674.09"
2024-03-20,132,MERO,630.00,590.00,649.00,590.00,"66,115","41,504,473.9",703,630.00(38.8) ,591.20,627.76,728.00,463.30,"8,316.00"
2024-03-20,133,MFIL,524.00,533.00,539.00,519.50,"24,629","12,964,984.6",130,524.00(-5) ,529.00,526.41,587.00,410.00,"7,082.14"
2024-03-20,134,MHCL,449.50,456.00,464.00,448.00,"24,820","11,231,649.4",339,449.50(-6.5) ,456.00,452.52,637.00,141.00,"3,607.24"
2024-03-20,135,MHL,392.00,397.00,403.90,388.30,"5,598","2,204,261.5",76,392.00(-4) ,396.00,393.75,478.00,242.10,"2,414.60"
2024-03-20,136,MHNL,248.40,251.80,251.80,240.90,"4,872","1,190,419.9",38,248.40(1.4) ,247.00,244.33,315.00,169.00,"3,105.00"
2024-03-20,137,MKCL,937.00,963.90,965.00,930.20,"10,860","10,207,406.2",242,937.00(-8) ,945.00,939.90,"1,319.50",178.80,"6,559.00"
2024-03-20,138,MKHC,285.40,295.00,298.00,285.20,"17,366","5,029,847.8",160,285.40(-8.6) ,294.00,289.63,367.50,174.40,"2,854.00"
2024-03-20,139,MKHL,378.70,387.00,394.00,371.00,"10,183","3,829,068.7",160,378.70(-3.3) ,382.00,376.02,420.90,224.00,"1,485.10"
2024-03-20,140,MKJC,475.90,475.30,500.00,468.10,"5,549","2,639,944.6",68,475.90(9.9) ,466.00,475.75,592.00,293.20,"1,751.99"
2024-03-20,141,MKLB,870.00,859.00,920.00,832.10,"10,438","9,076,318.3",157,870.00(14.6) ,855.40,869.54,920.00,526.20,"1,291.76"
2024-03-20,142,MLBBL,944.00,923.00,968.00,921.00,"12,111","11,458,899.4",141,944.00(16) ,928.00,946.15,"1,090.00",657.00,"1,850.27"
2024-03-20,143,MLBL,334.00,333.00,340.00,331.00,"27,256","9,120,632.2",122,334.00(-3) ,337.00,334.62,379.00,281.00,"13,932.20"
2024-03-20,144,MLBS,998.50,983.00,"1,020.00",938.00,"5,621","5,510,677",141,998.50(31.5) ,967.00,980.37,"1,020.00",570.10,"1,092.11"
2024-03-20,145,MLBSL,"1,751.30","1,750.00","1,815.00","1,716.00","1,842","3,250,758.1",73,"1,751.30(32.3) ","1,719.00","1,764.79","2,268.00","1,535.00","3,810.17"
2024-03-20,146,MMF1,7.25,7.10,7.31,7.10,"22,100","160,823",36,7.25(0.03) ,7.22,7.27,8.29,6.65,906.25
2024-03-20,147,MMKJL,427.00,430.00,436.40,422.00,"22,734","9,772,812",203,427.00(-5.5) ,432.50,429.87,478.00,225.00,"4,270.00"
2024-03-20,148,MNBBL,368.00,366.90,369.00,361.00,"36,757","13,348,620",218,368.00(5.4) ,362.60,363.15,446.00,343.60,"25,932.73"
2024-03-20,149,MPFL,380.00,388.00,390.00,375.00,"28,184","10,784,126.6",161,380.00(-7) ,387.00,382.63,430.00,261.00,"2,318.76"
2024-03-20,150,MSHL,640.00,665.00,665.00,638.70,"1,920","1,238,665.5",51,640.00(-14) ,654.00,645.13,832.50,294.20,"4,789.76"
2024-03-20,151,MSLB,"1,080.00","1,037.00","1,080.00","1,000.00","11,692","12,333,191",146,"1,080.00(62) ","1,018.00","1,054.84","1,080.00",658.60,"3,481.69"
2024-03-20,152,NABBC,437.30,440.00,450.00,437.30,"27,702","12,277,557.5",186,437.30(4) ,433.30,443.20,460.00,342.10,"1,147.77"
2024-03-20,153,NABIL,457.00,463.00,465.00,456.00,"31,882","14,624,891.1",480,457.00(-3) ,460.00,458.71,653.00,422.00,"123,650.48"
2024-03-20,154,NADEP,688.00,670.00,698.60,661.10,"46,497","31,816,611.3",417,688.00(28) ,660.00,684.27,698.60,455.00,"3,342.03"
2024-03-20,155,NBF2,8.00,7.87,8.31,7.87,"5,100","40,842",12,8.00(0) ,8.00,8.00,9.55,7.03,896.00
2024-03-20,156,NBF3,7.40,7.39,7.40,7.25,"12,480","90,933.56",28,7.40(0.07) ,7.33,7.28,8.04,6.74,925.00
2024-03-20,157,NBL,225.00,226.90,226.90,220.00,"44,586","9,992,077",200,225.00(2.5) ,222.50,224.10,280.00,213.00,"33,061.55"
2024-03-20,158,NCCD86,942.10,942.20,942.20,942.20,25,"23,554.5",2,942.10(-17.9) ,960.00,942.18,"1,084.00",823.20,-
2024-03-20,159,NESDO,"1,817.00","1,836.00","1,880.00","1,800.00","7,912","14,577,461.5",185,"1,817.00(17) ","1,800.00","1,842.44","2,589.20","1,418.00","4,633.35"
2024-03-20,160,NFS,381.00,395.00,400.00,380.10,"74,989","29,220,149.6",450,381.00(-14) ,395.00,389.65,404.90,255.50,"3,196.38"
2024-03-20,161,NGPL,304.90,314.00,314.00,304.00,"66,879","20,539,866",308,304.90(-5.1) ,310.00,307.11,365.00,185.80,"5,644.55"
2024-03-20,162,NHDL,430.00,425.00,433.50,425.00,"2,246","960,475",29,430.00(-0.1) ,430.10,427.63,483.00,303.00,"1,545.60"
2024-03-20,163,NHPC,156.90,159.00,160.00,155.50,"44,513","6,992,415.1",213,156.90(0.8) ,156.10,157.08,252.00,126.00,"3,869.84"
2024-03-20,164,NIBD2082,"1,040.00","1,040.00","1,040.00","1,040.00",100,"104,000",2,"1,040.00(0) ","1,040.00","1,040.00","1,055.00",907.90,-
2024-03-20,165,NIBLGF,7.99,7.96,8.00,7.90,"1,300","10,320",7,7.99(0.03) ,7.96,7.93,10.64,7.19,"1,054.68"
2024-03-20,166,NIBSF2,7.72,7.75,7.75,7.65,"34,620","266,545.9",22,7.72(0.06) ,7.66,7.69,9.49,6.60,"1,158.00"
2024-03-20,167,NICA,417.00,417.00,425.00,415.50,"41,724","17,407,649",366,417.00(-0.2) ,417.20,417.20,852.00,405.10,"62,206.25"
2024-03-20,168,NICBF,8.59,8.59,8.59,8.59,200,"1,718",1,8.59(0) ,8.59,8.59,10.31,7.99,648.54
2024-03-20,169,NICD83/84,"1,020.00","1,020.00","1,020.00","1,020.00",25,"25,500",1,"1,020.00(-5.1) ","1,025.10","1,020.00","1,097.50",870.00,-
2024-03-20,170,NICFC,8.72,8.50,8.86,8.50,"3,600","31,213",18,8.72(0.12) ,8.60,8.67,10.17,7.45,88.94
2024-03-20,171,NICGF,9.82,9.30,9.82,9.30,"1,000","9,622",4,9.82(0.61) ,9.21,9.62,10.62,8.30,820.17
